model,metric,value
FE+AR,Bias,-0.8481200981799001
FE+AR,MAE,1.1119736183022655
FE+AR,RMSE,1.3869235674142752
GP-CP,Bias,-0.06258079643515373
GP-CP,MAE,0.8303466481218873
GP-CP,RMSE,1.020756505222743
GP-CP-Extended,Bias,-0.0399728933948655
GP-CP-Extended,MAE,0.8136220461887899
GP-CP-Extended,RMSE,0.9998979382792782
