model,metric,value
FE+AR,MAE,0.36659512972650593
FE+AR,MAPE,186.24205487674718
FE+AR,RMSE,0.3932390157197593
FE+AR,Coverage,1.0
FE+AR,CI_Width,1.2791365898440052
GP-CP,MAE,0.20114853183794493
GP-CP,MAPE,59.54811796584153
GP-CP,RMSE,0.23143533203044786
GP-CP,Coverage,1.0
GP-CP,CI_Width,1.0182267730278314
GP-CP-Extended,MAE,0.2335544454885069
GP-CP-Extended,MAPE,68.14060969843354
GP-CP-Extended,RMSE,0.2690098459172951
GP-CP-Extended,Coverage,0.8
GP-CP-Extended,CI_Width,0.9806540930330933
