model,effect_type,index,mean,lo95,hi95,truth
FE+AR,beta,36,0.21811116764006372,0.09082694628101667,0.34539538899911076,0.3368721150643715
FE+AR,beta,37,0.31258786043631154,0.18530363907726433,0.43987208179535875,0.32369871061254163
FE+AR,beta,38,0.33143486080461454,0.2041506394455676,0.4587190821636615,0.3060670932194708
FE+AR,beta,39,0.24605576497873557,0.11877154361968864,0.37333998633778254,0.29594945511090764
FE+AR,beta,40,0.29447118812467205,0.16718696676562497,0.42175540948371915,0.2749536700127517
FE+AR,beta,41,0.2082672147814672,0.08098299342242021,0.3355514361405142,0.20726635636041643
FE+AR,beta,42,-0.06012936511677484,-0.18741358647582199,0.06715485624227233,0.06494903232274088
FE+AR,beta,43,-0.24067483575433796,-0.3679590571133851,-0.1133906143952908,-0.14863194913921332
FE+AR,beta,44,-0.3631305288548442,-0.49041475021389136,-0.23584630749579702,-0.39078892130859544
FE+AR,beta,45,-0.6195409258562141,-0.7468251472152612,-0.492256704497167,-0.5924761301884839
FE+AR,beta,46,-0.6927661904801011,-0.8200504118391483,-0.565481969121054,-0.6866988606088663
FE+AR,beta,47,-0.7706330351581929,-0.89791725651724,-0.6433488137991459,-0.6384757760419567
FE+AR,beta,48,-0.42810475948591714,-0.5553889808449642,-0.30082053812687004,-0.4612825459445953
FE+AR,beta,49,-0.26826863107299775,-0.39555285243204485,-0.14098440971395068,-0.21157647972333365
FE+AR,beta,50,0.07433532232078913,-0.052948899038257974,0.20161954367983623,0.0359323822484997
FE+AR,beta,51,0.16646153119543894,0.03917730983639178,0.2937457525544861,0.21990823843764676
FE+AR,beta,52,0.3884402175114011,0.26115599615235396,0.5157244388704483,0.3152929357387554
FE+AR,beta,53,0.39228206488004563,0.2649978435209984,0.5195662862390928,0.33669408257203126
FE+AR,beta,54,0.2606377638644187,0.13335354250537157,0.3879219852234659,0.32181292527664196
FE+AR,beta,55,0.2146428622417113,0.08735864088266415,0.34192708360075846,0.3048652600750553
FE+AR,beta,56,0.4047725485011204,0.2774883271420732,0.5320567698601675,0.2949306933118335
FE+AR,beta,57,0.2686396933698438,0.1413554720107966,0.395923914728891,0.27114372422771094
FE+AR,beta,58,0.2619830965650822,0.134698875206035,0.3892673179241294,0.1972661897136413
FE+AR,beta,59,0.1346477924283368,0.007363571069289615,0.26193201378738395,0.0474665847923463
GP-CP,alpha,0,0.0416838727158617,-0.02672370309038466,0.11009144852210806,0.10088741114159135
GP-CP,alpha,1,-0.25472932123010567,-0.30440284481110397,-0.2050557976491074,-0.2334855038025467
GP-CP,alpha,2,-0.4833588190358681,-0.5296122817739739,-0.4371053562977623,-0.4492586323547866
GP-CP,alpha,3,-0.6137001009537726,-0.6575771468954853,-0.5698230550120599,-0.5581346404526559
GP-CP,alpha,4,-0.6599551735304123,-0.7041631820897399,-0.6157471649710847,-0.6081923326160951
GP-CP,alpha,5,-0.6717388690259976,-0.7132590466536501,-0.630218691398345,-0.6534252117198098
GP-CP,alpha,6,-0.700376036660588,-0.7437463660352861,-0.6570057072858899,-0.722832733854193
GP-CP,alpha,7,-0.7587736242004909,-0.8020871938233828,-0.715460054577599,-0.8029810128930325
GP-CP,alpha,8,-0.8030514841662839,-0.843890487906039,-0.7622124804265288,-0.8419520057234
GP-CP,alpha,9,-0.7531109981158334,-0.7957140700319381,-0.7105079261997287,-0.7732017021138774
GP-CP,alpha,10,-0.5417635520654096,-0.5844817606197689,-0.4990453435110503,-0.5490531065667232
GP-CP,alpha,11,-0.16062706067359273,-0.20167879261526725,-0.1195753287319182,-0.16911094933206963
GP-CP,alpha,12,0.32594170973476677,0.28414750965387475,0.3677359098156588,0.30928524230134447
GP-CP,alpha,13,0.804576396537384,0.762484023041205,0.846668770033563,0.7840926597379461
GP-CP,alpha,14,1.1572606090350581,1.1154217959668513,1.199099422103265,1.1407939160145621
GP-CP,alpha,15,1.3022176689001719,1.2597907036379523,1.3446446341623914,1.2914023355949993
GP-CP,alpha,16,1.2156142297515125,1.17282391073334,1.2584045487696849,1.204801152705154
GP-CP,alpha,17,0.931621467854459,0.8856081094453815,0.9776348262635365,0.9163552525527581
GP-CP,alpha,18,0.5267117172831624,0.479106028376343,0.5743174061899817,0.5131224502392421
GP-CP,alpha,19,0.09555736784597739,0.027664982650801265,0.1634497530411535,0.10088741114159207
GP-CP,beta,0,0.1817726202279991,0.06986069815671975,0.29368454229927843,0.17654822158847228
GP-CP,beta,1,0.31662658183082426,0.237499999909289,0.3957531637523595,0.297077530874179
GP-CP,beta,2,0.38912230794121566,0.30786707729375934,0.470377538588672,0.33612469493619884
GP-CP,beta,3,0.39535145967530766,0.31947002853644324,0.4712328908141721,0.32738414579029057
GP-CP,beta,4,0.36850816041556383,0.29257584330983877,0.4444404775212889,0.30874663090047527
GP-CP,beta,5,0.34526414554215623,0.2674193148056312,0.42310897627868127,0.29776558681590143
GP-CP,beta,6,0.3297235319505899,0.2547229758346451,0.4047240880665347,0.2813424777298111
GP-CP,beta,7,0.28777408358681666,0.2135939923004902,0.36195417487314313,0.22521657918875812
GP-CP,beta,8,0.1747720843118833,0.0983099117057865,0.25123425691798007,0.09790061197566768
GP-CP,beta,9,-0.026539955420374177,-0.10236259117500893,0.049282680334260566,-0.10436541110134889
GP-CP,beta,10,-0.28372928004000925,-0.3577236908184452,-0.2097348692615733,-0.3459457485042295
GP-CP,beta,11,-0.5223333754012138,-0.5975100330277443,-0.44715671777468335,-0.5609040616050968
GP-CP,beta,12,-0.6616729194455102,-0.737305914319222,-0.5860399245717984,-0.6793891151598651
GP-CP,beta,13,-0.657805107284943,-0.73261221907819,-0.5829979954916961,-0.658538126667961
GP-CP,beta,14,-0.5225778291608472,-0.5985749945545283,-0.44658066376716604,-0.5024066878515638
GP-CP,beta,15,-0.3065093934593425,-0.3803390743579568,-0.23267971256072828,-0.2607774810880122
GP-CP,beta,16,-0.06867617272442145,-0.14461156971141909,0.0072592242625762055,-0.007346771291341848
GP-CP,beta,17,0.13791015569758525,0.06273238358043866,0.21308792781473185,0.19181114564781707
GP-CP,beta,18,0.27118191642851897,0.19495876479314134,0.3474050680638966,0.30386759865296964
GP-CP,beta,19,0.31656985316944464,0.2400983097210079,0.3930413966178814,0.3366943938358923
GP-CP,beta,20,0.30306516159250557,0.22832827845437456,0.3778020447306366,0.325563962138153
GP-CP,beta,21,0.2838588982722445,0.20339516900527732,0.36432262753921163,0.3073601825424897
GP-CP,beta,22,0.2862756629337212,0.21118971024469113,0.36136161562275126,0.2968855769877461
GP-CP,beta,23,0.2839344535650976,0.20801812875629758,0.3598507783738977,0.2783422880146545
GP-CP,beta,24,0.2236714066990833,0.147197275061292,0.30014553833687463,0.21657800134516073
GP-CP,beta,25,0.07586549284935482,0.0008386082719889915,0.15089237742672063,0.08176641592145947
GP-CP,beta,26,-0.14298497597754287,-0.21875550170513006,-0.06721445024995568,-0.1263357947564302
GP-CP,beta,27,-0.3841236665549951,-0.4578255228879904,-0.31042181022199977,-0.36851600240809046
GP-CP,beta,28,-0.5875928619474011,-0.663550781864059,-0.5116349420307432,-0.5771557482187525
GP-CP,beta,29,-0.6941276771100241,-0.7692818971903849,-0.6189734570296633,-0.6836903275927719
GP-CP,beta,30,-0.6609155491821953,-0.736874769624057,-0.5849563287403337,-0.6491129227563333
GP-CP,beta,31,-0.4878726477271663,-0.563267974684842,-0.4124773207694906,-0.48220464904682697
GP-CP,beta,32,-0.2311423552759207,-0.3051742156033926,-0.1571104949484488,-0.23619385468287202
GP-CP,beta,33,0.020548875818808536,-0.05685877919542701,0.09795653083304409,0.014569327966684496
GP-CP,beta,34,0.1954649914994224,0.11924500523133147,0.2716849777675133,0.20626713241169406
GP-CP,beta,35,0.2755385023533604,0.2017525481068197,0.34932445659990113,0.30993141132470264
GP-CP,beta,36,0.29268418206618996,0.21668748574791497,0.36868087838446495,0.3368721150643715
GP-CP,beta,37,0.2926117279394823,0.21674298604276548,0.36848046983619914,0.32369871061254163
GP-CP,beta,38,0.2980283113787739,0.22399272222192013,0.37206390053562766,0.3060670932194708
GP-CP,beta,39,0.29713114025792575,0.22253978413662817,0.37172249637922333,0.29594945511090764
GP-CP,beta,40,0.2591565610999867,0.18484030658670986,0.33347281561326353,0.2749536700127517
GP-CP,beta,41,0.15988181868610776,0.0858960010587565,0.23386763631345903,0.20726635636041643
GP-CP,beta,42,-0.002679025684594376,-0.07744632021694375,0.07208826884775502,0.06494903232274088
GP-CP,beta,43,-0.20935779714244326,-0.2831734439552569,-0.13554215032962963,-0.14863194913921332
GP-CP,beta,44,-0.4270569231129219,-0.5016528850141311,-0.3524609612117128,-0.39078892130859544
GP-CP,beta,45,-0.6104603443150772,-0.6853817250356473,-0.5355389635945071,-0.5924761301884839
GP-CP,beta,46,-0.70543843326547,-0.779655346454761,-0.6312215200761789,-0.6866988606088663
GP-CP,beta,47,-0.6687732667961296,-0.743946214622223,-0.5936003189700362,-0.6384757760419567
GP-CP,beta,48,-0.4970376520785978,-0.571783894288268,-0.42229140986892755,-0.4612825459445953
GP-CP,beta,49,-0.2378655678704196,-0.31167686838134634,-0.16405426735949286,-0.21157647972333365
GP-CP,beta,50,0.029653916000699325,-0.04533790837124308,0.10464574037264174,0.0359323822484997
GP-CP,beta,51,0.23161074930595066,0.1555422691749606,0.3076792294369407,0.21990823843764676
GP-CP,beta,52,0.3313418827119956,0.25674269035444597,0.40594107506954524,0.3152929357387554
GP-CP,beta,53,0.34267606925108723,0.2681671247935128,0.4171850137086617,0.33669408257203126
GP-CP,beta,54,0.3154902997355706,0.23781389564010527,0.3931667038310359,0.32181292527664196
GP-CP,beta,55,0.29718163739061343,0.2209462439311784,0.37341703085004846,0.3048652600750553
GP-CP,beta,56,0.297752021602112,0.22205630083972655,0.37344774236449746,0.2949306933118335
GP-CP,beta,57,0.29020555655363045,0.20953529060644996,0.37087582250081097,0.27114372422771094
GP-CP,beta,58,0.24386737324962673,0.16487960766468596,0.3228551388345675,0.1972661897136413
GP-CP,beta,59,0.15519918338630512,0.04387254291774412,0.2665258238548661,0.0474665847923463
GP-CP-Extended,alpha,0,0.04178583164094641,-0.025816831897109947,0.10938849517900276,0.10088741114159135
GP-CP-Extended,alpha,1,-0.2554139004333906,-0.30535040788171075,-0.2054773929850704,-0.2334855038025467
GP-CP-Extended,alpha,2,-0.48327685387666075,-0.5289654041543392,-0.43758830359898226,-0.4492586323547866
GP-CP-Extended,alpha,3,-0.6129504551496928,-0.6570950133012416,-0.568805896998144,-0.5581346404526559
GP-CP-Extended,alpha,4,-0.6593590732145597,-0.7039517162168774,-0.614766430212242,-0.6081923326160951
GP-CP-Extended,alpha,5,-0.6718295487571292,-0.7127774783821994,-0.630881619132059,-0.6534252117198098
GP-CP-Extended,alpha,6,-0.7010650466832581,-0.7451092753808471,-0.657020817985669,-0.722832733854193
GP-CP-Extended,alpha,7,-0.7595662839279618,-0.803642311139766,-0.7154902567161575,-0.8029810128930325
GP-CP-Extended,alpha,8,-0.8033763891063682,-0.8436791473548753,-0.7630736308578612,-0.8419520057234
GP-CP-Extended,alpha,9,-0.7526564412353012,-0.7955328556404626,-0.7097800268301397,-0.7732017021138774
GP-CP-Extended,alpha,10,-0.5407811263778656,-0.5841622275933583,-0.4974000251623728,-0.5490531065667232
GP-CP-Extended,alpha,11,-0.1598729984089424,-0.20062843770744423,-0.11911755911044056,-0.16911094933206963
GP-CP-Extended,alpha,12,0.32581006565326376,0.2843429997389749,0.3672771315675526,0.30928524230134447
GP-CP-Extended,alpha,13,0.8036599560974248,0.7614635322931446,0.845856379901705,0.7840926597379461
GP-CP-Extended,alpha,14,1.156392312477679,1.114745646818241,1.1980389781371168,1.1407939160145621
GP-CP-Extended,alpha,15,1.3021702765764223,1.2603275433084444,1.3440130098444,1.2914023355949993
GP-CP-Extended,alpha,16,1.2163103708828238,1.1738774860566814,1.2587432557089662,1.204801152705154
GP-CP-Extended,alpha,17,0.9321981994156505,0.886622698286835,0.977773700544466,0.9163552525527581
GP-CP-Extended,alpha,18,0.5265230605633224,0.47963745826272264,0.5734086628639222,0.5131224502392421
GP-CP-Extended,alpha,19,0.09529804386359762,0.028320203902452393,0.16227588382474284,0.10088741114159207
GP-CP-Extended,beta,0,0.18227950174811725,0.07151589352974201,0.29304310996649247,0.17654822158847228
GP-CP-Extended,beta,1,0.31625710085667613,0.23802119623867957,0.3944930054746727,0.297077530874179
GP-CP-Extended,beta,2,0.3885778595692537,0.3075700709414757,0.46958564819703175,0.33612469493619884
GP-CP-Extended,beta,3,0.3951553675137902,0.32011528916136234,0.4701954458662181,0.32738414579029057
GP-CP-Extended,beta,4,0.36877087638435724,0.29365439776235025,0.4438873550063642,0.30874663090047527
GP-CP-Extended,beta,5,0.3457049064059621,0.26788385198359077,0.4235259608283334,0.29776558681590143
GP-CP-Extended,beta,6,0.3299967734780045,0.25558825334318525,0.40440529361282374,0.2813424777298111
GP-CP-Extended,beta,7,0.28775000143437485,0.21448442526753939,0.3610155776012103,0.22521657918875812
GP-CP-Extended,beta,8,0.17450596346855407,0.09821725595732057,0.2507946709797876,0.09790061197566768
GP-CP-Extended,beta,9,-0.026994188725044888,-0.10241557246288392,0.04842719501279415,-0.10436541110134889
GP-CP-Extended,beta,10,-0.2842613957581564,-0.3572073122380536,-0.21131547927825922,-0.3459457485042295
GP-CP-Extended,beta,11,-0.5225355801124778,-0.5971605352924572,-0.44791062493249845,-0.5609040616050968
GP-CP-Extended,beta,12,-0.6610929675554555,-0.7360536479308659,-0.5861322871800452,-0.6793891151598651
GP-CP-Extended,beta,13,-0.6566804085451314,-0.7304097622204762,-0.5829510548697867,-0.658538126667961
GP-CP-Extended,beta,14,-0.52187642267271,-0.5965003404609481,-0.44725250488447177,-0.5024066878515638
GP-CP-Extended,beta,15,-0.3068900150746546,-0.37963438194318766,-0.2341456482061215,-0.2607774810880122
GP-CP-Extended,beta,16,-0.06970165360545033,-0.14432528870463163,0.004921981493730951,-0.007346771291341848
GP-CP-Extended,beta,17,0.13725613603676085,0.0633874409942317,0.21112483107928998,0.19181114564781707
GP-CP-Extended,beta,18,0.2713625466777556,0.19587373524726623,0.34685135810824497,0.30386759865296964
GP-CP-Extended,beta,19,0.3170879115636901,0.24174635191598826,0.39242947121139193,0.3366943938358923
GP-CP-Extended,beta,20,0.30320376271165006,0.2293957591760072,0.37701176624729293,0.325563962138153
GP-CP-Extended,beta,21,0.283647377032752,0.20393611307067455,0.36335864099482945,0.3073601825424897
GP-CP-Extended,beta,22,0.28637230174033107,0.2120971893902278,0.3606474140904343,0.2968855769877461
GP-CP-Extended,beta,23,0.2844934106138261,0.2097018223251061,0.3592849989025461,0.2783422880146545
GP-CP-Extended,beta,24,0.2238917167649271,0.14807577333036104,0.2997076601994932,0.21657800134516073
GP-CP-Extended,beta,25,0.07510082691210156,0.0012270496296668543,0.14897460419453626,0.08176641592145947
GP-CP-Extended,beta,26,-0.14412718365540256,-0.21862929535559075,-0.06962507195521436,-0.1263357947564302
GP-CP-Extended,beta,27,-0.3843963063993659,-0.457064022975466,-0.3117285898232658,-0.36851600240809046
GP-CP-Extended,beta,28,-0.5866411673789449,-0.661195466885453,-0.5120868678724367,-0.5771557482187525
GP-CP-Extended,beta,29,-0.6929066044825838,-0.7669179301994263,-0.6188952787657412,-0.6836903275927719
GP-CP-Extended,beta,30,-0.6605281407433785,-0.735862573552458,-0.585193707934299,-0.6491129227563333
GP-CP-Extended,beta,31,-0.4883678665586895,-0.5630758030157039,-0.41365993010167507,-0.48220464904682697
GP-CP-Extended,beta,32,-0.23173297902863477,-0.3047940698879838,-0.15867188816928574,-0.23619385468287202
GP-CP-Extended,beta,33,0.020370732243630382,-0.05677078535152992,0.09751224983879068,0.014569327966684496
GP-CP-Extended,beta,34,0.1955073420979308,0.11973881280289787,0.2712758713929637,0.20626713241169406
GP-CP-Extended,beta,35,0.27547257769782396,0.20274516336818166,0.34819999202746627,0.30993141132470264
GP-CP-Extended,beta,36,0.29255151283998915,0.21700576865994547,0.3680972570200328,0.3368721150643715
GP-CP-Extended,beta,37,0.29270018096688993,0.21738211056907908,0.3680182513647008,0.32369871061254163
GP-CP-Extended,beta,38,0.29842362856252597,0.22548846780632337,0.37135878931872857,0.3060670932194708
GP-CP-Extended,beta,39,0.29749182175562083,0.22371803698241066,0.371265606528831,0.29594945511090764
GP-CP-Extended,beta,40,0.2590710273515789,0.18560535705632344,0.33253669764683436,0.2749536700127517
GP-CP-Extended,beta,41,0.15941115631800978,0.08649835458496014,0.23232395805105943,0.20726635636041643
GP-CP-Extended,beta,42,-0.0030976259637366804,-0.07675809168238756,0.0705628397549142,0.06494903232274088
GP-CP-Extended,beta,43,-0.20948635439589175,-0.2822358606498105,-0.136736848141973,-0.14863194913921332
GP-CP-Extended,beta,44,-0.4269827783029588,-0.500599747192021,-0.3533658094138965,-0.39078892130859544
GP-CP-Extended,beta,45,-0.6102463628424213,-0.6841329481846058,-0.5363597775002368,-0.5924761301884839
GP-CP-Extended,beta,46,-0.705045431916167,-0.7782177301451021,-0.6318731336872319,-0.6866988606088663
GP-CP-Extended,beta,47,-0.6683171782079826,-0.7428335614599566,-0.5938007949560087,-0.6384757760419567
GP-CP-Extended,beta,48,-0.49680873690164357,-0.5709019519704022,-0.42271552183288497,-0.4612825459445953
GP-CP-Extended,beta,49,-0.2380326057206969,-0.3107930197043002,-0.16527219173709362,-0.21157647972333365
GP-CP-Extended,beta,50,0.029201351742765905,-0.045125239280530874,0.10352794276606268,0.0359323822484997
GP-CP-Extended,beta,51,0.23114631942953423,0.15535895286610318,0.3069336859929653,0.21990823843764676
GP-CP-Extended,beta,52,0.3311523598864125,0.25738673601336315,0.40491798375946186,0.3152929357387554
GP-CP-Extended,beta,53,0.34290420148469847,0.2692038564519334,0.41660454651746354,0.33669408257203126
GP-CP-Extended,beta,54,0.3159505618651979,0.2385192766406386,0.39338184708975715,0.32181292527664196
GP-CP-Extended,beta,55,0.29746475409516543,0.22197076126008958,0.3729587469302413,0.3048652600750553
GP-CP-Extended,beta,56,0.29763293941811253,0.22289785604753062,0.3723680227886944,0.2949306933118335
GP-CP-Extended,beta,57,0.28981223801412626,0.20960018500555516,0.37002429102269735,0.27114372422771094
GP-CP-Extended,beta,58,0.24354559954065796,0.1654552529819897,0.3216359460993262,0.1972661897136413
GP-CP-Extended,beta,59,0.15552530832402411,0.045503786483036934,0.2655468301650113,0.0474665847923463
