category,model,cohort_idx,time_idx,tau_ct,tau_ct_std,tau_ct_lo95,tau_ct_hi95,is_post,is_observed_ct,truth
scenC_seed2,FE+AR,0,0,0.006708108865829343,0.10792124659903865,-0.2048175344682864,0.2182337521999451,False,True,0.0
scenC_seed2,FE+AR,1,0,0.031707668408743894,0.1079212465990309,-0.17981797492535667,0.24323331174284446,False,True,0.0
scenC_seed2,FE+AR,2,0,0.01334062146213083,0.10792124659903088,-0.19818502187196968,0.22486626479623134,False,True,0.0
scenC_seed2,FE+AR,3,0,0.008501991593224512,0.10792124659903084,-0.20302365174087592,0.22002763492732494,False,True,0.0
scenC_seed2,FE+AR,4,0,-0.007596154543108469,0.1079212465990308,-0.2191217978772088,0.20392948879099188,False,True,0.0
scenC_seed2,FE+AR,5,0,-0.017601030768224724,0.10792124659903075,-0.22912667410232498,0.19392461256587554,False,True,0.0
scenC_seed2,FE+AR,6,0,0.06676053718645325,0.10792124659903073,-0.14476510614764698,0.2782861805205535,False,True,0.0
scenC_seed2,FE+AR,7,0,0.043779881826368716,0.1079212465990307,-0.16774576150773146,0.2553055251604689,False,True,0.0
scenC_seed2,FE+AR,8,0,-0.00026153971457387737,0.10792124659903066,-0.21178718304867397,0.21126410361952622,False,True,0.0
scenC_seed2,FE+AR,9,0,-0.018374963383000598,0.10792124659903062,-0.2299006067171006,0.1931506799510994,False,True,0.0
scenC_seed2,FE+AR,10,0,-0.00022058830569415822,0.10792124659903059,-0.2117462316397941,0.2113050550284058,False,True,0.0
scenC_seed2,FE+AR,11,0,0.026530110606325014,0.10792124659903055,-0.18499553272777486,0.23805575394042489,False,True,0.0
scenC_seed2,FE+AR,12,0,0.004063102104866434,0.1079212465990305,-0.20746254122923335,0.21558874543896622,False,True,0.0
scenC_seed2,FE+AR,13,0,-0.0243074894056311,0.10792124659903049,-0.23583313273973086,0.18721815392846866,False,True,0.0
scenC_seed2,FE+AR,14,0,-0.02805035664126798,0.10792124659903045,-0.23957599997536766,0.1834752866928317,False,True,0.0
scenC_seed2,FE+AR,15,0,0.012327598697561726,0.10792124659903042,-0.1991980446365379,0.22385324203166135,False,True,0.0
scenC_seed2,FE+AR,16,0,0.023434005685760484,0.10792124659903038,-0.18809163764833906,0.23495964901986002,False,True,0.0
scenC_seed2,FE+AR,17,0,0.0010044839036384978,0.10792124659903035,-0.21052115943046099,0.21253012723773798,False,True,0.0
scenC_seed2,FE+AR,18,0,-0.012713800539278286,0.10792124659903031,-0.2242394438733777,0.19881184279482111,False,True,0.0
scenC_seed2,FE+AR,19,0,-0.034600787406691785,0.10792124659903028,-0.24612643074079113,0.17692485592740756,False,True,0.0
scenC_seed2,FE+AR,0,1,0.006708108865832618,0.10792124659899548,-0.2048175344681985,0.21823375219986374,False,True,0.0
