category,model,cohort_idx,time_idx,tau_ct,tau_ct_std,tau_ct_lo95,tau_ct_hi95,is_post,is_observed_ct,truth
scenB_seed0,FE+AR,0,0,-0.049686205152649876,0.34911025045652216,-0.7339422960474333,0.6345698857421336,False,True,0.0
scenB_seed0,FE+AR,1,0,0.05811306311329956,0.3491102504564971,-0.6261430277814347,0.7423691540080338,False,True,0.0
scenB_seed0,FE+AR,2,0,0.12477327371504421,0.349110250456497,-0.55948281717969,0.8090293646097784,False,True,0.0
scenB_seed0,FE+AR,3,0,0.11209703090040479,0.3491102504564968,-0.5721590599943289,0.7963531217951385,False,True,0.0
scenB_seed0,FE+AR,4,0,-0.01641457592690987,0.3491102504564967,-0.7006706668216434,0.6678415149678236,False,True,0.0
scenB_seed0,FE+AR,5,0,-0.1252269118989635,0.3491102504564966,-0.8094830027936968,0.5590291789957698,False,True,0.0
scenB_seed0,FE+AR,6,0,-0.16046575576418864,0.3491102504564965,-0.8447218466589218,0.5237903351305445,False,True,0.0
scenB_seed0,FE+AR,7,0,-0.04068077934629466,0.34911025045649635,-0.7249368702410275,0.6435753115484382,False,True,0.0
scenB_seed0,FE+AR,8,0,0.11554453173795753,0.34911025045649624,-0.5687115591567751,0.7998006226326901,False,True,0.0
scenB_seed0,FE+AR,9,0,0.29392902911232244,0.3491102504564962,-0.39032706178241006,0.9781851200070549,False,True,0.0
scenB_seed0,FE+AR,10,0,0.23943926652762837,0.3491102504564961,-0.4448168243671039,0.9236953574223606,False,True,0.0
scenB_seed0,FE+AR,11,0,0.03879993283449834,0.3491102504564959,-0.6454561580602336,0.7230560237292303,False,True,0.0
scenB_seed0,FE+AR,12,0,-0.07641274333002457,0.3491102504564958,-0.7606688342247563,0.6078433475647071,False,True,0.0
scenB_seed0,FE+AR,13,0,-0.18289230834218784,0.3491102504564957,-0.8671483992369193,0.5013637825525437,False,True,0.0
scenB_seed0,FE+AR,14,0,-0.15093168381276567,0.34911025045649563,-0.835187774707497,0.5333244070819657,False,True,0.0
scenB_seed0,FE+AR,15,0,-0.06901822397144719,0.3491102504564955,-0.7532743148661784,0.615237866923284,False,True,0.0
scenB_seed0,FE+AR,16,0,-0.0032986134893848718,0.34911025045649535,-0.6875547043841157,0.680957477405346,False,True,0.0
scenB_seed0,FE+AR,17,0,0.06837930250383173,0.3491102504564953,-0.615876788390899,0.7526353933985624,False,True,0.0
scenB_seed0,FE+AR,18,0,0.1737843658256829,0.34911025045649513,-0.5104717250690476,0.8580404567204134,False,True,0.0
scenB_seed0,FE+AR,19,0,0.19536027881313434,0.3491102504564951,-0.48889581208159605,0.8796163697078647,False,True,0.0
scenB_seed0,FE+AR,0,1,-0.04968620515264499,0.34911025045638266,-0.733942296047155,0.634569885741865,False,True,0.0
