model,cohort,period,y_true,y_hat,resid
FE+AR,0,45,-3.8667636555175444,1.1631150511162855,5.02987870663383
FE+AR,0,46,-3.694149691702109,1.1869195094056941,4.8810692011078025
FE+AR,0,47,-3.8129882777326443,1.2083027259262458,5.02129100365889
FE+AR,0,48,-3.8018502656873157,1.2275109743646584,5.0293612400519745
FE+AR,0,49,-4.109217032229353,1.2447654789765894,5.353982511205942
FE+AR,0,50,-4.133995777772866,1.2602649624593092,5.394260740232175
FE+AR,0,51,-3.831017708509537,1.2741879346705764,5.105205643180113
FE+AR,0,52,-3.7127408679651794,1.2866947485532356,4.999435616518415
FE+AR,0,53,-4.470217778300947,1.29792944694392,5.768147225244867
FE+AR,0,54,-4.369806502612477,1.3080214215358388,5.677827924148316
FE+AR,0,55,-4.939268453265358,1.3170869031021604,6.256355356367518
FE+AR,0,56,-4.062449533411007,1.3252303001431245,5.387679833554131
FE+AR,0,57,-4.953702714296121,1.3325454013742761,6.286248115670396
FE+AR,0,58,-5.001423776146233,1.33911645590506,6.340540232051293
FE+AR,0,59,-5.704827709621193,1.3450191435483498,7.049846853169543
FE+AR,1,45,-3.973458511336676,0.6333287858432872,4.606787297179963
FE+AR,1,46,-3.6092439422380354,0.6571332441326958,4.266377186370731
FE+AR,1,47,-3.8858318301844004,0.6785164606532474,4.564348290837648
FE+AR,1,48,-4.040903543736105,0.6977247090916601,4.738628252827765
FE+AR,1,49,-3.6594863906094335,0.7149792137035911,4.374465604313024
FE+AR,1,50,-3.371088478895394,0.7304786971863109,4.101567176081705
FE+AR,1,51,-4.060773636117493,0.7444016693975782,4.805175305515071
FE+AR,1,52,-3.492276204175053,0.7569084832802372,4.24918468745529
FE+AR,1,53,-4.146823467927064,0.7681431816709218,4.914966649597986
FE+AR,1,54,-4.257624636545229,0.7782351562628405,5.035859792808069
FE+AR,1,55,-4.291497004364709,0.787300637829162,5.078797642193871
FE+AR,1,56,-4.6173779047956245,0.795444034870126,5.412821939665751
FE+AR,1,57,-4.807589749994893,0.8027591361012778,5.610348886096171
FE+AR,1,58,-4.322439984739354,0.8093301906320616,5.1317701753714156
FE+AR,1,59,-5.23094902258649,0.8152328782753514,6.046181900861841
FE+AR,2,45,-3.4205083849052755,0.3387932981223788,3.759301683027654
FE+AR,2,46,-3.310461947895347,0.36259775641178743,3.6730597043071347
FE+AR,2,47,-3.680240115428483,0.383980972932339,4.0642210883608225
FE+AR,2,48,-3.4008887624601414,0.4031892213707516,3.804077983830893
FE+AR,2,49,-3.604922338596296,0.4204437259826827,4.025366064578979
FE+AR,2,50,-3.5779430724629604,0.43594320946540244,4.013886281928363
FE+AR,2,51,-4.014790030434178,0.4498661816766698,4.464656212110848
FE+AR,2,52,-3.6163700212934016,0.46237299555932876,4.07874301685273
FE+AR,2,53,-3.8273800864678362,0.47360769395001334,4.30098778041785
FE+AR,2,54,-3.7133675865435185,0.4836996685419321,4.19706725508545
FE+AR,2,55,-4.068499292283647,0.4927651501082536,4.5612644423919
FE+AR,2,56,-4.054236346544092,0.5009085471492176,4.555144893693309
FE+AR,2,57,-4.088386699067827,0.5082236483803694,4.596610347448196
FE+AR,2,58,-5.051857595686576,0.5147947029111531,5.566652298597729
FE+AR,2,59,-4.713691317742855,0.520697390554443,5.234388708297298
FE+AR,3,45,-3.0721477061039293,0.06086172857003058,3.13300943467396
FE+AR,3,46,-3.422634578335496,0.08466618685943922,3.5073007651949353
FE+AR,3,47,-3.334957124702184,0.1060494033799908,3.4410065280821747
FE+AR,3,48,-3.8178201056098375,0.12525765181840337,3.9430777574282407
FE+AR,3,49,-3.376719386403345,0.1425121564303345,3.5192315428336793
FE+AR,3,50,-3.383486505926101,0.15801163991305422,3.5414981458391552
FE+AR,3,51,-3.275918125220359,0.17193461212432157,3.4478527373446806
FE+AR,3,52,-3.019415125344493,0.18444142600698055,3.2038565513514734
FE+AR,3,53,-2.984333210316186,0.19567612439766513,3.1800093347138514
FE+AR,3,54,-3.5696019414770843,0.20576809898958387,3.7753700404666684
FE+AR,3,55,-3.8487110294300773,0.2148335805559054,4.063544609985983
FE+AR,3,56,-3.825550021490153,0.22297697759686944,4.048526999087023
FE+AR,3,57,-4.592818076702706,0.2302920788280212,4.823110155530727
FE+AR,3,58,-3.965323434809766,0.23686313335880493,4.202186568168571
FE+AR,3,59,-3.9695227183155906,0.24276582100209476,4.212288539317686
FE+AR,4,45,-3.0846009894051467,-0.21967464215430066,2.864926347250846
FE+AR,4,46,-3.206826799471118,-0.19587018386489202,3.010956615606226
FE+AR,4,47,-3.9050980375888025,-0.17448696734434044,3.730611070244462
FE+AR,4,48,-3.372430521037871,-0.15527871890592787,3.2171518021319434
FE+AR,4,49,-3.1028491800278055,-0.13802421429399675,2.9648249657338086
FE+AR,4,50,-2.7600916841506935,-0.12252473081127702,2.6375669533394164
FE+AR,4,51,-2.929395532632416,-0.10860175860000967,2.8207937740324063
FE+AR,4,52,-2.9305089949734224,-0.0960949447173507,2.834414050256072
FE+AR,4,53,-2.964642926668971,-0.08486024632666611,2.879782680342305
FE+AR,4,54,-3.09966563419937,-0.07476827173474737,3.0248973624646225
FE+AR,4,55,-3.706338773900997,-0.06570279016842584,3.6406359837325715
FE+AR,4,56,-3.451555467167683,-0.057559393127461805,3.3939960740402215
FE+AR,4,57,-3.090467271250689,-0.05024429189631005,3.040222979354379
FE+AR,4,58,-3.7706652549177337,-0.04367323736552631,3.7269920175522073
FE+AR,4,59,-4.113880508795775,-0.03777054972223648,4.076109959073539
FE+AR,5,45,-2.6938074613047953,-0.2884057572990206,2.405401704005775
FE+AR,5,46,-2.831789975398702,-0.264601299009612,2.56718867638909
FE+AR,5,47,-3.244710688796229,-0.2432180824890604,3.0014926063071687
FE+AR,5,48,-2.4252931728068288,-0.22400983405064784,2.201283338756181
FE+AR,5,49,-2.667152445651632,-0.20675532943871672,2.4603971162129152
FE+AR,5,50,-2.216537100887642,-0.19125584595599698,2.0252812549316452
FE+AR,5,51,-2.9526350339952256,-0.17733287374472964,2.775302160250496
FE+AR,5,52,-2.3981050870785077,-0.16482605986207066,2.233279027216437
FE+AR,5,53,-2.565553862044937,-0.15359136147138608,2.411962500573551
FE+AR,5,54,-2.9202121953329634,-0.14349938687946734,2.776712808453496
FE+AR,5,55,-2.9747944798016146,-0.1344339053131458,2.840360574488469
FE+AR,5,56,-2.896910618474213,-0.12629050827218177,2.770620110202031
FE+AR,5,57,-2.596860221912634,-0.11897540704103002,2.477884814871604
FE+AR,5,58,-3.1882530496272254,-0.11240435251024627,3.075848697116979
FE+AR,5,59,-3.4037856407090064,-0.10650166486695645,3.29728397584205
FE+AR,6,45,-2.3435433765265734,-0.5603686060155818,1.7831747705109917
FE+AR,6,46,-2.3970258397411706,-0.5365641477261731,1.8604616920149974
FE+AR,6,47,-2.650787795935768,-0.5151809312056216,2.1356068647301467
FE+AR,6,48,-2.3123497525164267,-0.495972682767209,1.8163770697492176
FE+AR,6,49,-1.9759481559944514,-0.4787181781552779,1.4972299778391736
FE+AR,6,50,-1.6238416739874153,-0.46321869467255816,1.1606229793148573
FE+AR,6,51,-2.09264965273897,-0.4492957224612908,1.6433539302776794
FE+AR,6,52,-1.3064966179405473,-0.43678890857863184,0.8697077093619154
FE+AR,6,53,-1.7394172870860758,-0.42555421018794726,1.3138630768981285
FE+AR,6,54,-2.0749995719535743,-0.4154622355960285,1.6595373363575459
FE+AR,6,55,-2.2241198335028347,-0.406396754029707,1.8177230794731276
FE+AR,6,56,-1.9292583765830944,-0.398253356988743,1.5310050195943514
FE+AR,6,57,-2.203547595231311,-0.3909382557575912,1.8126093394737195
FE+AR,6,58,-2.456953242119704,-0.38436720122680745,2.0725860408928964
FE+AR,6,59,-2.5193350723871593,-0.3784645135835176,2.1408705588036416
FE+AR,7,45,-1.7759742734712616,-0.709621085891037,1.0663531875802246
FE+AR,7,46,-2.4144664225823216,-0.6858166276016284,1.7286497949806932
FE+AR,7,47,-2.1342538012470516,-0.6644334110810768,1.4698203901659748
FE+AR,7,48,-1.8212873996660033,-0.6452251626426642,1.1760622370233391
FE+AR,7,49,-2.0019018632538503,-0.6279706580307332,1.3739312052231172
FE+AR,7,50,-1.8698537023865458,-0.6124711745480134,1.2573825278385324
