category,model,cohort_idx,time_idx,tau_ct,tau_ct_std,tau_ct_lo95,tau_ct_hi95,is_post,is_observed_ct,truth
scenC_seed1,FE+AR,0,0,-0.007842560660306974,0.11303283429354367,-0.22938691587565258,0.21370179455503863,False,True,0.0
scenC_seed1,FE+AR,1,0,-0.030117254432981966,0.11303283429353556,-0.25166160964831163,0.19142710078234773,False,True,0.0
scenC_seed1,FE+AR,2,0,-0.026052051699779977,0.11303283429353554,-0.24759640691510965,0.1954923035155497,False,True,0.0
scenC_seed1,FE+AR,3,0,-0.0004874739026572428,0.1130328342935355,-0.22203182911798683,0.22105688131267234,False,True,0.0
scenC_seed1,FE+AR,4,0,-0.01920423332380583,0.11303283429353547,-0.24074858853913536,0.2023401218915237,False,True,0.0
scenC_seed1,FE+AR,5,0,-0.048634579523025856,0.11303283429353542,-0.2701789347383553,0.17290977569230356,False,True,0.0
scenC_seed1,FE+AR,6,0,0.0005504034597372254,0.11303283429353539,-0.22099395175559214,0.2220947586750666,False,True,0.0
scenC_seed1,FE+AR,7,0,-0.007933363416727124,0.11303283429353533,-0.22947771863205638,0.21361099179860213,False,True,0.0
scenC_seed1,FE+AR,8,0,-0.033490936148996564,0.1130328342935353,-0.2550352913643258,0.18805341906633263,False,True,0.0
scenC_seed1,FE+AR,9,0,-0.014153715300015968,0.11303283429353526,-0.23569807051534508,0.20739063991531315,False,True,0.0
scenC_seed1,FE+AR,10,0,-0.010968361099212842,0.11303283429353524,-0.2325127163145419,0.21057599411611622,False,True,0.0
scenC_seed1,FE+AR,11,0,-0.022344884011480937,0.1130328342935352,-0.2438892392268099,0.19919947120384804,False,True,0.0
scenC_seed1,FE+AR,12,0,-0.014482872874626296,0.11303283429353517,-0.23602722808995522,0.20706148234070262,False,True,0.0
scenC_seed1,FE+AR,13,0,-0.0366585776952465,0.11303283429353513,-0.25820293291057533,0.18488577752008234,False,True,0.0
scenC_seed1,FE+AR,14,0,0.0015598106991994154,0.1130328342935351,-0.21998454451612937,0.2231041659145282,False,True,0.0
scenC_seed1,FE+AR,15,0,-0.017568657579331792,0.11303283429353506,-0.2391130127946605,0.2039756976359969,False,True,0.0
scenC_seed1,FE+AR,16,0,-0.010685104114485866,0.11303283429353501,-0.23222945932981448,0.21085925110084275,False,True,0.0
scenC_seed1,FE+AR,17,0,-0.01202638706873238,0.113032834293535,-0.23357074228406097,0.2095179681465962,False,True,0.0
scenC_seed1,FE+AR,18,0,0.01566542043179242,0.11303283429353496,-0.20587893478353608,0.23720977564712092,False,True,0.0
scenC_seed1,FE+AR,19,0,0.03927121876365658,0.1130328342935349,-0.18227313645167184,0.260815573978985,False,True,0.0
scenC_seed1,FE+AR,0,1,-0.007842560660300868,0.11303283429349849,-0.2293869158755579,0.21370179455495616,False,True,0.0
scenC_seed1,FE+AR,1,1,-0.03011725443297597,0.11303283429349037,-0.2516616096482171,0.19142710078226516,False,True,0.0
scenC_seed1,FE+AR,2,1,-0.02605205169977398,0.11303283429349036,-0.24759640691501508,0.19549230351546712,False,True,0.0
scenC_seed1,FE+AR,3,1,-0.0004874739026510255,0.11303283429349031,-0.22203182911789204,0.22105688131259,False,True,0.0
scenC_seed1,FE+AR,4,1,-0.019204233323799835,0.11303283429349027,-0.24074858853904077,0.2023401218914411,False,True,0.0
scenC_seed1,FE+AR,5,1,-0.04863457952301964,0.11303283429349023,-0.2701789347382605,0.1729097756922212,False,True,0.0
scenC_seed1,FE+AR,6,1,0.0005504034597434426,0.1130328342934902,-0.22099395175549735,0.22209475867498424,False,True,0.0
scenC_seed1,FE+AR,7,1,-0.007933363416720907,0.11303283429349018,-0.22947771863196165,0.21361099179851983,False,True,0.0
