category,model,time_idx,tau_t,tau_t_std,tau_t_lo95,tau_t_hi95,is_post,n_active_cohorts,truth
scenC_seed1,FE+AR,0,-0.012780207974851424,0.025274910116981512,-0.062319031804135186,0.03675861585443234,False,20,0.0
scenC_seed1,FE+AR,1,-0.012780207974845307,0.02527491011697141,-0.06231903180410926,0.036758615854418655,False,20,0.0
scenC_seed1,FE+AR,2,-0.012780207974843808,0.025274910116971434,-0.06231903180410782,0.036758615854420196,False,20,0.0
scenC_seed1,FE+AR,3,-0.012780207974847723,0.02527491011697146,-0.06231903180411179,0.03675861585441634,False,20,0.0
scenC_seed1,FE+AR,4,-0.012780207974856808,0.025274910116971437,-0.06231903180412082,0.036758615854407206,False,20,0.0
scenC_seed1,FE+AR,5,-0.012780207974858415,0.025274910116971437,-0.06231903180412243,0.036758615854405596,False,20,0.0
scenC_seed1,FE+AR,6,-0.01278020797485577,0.025274910116971444,-0.062319031804119795,0.03675861585440826,False,20,0.0
scenC_seed1,FE+AR,7,-0.01278020797484874,0.025274910116971406,-0.06231903180411269,0.036758615854415214,False,20,0.0
scenC_seed1,FE+AR,8,-0.012780207974844032,0.025274910116971423,-0.06231903180410802,0.03675861585441995,False,20,0.0
scenC_seed1,FE+AR,9,-0.012780207974849508,0.025274910116971423,-0.062319031804113495,0.03675861585441448,False,20,0.0
scenC_seed1,FE+AR,10,-0.012780207974848967,0.025274910116971406,-0.06231903180411292,0.036758615854414985,False,20,0.0
scenC_seed1,FE+AR,11,-0.012780207974853752,0.025274910116971437,-0.06231903180411777,0.03675861585441026,False,20,0.0
scenC_seed1,FE+AR,12,-0.0127802079748538,0.025274910116971416,-0.06231903180411777,0.036758615854410176,False,20,0.0
scenC_seed1,FE+AR,13,-0.012780207974851385,0.025274910116971406,-0.06231903180411534,0.03675861585441256,False,20,0.0
scenC_seed1,FE+AR,14,-0.012780207974849855,0.025274910116971423,-0.06231903180411384,0.03675861585441413,False,20,0.0
scenC_seed1,FE+AR,15,-0.012780207974850005,0.02527491011697139,-0.062319031804113925,0.03675861585441392,False,20,0.0
scenC_seed1,FE+AR,16,-0.012780207974850327,0.025274910116971434,-0.062319031804114335,0.03675861585441368,False,20,0.0
scenC_seed1,FE+AR,17,-0.012780207974850636,0.025274910116971416,-0.062319031804114605,0.03675861585441334,False,20,0.0
scenC_seed1,FE+AR,18,-0.012780207974850522,0.025274910116971406,-0.06231903180411447,0.03675861585441343,False,20,0.0
scenC_seed1,FE+AR,19,-0.012780207974849392,0.025274910116971416,-0.06231903180411336,0.03675861585441458,False,20,0.0
scenC_seed1,FE+AR,20,-0.012780207974849267,0.02527491011697141,-0.062319031804113224,0.03675861585441469,False,20,0.0
scenC_seed1,FE+AR,21,-0.012780207974848723,0.025274910116971423,-0.06231903180411271,0.03675861585441526,False,20,0.0
scenC_seed1,FE+AR,22,-0.012780207974849345,0.02527491011697141,-0.0623190318041133,0.03675861585441462,False,20,0.0
scenC_seed1,FE+AR,23,-0.012780207974848894,0.025274910116971416,-0.06231903180411287,0.036758615854415075,False,20,0.0
scenC_seed1,FE+AR,24,-0.012780207974848776,0.025274910116971434,-0.06231903180411279,0.03675861585441523,False,20,0.0
scenC_seed1,FE+AR,25,-0.01278020797484992,0.025274910116971406,-0.06231903180411387,0.036758615854414034,False,20,0.0
scenC_seed1,FE+AR,26,-0.012780207974851266,0.02527491011697141,-0.06231903180411522,0.036758615854412695,False,20,0.0
scenC_seed1,FE+AR,27,-0.012780207974848893,0.025274910116971406,-0.06231903180411284,0.03675861585441506,False,20,0.0
scenC_seed1,FE+AR,28,-0.012780207974850692,0.025274910116971427,-0.06231903180411469,0.0367586158544133,False,20,0.0
scenC_seed1,FE+AR,29,-0.012780207974848853,0.025274910116971406,-0.0623190318041128,0.0367586158544151,False,20,0.0
scenC_seed1,FE+AR,30,-0.012780207974847635,0.02527491011697141,-0.062319031804111594,0.036758615854416324,False,20,0.0
scenC_seed1,FE+AR,31,-0.012780207974849985,0.025274910116971416,-0.06231903180411396,0.036758615854413985,False,20,0.0
scenC_seed1,FE+AR,32,-0.012780207974849805,0.025274910116971427,-0.0623190318041138,0.03675861585441419,False,20,0.0
scenC_seed1,FE+AR,33,-0.012780207974849758,0.025274910116971416,-0.06231903180411373,0.036758615854414214,False,20,0.0
scenC_seed1,FE+AR,34,-0.01278020797484985,0.025274910116971423,-0.062319031804113835,0.03675861585441414,False,20,0.0
scenC_seed1,FE+AR,35,-0.01278020797484961,0.025274910116971406,-0.062319031804113564,0.03675861585441434,False,20,0.0
