model,cohort,period,y_true,y_hat,resid
FE+AR,0,45,0.8158023537335564,0.4128584446335866,-0.40294390909996974
FE+AR,0,46,0.39032113407409136,0.4182092228193087,0.027888088745217365
FE+AR,0,47,1.0533854516530083,0.4229531159985413,-0.630432335654467
FE+AR,0,48,0.9742522234384049,0.4271589570397603,-0.5470932663986445
FE+AR,0,49,0.6279791251480562,0.4308877717907838,-0.1970913533572724
FE+AR,0,50,1.1153562388073188,0.4341936645506825,-0.6811625742566363
FE+AR,0,51,0.7367632268961568,0.43712460311150814,-0.29963862378464867
FE+AR,0,52,0.03380870935237562,0.4397231147606271,0.40591440540825147
FE+AR,0,53,0.6381122380952138,0.442026903342502,-0.19608533475271178
FE+AR,0,54,0.2239715874025669,0.44406939633335574,0.22009780893078884
FE+AR,0,55,-0.1788607437466479,0.445880229866653,0.6247409736133009
FE+AR,0,56,-0.46309585956691846,0.44748567874701534,0.9105815383139337
FE+AR,0,57,-0.11160085760984602,0.44890903769197776,0.5605098953018238
FE+AR,0,58,-0.26740808742633077,0.4501709593333242,0.717579046759655
FE+AR,0,59,0.24876157734405424,0.45128975388232706,0.20252817653827282
FE+AR,1,45,-0.2661412150824184,0.0017500053154419354,0.26789122039786034
FE+AR,1,46,0.7248701020005897,0.007100783501164026,-0.7177693184994256
FE+AR,1,47,0.5463736111868074,0.011844676680396599,-0.5345289345064108
FE+AR,1,48,0.35382910226054576,0.016050517721615615,-0.33777858453893017
FE+AR,1,49,0.5139315285208216,0.01977933247263912,-0.49415219604818245
FE+AR,1,50,0.3387685455612652,0.023085225232537768,-0.3156833203287274
FE+AR,1,51,-0.1420040724469052,0.02601616379336341,0.1680202362402686
FE+AR,1,52,-0.19378869779557478,0.02861467544248239,0.22240337323805717
FE+AR,1,53,-0.32024075488593307,0.0309184640243573,0.35115921891029034
FE+AR,1,54,-0.2644085629317233,0.03296095701521101,0.29736951994693434
FE+AR,1,55,-0.5169959121098915,0.03477179054850832,0.5517677026583998
FE+AR,1,56,-0.8903318006981871,0.03637723942887065,0.9267090401270577
FE+AR,1,57,-0.7214162554941267,0.037800598373833094,0.7592168538679598
FE+AR,1,58,-0.24858315400435088,0.039062520015179514,0.2876456740195304
FE+AR,1,59,-0.5794223626185978,0.04018131456418236,0.6196036771827802
FE+AR,2,45,-0.12962582723719035,-0.19349041413070134,-0.06386458689351099
FE+AR,2,46,-0.0683788689357325,-0.18813963594497923,-0.11976076700924673
FE+AR,2,47,0.14893974685662015,-0.18339574276574666,-0.3323354896223668
FE+AR,2,48,0.09065095977217918,-0.17918990172452764,-0.26984086149670683
FE+AR,2,49,0.2880862189725509,-0.17546108697350415,-0.46354730594605503
FE+AR,2,50,0.04167114828791926,-0.17215519421360548,-0.21382634250152474
FE+AR,2,51,-0.5098799447503407,-0.16922425565277985,0.34065568909756083
FE+AR,2,52,-0.16748518691946337,-0.16662574400366087,0.0008594429158025052
FE+AR,2,53,-0.5535028518172317,-0.16432195542178596,0.38918089639544573
FE+AR,2,54,-0.45763703169302106,-0.16227946243093225,0.2953575692620888
FE+AR,2,55,-0.7719293004201151,-0.16046862889763494,0.6114606715224802
FE+AR,2,56,-0.509065959032025,-0.15886318001727262,0.3502027790147524
FE+AR,2,57,-0.4664571470484281,-0.15743982107231017,0.309017325976118
FE+AR,2,58,-0.26992914876334784,-0.15617789943096375,0.11375124933238409
FE+AR,2,59,-1.0157108335100082,-0.1550591048819609,0.8606517286280473
FE+AR,3,45,-0.07974563682043989,-0.34488001624009973,-0.26513437941965984
FE+AR,3,46,0.6557852365973738,-0.3395292380543776,-0.9953144746517514
FE+AR,3,47,0.6042991721126925,-0.33478534487514505,-0.9390845169878375
FE+AR,3,48,0.11923131546259044,-0.33057950383392604,-0.44981081929651645
FE+AR,3,49,-0.1321928928041604,-0.32685068908290255,-0.19465779627874213
FE+AR,3,50,0.23800435332434555,-0.32354479632300387,-0.5615491496473495
FE+AR,3,51,-0.9075026323455746,-0.3206138577621782,0.5868887745833964
