category,model,time_idx,tau_t,tau_t_std,tau_t_lo95,tau_t_hi95,is_post,n_active_cohorts,truth
scenA_seed3,FE+AR,0,0.11507731730148878,0.025954167171841208,0.06420714964468001,0.16594748495829753,False,20,0.0
scenA_seed3,FE+AR,1,0.11507731730148926,0.025954167171831584,0.06420714964469937,0.16594748495827916,False,20,0.0
scenA_seed3,FE+AR,2,0.11507731730148467,0.025954167171831594,0.06420714964469475,0.1659474849582746,False,20,0.0
scenA_seed3,FE+AR,3,0.11507731730149229,0.025954167171831653,0.06420714964470225,0.16594748495828232,False,20,0.0
scenA_seed3,FE+AR,4,0.11507731730148847,0.02595416717183164,0.06420714964469845,0.1659474849582785,False,20,0.0
scenA_seed3,FE+AR,5,0.11507731730148629,0.02595416717183164,0.06420714964469629,0.1659474849582763,False,20,0.0
scenA_seed3,FE+AR,6,0.11507731730148674,0.02595416717183165,0.0642071496446967,0.16594748495827677,False,20,0.0
scenA_seed3,FE+AR,7,0.11507731730148844,0.025954167171831605,0.06420714964469851,0.16594748495827838,False,20,0.0
scenA_seed3,FE+AR,8,0.11507731730148459,0.025954167171831598,0.06420714964469465,0.16594748495827452,False,20,0.0
scenA_seed3,FE+AR,9,0.11507731730148667,0.025954167171831622,0.06420714964469669,0.16594748495827666,False,20,0.0
scenA_seed3,FE+AR,10,0.11507731730149422,0.025954167171831584,0.06420714964470431,0.16594748495828412,False,20,0.0
scenA_seed3,FE+AR,11,0.11507731730149243,0.02595416717183164,0.06420714964470242,0.16594748495828243,False,20,0.0
scenA_seed3,FE+AR,12,0.11507731730148767,0.025954167171831587,0.06420714964469776,0.16594748495827757,False,20,0.0
scenA_seed3,FE+AR,13,0.11507731730148915,0.025954167171831587,0.06420714964469924,0.16594748495827905,False,20,0.0
scenA_seed3,FE+AR,14,0.11507731730148785,0.025954167171831615,0.06420714964469788,0.16594748495827782,False,20,0.0
scenA_seed3,FE+AR,15,0.11507731730148921,0.025954167171831567,0.06420714964469934,0.16594748495827907,False,20,0.0
scenA_seed3,FE+AR,16,0.11507731730148933,0.02595416717183161,0.06420714964469937,0.1659474849582793,False,20,0.0
scenA_seed3,FE+AR,17,0.11507731730148593,0.025954167171831594,0.06420714964469601,0.16594748495827585,False,20,0.0
scenA_seed3,FE+AR,18,0.11507731730148732,0.025954167171831587,0.06420714964469741,0.1659474849582772,False,20,0.0
scenA_seed3,FE+AR,19,0.11507731730148436,0.025954167171831605,0.06420714964469443,0.1659474849582743,False,20,0.0
scenA_seed3,FE+AR,20,0.11507731730148558,0.025954167171831598,0.06420714964469565,0.16594748495827552,False,20,0.0
scenA_seed3,FE+AR,21,0.11507731730148847,0.02595416717183161,0.06420714964469851,0.16594748495827844,False,20,0.0
scenA_seed3,FE+AR,22,0.11507731730148625,0.025954167171831594,0.06420714964469633,0.16594748495827616,False,20,0.0
scenA_seed3,FE+AR,23,0.11507731730149026,0.025954167171831598,0.06420714964470034,0.16594748495828018,False,20,0.0
scenA_seed3,FE+AR,24,0.11507731730148843,0.02595416717183161,0.06420714964469848,0.16594748495827838,False,20,0.0
scenA_seed3,FE+AR,25,0.11507731730148359,0.025954167171831587,0.06420714964469368,0.1659474849582735,False,20,0.0
scenA_seed3,FE+AR,26,0.11507731730148851,0.025954167171831598,0.06420714964469859,0.16594748495827844,False,20,0.0
scenA_seed3,FE+AR,27,0.11507731730149118,0.025954167171831587,0.06420714964470127,0.1659474849582811,False,20,0.0
scenA_seed3,FE+AR,28,0.11507731730148621,0.02595416717183161,0.06420714964469626,0.16594748495827616,False,20,0.0
scenA_seed3,FE+AR,29,0.1150773173014878,0.025954167171831605,0.06420714964469787,0.16594748495827774,False,20,0.0
scenA_seed3,FE+AR,30,0.11507731730149126,0.02595416717183161,0.06420714964470131,0.1659474849582812,False,20,0.0
scenA_seed3,FE+AR,31,0.11507731730149032,0.02595416717183161,0.06420714964470037,0.16594748495828027,False,20,0.0
scenA_seed3,FE+AR,32,0.11507731730149122,0.025954167171831615,0.06420714964470126,0.16594748495828118,False,20,0.0
scenA_seed3,FE+AR,33,0.11507731730148829,0.02595416717183161,0.06420714964469834,0.16594748495827824,False,20,0.0
scenA_seed3,FE+AR,34,0.11507731730148955,0.025954167171831615,0.06420714964469959,0.16594748495827952,False,20,0.0
scenA_seed3,FE+AR,35,0.11507731730149118,0.025954167171831594,0.06420714964470126,0.1659474849582811,False,20,0.0
scenA_seed3,FE+AR,36,0.11507731730149176,0.02595416717183161,0.06420714964470181,0.1659474849582817,False,20,0.0
scenA_seed3,FE+AR,37,0.11507731730148903,0.025954167171831622,0.06420714964469905,0.165947484958279,False,20,0.0
scenA_seed3,FE+AR,38,0.11507731730149025,0.025954167171831605,0.06420714964470031,0.16594748495828018,False,20,0.0
scenA_seed3,FE+AR,39,0.11507731730149225,0.025954167171831598,0.06420714964470231,0.16594748495828218,False,20,0.0
scenA_seed3,FE+AR,40,0.11507731730148936,0.02595416717183161,0.0642071496446994,0.16594748495827932,False,20,0.0
scenA_seed3,FE+AR,41,0.1150773173014908,0.025954167171831605,0.06420714964470087,0.16594748495828074,False,20,0.0
scenA_seed3,FE+AR,42,0.11507731730148926,0.02595416717183161,0.06420714964469931,0.1659474849582792,False,20,0.0
scenA_seed3,FE+AR,43,0.1150773173014906,0.02595416717183161,0.06420714964470065,0.16594748495828054,False,20,0.0
scenA_seed3,FE+AR,44,0.11507731730148973,0.02595416717183161,0.06420714964469978,0.16594748495827968,False,20,0.0
scenA_seed3,FE+AR,45,0.4698357570649133,0.09665845692247932,0.2803851814968539,0.6592863326329728,True,20,0.0
scenA_seed3,FE+AR,46,0.5829729707522255,0.12957910506291395,0.3289979248289142,0.8369480166755369,True,20,0.0
scenA_seed3,FE+AR,47,0.6723768980749374,0.15165791231528566,0.3751273899369775,0.9696264062128973,True,20,0.0
scenA_seed3,FE+AR,48,0.5656451043660032,0.16785989014140978,0.23663971968884007,0.8946504890431664,True,20,0.0
scenA_seed3,FE+AR,49,0.4030559621171886,0.18025789727844413,0.04975048345143812,0.7563614407829391,True,20,0.0
scenA_seed3,FE+AR,50,0.1847357827757228,0.18997677267234492,-0.1876186916620732,0.5570902572135188,True,20,0.0
scenA_seed3,FE+AR,51,-0.3779005962082825,0.1977146511968145,-0.7654213125540389,0.009620120137473931,True,20,0.0
scenA_seed3,FE+AR,52,-1.0806051126628158,0.20394150509939393,-1.480330462657628,-0.6808797626680037,True,20,0.0
scenA_seed3,FE+AR,53,-1.966878500291997,0.2089911274756929,-2.376501110144355,-1.557255890439639,True,20,0.0
scenA_seed3,FE+AR,54,-1.8913255265300546,0.21310960784656713,-2.309020357909326,-1.4736306951507832,True,20,0.0
scenA_seed3,FE+AR,55,-1.0631685253713767,0.216483342836719,-1.487475877331346,-0.6388611734114076,True,20,0.0
scenA_seed3,FE+AR,56,-0.18892022556093307,0.21925638172242906,-0.618662733736894,0.24082228261502786,True,20,0.0
scenA_seed3,FE+AR,57,0.46777888289599606,0.22154176139565443,0.0335570305605134,0.9020007352314787,True,20,0.0
scenA_seed3,FE+AR,58,0.6446551213237705,0.2234292372855377,0.20673381624411657,1.0825764264034243,True,20,0.0
scenA_seed3,FE+AR,59,0.816647126599633,0.22499074152583126,0.3756652732090037,1.2576289799902622,True,20,0.0
scenA_seed3,GP-CP,0,0.00284310340477308,0.023324166121197344,-0.04287226219277371,0.04855846900231987,False,20,0.0
scenA_seed3,GP-CP,1,0.002423173977415344,0.02120710244983749,-0.039142746824266134,0.04398909477909682,False,20,0.0
scenA_seed3,GP-CP,2,0.004586662366633204,0.019944722504632837,-0.03450499374244716,0.04367831847571356,False,20,0.0
scenA_seed3,GP-CP,3,0.0009953749844820669,0.020028988777904256,-0.03826144302021028,0.04025219298917441,False,20,0.0
scenA_seed3,GP-CP,4,0.002001466693522491,0.019721322153201888,-0.03665232472675321,0.04065525811379819,False,20,0.0
scenA_seed3,GP-CP,5,0.004895986727693935,0.02011325950627332,-0.03452600190460177,0.044317975359989645,False,20,0.0
scenA_seed3,GP-CP,6,0.002874384240010119,0.01964417114105436,-0.03562819119645643,0.041376959676476664,False,20,0.0
scenA_seed3,GP-CP,7,0.0004426184029422242,0.020231094535116227,-0.03921032688588558,0.04009556369177003,False,20,0.0
scenA_seed3,GP-CP,8,0.0031737057205031586,0.019687298406628147,-0.03541339915648801,0.04176081059749432,False,20,0.0
scenA_seed3,GP-CP,9,0.0060197052425285166,0.02026980956310644,-0.0337091215011601,0.04574853198621714,False,20,0.0
scenA_seed3,GP-CP,10,0.0010848995407733361,0.019907389229973472,-0.03793358334997467,0.04010338243152134,False,20,0.0
scenA_seed3,GP-CP,11,0.00026704306648948765,0.02001297310486614,-0.038958384219048146,0.039492470352027124,False,20,0.0
scenA_seed3,GP-CP,12,0.006488378879345828,0.020241565713517148,-0.03318508991914778,0.046161847677839436,False,20,0.0
scenA_seed3,GP-CP,13,0.00293357278631456,0.01966482482337758,-0.035609483867505495,0.04147662944013461,False,20,0.0
scenA_seed3,GP-CP,14,-8.1153695037961e-05,0.02008610909606324,-0.0394499275233219,0.039287620133245986,False,20,0.0
scenA_seed3,GP-CP,15,0.004889919869815623,0.01970719162893921,-0.03373617572290523,0.04351601546253647,False,20,0.0
scenA_seed3,GP-CP,16,0.0033791364282500513,0.019738352765811394,-0.03530803499274028,0.042066307849240384,False,20,0.0
scenA_seed3,GP-CP,17,0.0018278578079398756,0.019665662759395994,-0.036716841200476275,0.04037255681635603,False,20,0.0
scenA_seed3,GP-CP,18,0.003562489296645008,0.019671878238562056,-0.03499439205093662,0.04211937064422664,False,20,0.0
scenA_seed3,GP-CP,19,0.002457930795388097,0.019636615683828004,-0.03602983594491479,0.04094569753569099,False,20,0.0
scenA_seed3,GP-CP,20,0.003635564156598009,0.019684515216095974,-0.0349460856669501,0.042217213980146114,False,20,0.0
scenA_seed3,GP-CP,21,0.003513944138491104,0.01964360100444617,-0.03498751383022339,0.0420154021072056,False,20,0.0
scenA_seed3,GP-CP,22,0.001502047655915828,0.019754548725586577,-0.03721686784623386,0.04022096315806552,False,20,0.0
scenA_seed3,GP-CP,23,0.0034720946695606216,0.019665455555781124,-0.03507219821977038,0.04201638755889163,False,20,0.0
scenA_seed3,GP-CP,24,0.004391265668913397,0.019763121813009373,-0.034344453084584975,0.043126984422411765,False,20,0.0
scenA_seed3,GP-CP,25,0.0019449103981220184,0.019713927699215997,-0.036694387892341335,0.040584208688585366,False,20,0.0
scenA_seed3,GP-CP,26,0.0022570345177235886,0.019694733102179906,-0.03634464236254902,0.040858711397996204,False,20,0.0
scenA_seed3,GP-CP,27,0.0046468495354689,0.019759328508015254,-0.034081434340240996,0.043375133411178796,False,20,0.0
scenA_seed3,GP-CP,28,0.003090015757244302,0.019634876594060886,-0.035394342367115035,0.04157437388160364,False,20,0.0
scenA_seed3,GP-CP,29,0.001866538161441622,0.01970618413220924,-0.03675758273768849,0.04049065906057174,False,20,0.0
scenA_seed3,GP-CP,30,0.0037495239103067677,0.019641824072994744,-0.03474845127276293,0.04224749909337646,False,20,0.0
scenA_seed3,GP-CP,31,0.003217362866059176,0.019654019943108093,-0.035304516222432684,0.04173924195455104,False,20,0.0
scenA_seed3,GP-CP,32,0.0025033806190102163,0.019633262207139783,-0.035977813306983755,0.04098457454500419,False,20,0.0
scenA_seed3,GP-CP,33,0.0029720684424406505,0.019642642712478606,-0.03552751127401742,0.041471648158898713,False,20,0.0
scenA_seed3,GP-CP,34,0.002399291245810031,0.01963367755258453,-0.03608271675725565,0.04088129924887571,False,20,0.0
scenA_seed3,GP-CP,35,0.003312948283435563,0.019658423421988196,-0.0352175616236613,0.04184345819053242,False,20,0.0
scenA_seed3,GP-CP,36,0.0030224850240387945,0.019631350467350997,-0.03545496189196916,0.04149993194004675,False,20,0.0
scenA_seed3,GP-CP,37,0.0019035242982447381,0.019674114719848153,-0.03665774055265764,0.04046478914914712,False,20,0.0
scenA_seed3,GP-CP,38,0.00412782733898826,0.019662340132212613,-0.03441035932014846,0.04266601399812498,False,20,0.0
scenA_seed3,GP-CP,39,0.0031675208670197295,0.019648266542085173,-0.03534308155546721,0.041678123289506666,False,20,0.0
scenA_seed3,GP-CP,40,0.001637352767877434,0.019706672032420994,-0.03698772441566771,0.04026242995142258,False,20,0.0
scenA_seed3,GP-CP,41,0.004785061696372215,0.019700733949230963,-0.03382837684412047,0.0433985002368649,False,20,0.0
scenA_seed3,GP-CP,42,0.002294784242629605,0.01975765426189085,-0.036430218110676454,0.041019786595935664,False,20,0.0
scenA_seed3,GP-CP,43,-0.001954783282971517,0.02041970023374904,-0.04197739574111963,0.0380678291751766,False,20,0.0
scenA_seed3,GP-CP,44,0.017793796099213187,0.021545380452439887,-0.02443514958756899,0.060022741785995364,False,20,0.0
scenA_seed3,GP-CP,45,0.09832727969872045,0.06147280448969713,-0.022159417101085918,0.2188139764985268,True,20,0.0
scenA_seed3,GP-CP,46,0.2659401071755183,0.1243680915079713,0.022178647819894565,0.5097015665311421,True,20,0.0
scenA_seed3,GP-CP,47,0.4631979635817441,0.1635195854935958,0.14269957601429634,0.7836963511491919,True,20,0.0
scenA_seed3,GP-CP,48,0.564222379284333,0.17255335481507944,0.22601780384677733,0.9024269547218888,True,20,0.0
scenA_seed3,GP-CP,49,0.519820113966796,0.16965788224597952,0.1872906647646761,0.8523495631689157,True,20,0.0
scenA_seed3,GP-CP,50,0.33307470820163226,0.16690336890324514,0.005944105151271806,0.6602053112519928,True,20,0.0
scenA_seed3,GP-CP,51,-0.12291507021458559,0.16591190476382658,-0.4481024035516857,0.2022722631225145,True,20,0.0
scenA_seed3,GP-CP,52,-0.925262984065996,0.16568797658353226,-1.2500114181697193,-0.6005145499622728,True,20,0.0
scenA_seed3,GP-CP,53,-1.6480311062374173,0.16568731787689595,-1.9727782492761334,-1.3232839631987012,True,20,0.0
scenA_seed3,GP-CP,54,-1.6209976773312917,0.16588661681998645,-1.9461354462984652,-1.2958599083641182,True,20,0.0
scenA_seed3,GP-CP,55,-0.8081619296168971,0.1667111828177402,-1.134915847939668,-0.48140801129412636,True,20,0.0
scenA_seed3,GP-CP,56,0.13908541325986878,0.16927108297588261,-0.19268590937286112,0.4708567358925987,True,20,0.0
scenA_seed3,GP-CP,57,0.7075688721591519,0.17529107691963638,0.3639983613966646,1.051139382921639,True,20,0.0
scenA_seed3,GP-CP,58,0.9158722045515164,0.18566140238116866,0.5519758558844259,1.279768553218607,True,20,0.0
scenA_seed3,GP-CP,59,0.9759410599725283,0.19828603012673784,0.5873004409241221,1.3645816790209344,True,20,0.0
scenA_seed3,GP-CP-Extended,0,0.0023978455993926436,0.03323639188257885,-0.0627454824904619,0.06754117368924718,False,20,0.0
scenA_seed3,GP-CP-Extended,1,0.002632688027075467,0.03145689276546411,-0.05902282179323418,0.06428819784738511,False,20,0.0
scenA_seed3,GP-CP-Extended,2,0.00571472165240866,0.030365689284262382,-0.05380202934474561,0.06523147264956293,False,20,0.0
scenA_seed3,GP-CP-Extended,3,-0.00071088063828257,0.030601502391521623,-0.06068982532566495,0.05926806404909981,False,20,0.0
scenA_seed3,GP-CP-Extended,4,0.0011744681241001032,0.029997411403779102,-0.05762045822730694,0.05996939447550714,False,20,0.0
scenA_seed3,GP-CP-Extended,5,0.007306249751209077,0.030678422376863124,-0.05282345810744265,0.0674359576098608,False,20,0.0
scenA_seed3,GP-CP-Extended,6,0.0028257200499505948,0.03004132473332633,-0.05605527642736901,0.0617067165272702,False,20,0.0
scenA_seed3,GP-CP-Extended,7,-0.0025440412691253994,0.03035243114475244,-0.062034806312840175,0.056946723774589376,False,20,0.0
scenA_seed3,GP-CP-Extended,8,0.004069797700908698,0.0300640708356917,-0.05485578113704703,0.06299537653886443,False,20,0.0
scenA_seed3,GP-CP-Extended,9,0.008877007202899594,0.030288521665890293,-0.05048849526224538,0.06824250966804457,False,20,0.0
scenA_seed3,GP-CP-Extended,10,-0.0010275593746726787,0.03038059046135086,-0.060573516678920365,0.05851839792957501,False,20,0.0
scenA_seed3,GP-CP-Extended,11,-0.0017914331271981416,0.030349889134106318,-0.06127721583004653,0.05769434957565024,False,20,0.0
scenA_seed3,GP-CP-Extended,12,0.00922704758841457,0.0303608388496353,-0.05028019655687062,0.06873429173369976,False,20,0.0
scenA_seed3,GP-CP-Extended,13,0.003418663100020959,0.02962918682672233,-0.054654543080354806,0.061491869280396724,False,20,0.0
scenA_seed3,GP-CP-Extended,14,-0.0025269259391877243,0.02995028067503532,-0.06122947606225695,0.056175624183881494,False,20,0.0
scenA_seed3,GP-CP-Extended,15,0.005473186887932932,0.029706702224084437,-0.05275194947127256,0.06369832324713842,False,20,0.0
scenA_seed3,GP-CP-Extended,16,0.004682982717226728,0.029852797182520006,-0.05382849976051249,0.06319446519496594,False,20,0.0
scenA_seed3,GP-CP-Extended,17,0.001075270448991876,0.0298986658346778,-0.057526114586976616,0.059676655484960366,False,20,0.0
scenA_seed3,GP-CP-Extended,18,0.002919988762231489,0.02984506223196213,-0.05557633321241428,0.06141631073687726,False,20,0.0
scenA_seed3,GP-CP-Extended,19,0.0027396700409251682,0.02970665200732058,-0.055485367893423176,0.06096470797527351,False,20,0.0
scenA_seed3,GP-CP-Extended,20,0.004374104641031878,0.029733124352664776,-0.05390281909019108,0.06265102837225484,False,20,0.0
scenA_seed3,GP-CP-Extended,21,0.003340933873787219,0.029599954925203988,-0.054674977779612596,0.06135684552718704,False,20,0.0
scenA_seed3,GP-CP-Extended,22,0.00030016098705624853,0.029681293377915623,-0.05787517403365837,0.05847549600777087,False,20,0.0
scenA_seed3,GP-CP-Extended,23,0.00403773977590766,0.029720458590342325,-0.05421435906116329,0.06228983861297862,False,20,0.0
scenA_seed3,GP-CP-Extended,24,0.005652186154263937,0.030180462961168313,-0.053501521249625955,0.06480589355815383,False,20,0.0
scenA_seed3,GP-CP-Extended,25,0.000857560069691321,0.030163838381367776,-0.058263563157789515,0.05997868329717216,False,20,0.0
scenA_seed3,GP-CP-Extended,26,0.0014426872735188111,0.03009120762216218,-0.05753607966591907,0.060421454212956686,False,20,0.0
scenA_seed3,GP-CP-Extended,27,0.005937996955123104,0.02988451939983642,-0.05263566106855627,0.06451165497880249,False,20,0.0
scenA_seed3,GP-CP-Extended,28,0.0032923942340484734,0.02966895974408486,-0.05485876686435785,0.0614435553324548,False,20,0.0
scenA_seed3,GP-CP-Extended,29,0.0008293297096945678,0.02977588665325235,-0.057531408130680035,0.05919006755006918,False,20,0.0
scenA_seed3,GP-CP-Extended,30,0.0039806759226851856,0.029902773596020765,-0.05462876032551551,0.06259011217088588,False,20,0.0
scenA_seed3,GP-CP-Extended,31,0.003819559514780072,0.03026438130964899,-0.05549862785213195,0.06313774688169209,False,20,0.0
scenA_seed3,GP-CP-Extended,32,0.0022143211792829366,0.03033279659465765,-0.05723796014624606,0.06166660250481193,False,20,0.0
scenA_seed3,GP-CP-Extended,33,0.002484462034087076,0.03012463785950236,-0.056559828170537556,0.0615287522387117,False,20,0.0
scenA_seed3,GP-CP-Extended,34,0.0024209213336018735,0.02979674823108361,-0.055980705199321995,0.060822547866525745,False,20,0.0
scenA_seed3,GP-CP-Extended,35,0.003821372265759124,0.029835925372353404,-0.05465704146405354,0.062299785995571795,False,20,0.0
scenA_seed3,GP-CP-Extended,36,0.0027983865776141444,0.030007628117630063,-0.05601656453294078,0.06161333768816907,False,20,0.0
scenA_seed3,GP-CP-Extended,37,0.0012628045871659378,0.030035901248757158,-0.05760756186039809,0.06013317103472997,False,20,0.0
scenA_seed3,GP-CP-Extended,38,0.004645061841457257,0.029784177698563563,-0.05373192644772733,0.06302205013064184,False,20,0.0
scenA_seed3,GP-CP-Extended,39,0.0034993657854542454,0.029836976927660457,-0.05498110899276024,0.06197984056366874,False,20,0.0
scenA_seed3,GP-CP-Extended,40,0.000934293240140964,0.02997152002450366,-0.05780988600788621,0.05967847248816814,False,20,0.0
scenA_seed3,GP-CP-Extended,41,0.004788771047420289,0.029874972630932944,-0.05376617530920828,0.06334371740404886,False,20,0.0
scenA_seed3,GP-CP-Extended,42,0.002773027751490074,0.029905976600915173,-0.05584268638630366,0.06138874188928381,False,20,0.0
scenA_seed3,GP-CP-Extended,43,-0.002135065574525176,0.030378908894779073,-0.06167772700829216,0.05740759585924181,False,20,0.0
scenA_seed3,GP-CP-Extended,44,0.01741494296092541,0.03128969089486858,-0.043912851193017,0.07874273711486782,False,20,0.0
scenA_seed3,GP-CP-Extended,45,0.09794684842178944,0.0650071927217819,-0.029467249312903093,0.22536094615648197,True,20,0.0
scenA_seed3,GP-CP-Extended,46,0.26562393340347146,0.12565696738091256,0.01933627733688284,0.5119115894700601,True,20,0.0
scenA_seed3,GP-CP-Extended,47,0.46331834125227234,0.16409048317272434,0.1417009942337326,0.7849356882708121,True,20,0.0
scenA_seed3,GP-CP-Extended,48,0.5646043198687547,0.1728944487963218,0.225731200227964,0.9034774395095454,True,20,0.0
scenA_seed3,GP-CP-Extended,49,0.5202682354584799,0.1700553878376319,0.18695967529672136,0.8535767956202385,True,20,0.0
scenA_seed3,GP-CP-Extended,50,0.33361684048113616,0.16735722180662593,0.005596685740149321,0.661636995222123,True,20,0.0
scenA_seed3,GP-CP-Extended,51,-0.1227955206272771,0.16641480278103563,-0.44896853407810694,0.20337749282355272,True,20,0.0
scenA_seed3,GP-CP-Extended,52,-0.9255974268051184,0.16620342917298972,-1.2513561479841782,-0.5998387056260586,True,20,0.0
scenA_seed3,GP-CP-Extended,53,-1.6481959940297206,0.16619654547184823,-1.9739412231545432,-1.322450764904898,True,20,0.0
scenA_seed3,GP-CP-Extended,54,-1.6213377538076579,0.16645751823293553,-1.9475944895442114,-1.2950810180711043,True,20,0.0
scenA_seed3,GP-CP-Extended,55,-0.8085190422718137,0.16720067443282935,-1.1362323641601593,-0.4808057203834682,True,20,0.0
scenA_seed3,GP-CP-Extended,56,0.13962548564500726,0.1696976347292098,-0.1929818784242439,0.47223284971425844,True,20,0.0
scenA_seed3,GP-CP-Extended,57,0.7082742384780791,0.17557495242049467,0.36414733173390956,1.0524011452222486,True,20,0.0
scenA_seed3,GP-CP-Extended,58,0.9156609916686215,0.18580294813979484,0.5514872133146236,1.2798347700226194,True,20,0.0
scenA_seed3,GP-CP-Extended,59,0.976784041417285,0.198225737875239,0.5882615951818166,1.3653064876527534,True,20,0.0
