model,cohort,period,y_true,y_hat,resid
FE+AR,6,53,-3.275828230441777,-1.3209538831679983,1.9548743472737786
FE+AR,6,54,-3.317414882721991,-1.3018220633570088,2.015592819364982
FE+AR,6,55,-2.217123672841938,-1.284353234776663,0.932770438065275
FE+AR,6,56,-1.7013630007506861,-1.2684028455829375,0.43296015516774866
FE+AR,6,57,-1.2999154155833013,-1.2538389087819575,0.046076506801343786
FE+AR,6,58,-0.792260422539271,-1.2405409100581153,-0.4482804875188443
FE+AR,6,59,-0.6493782902863492,-1.2283988105368238,-0.5790205202504746
FE+AR,7,45,-0.8216878909240228,-1.2613602444509129,-0.43967235352689005
FE+AR,7,46,-0.911090233042529,-1.2217601454337141,-0.31066991239118513
FE+AR,7,47,-0.6664359664141988,-1.1856021976623887,-0.51916623124819
FE+AR,7,48,-1.1464231402851068,-1.1525871997335682,-0.006164059448461323
FE+AR,7,49,-0.783865950171681,-1.1224419576658085,-0.3385760074941274
FE+AR,7,50,-1.124796256716345,-1.094917024261813,0.029879232454532056
FE+AR,7,51,-1.3791885527390815,-1.0697846349716085,0.309403917767473
FE+AR,7,52,-1.9311675772352468,-1.0468368231762601,0.8843307540589866
FE+AR,7,53,-2.7540467162224833,-1.025883699296392,1.7281630169260913
FE+AR,7,54,-3.6814061202179253,-1.0067518794854025,2.674654240732523
FE+AR,7,55,-2.3528246797004515,-0.9892830509050566,1.363541628795395
FE+AR,7,56,-1.493079864947477,-0.9733326617113313,0.5197472032361458
FE+AR,7,57,-0.4261785373899962,-0.958768724910351,-0.5325901875203548
FE+AR,7,58,-0.760561269699797,-0.9454707261865091,-0.1849094564867121
FE+AR,7,59,-0.29976386926228615,-0.9333286266652173,-0.6335647574029312
FE+AR,8,45,-0.10040992336422598,-0.5547962989397957,-0.45438637557556966
FE+AR,8,46,-0.09966604091484912,-0.5151961999225969,-0.4155301590077478
FE+AR,8,47,0.1365166572315755,-0.4790382521512714,-0.6155549093828468
FE+AR,8,48,0.18665060946936834,-0.4460232542224508,-0.6326738636918192
FE+AR,8,49,-0.08283637218439818,-0.4158780121546911,-0.3330416399702929
FE+AR,8,50,-0.5330057221752951,-0.3883530787506956,0.1446526434245995
FE+AR,8,51,-0.8485516095173962,-0.36322068946049113,0.48533092005690504
FE+AR,8,52,-1.468978699757783,-0.3402728776651428,1.1287058220926403
FE+AR,8,53,-2.5740299864615106,-0.31931975378527466,2.254710232676236
FE+AR,8,54,-2.6736459268121866,-0.3001879339742852,2.3734579928379014
FE+AR,8,55,-1.4895782281186822,-0.28271910539393935,1.206859122724743
FE+AR,8,56,-0.6940550926731147,-0.2667687162002139,0.4272863764729008
FE+AR,8,57,-0.14994881661870807,-0.25220477939923375,-0.10225596278052568
FE+AR,8,58,0.31777183078022575,-0.23890678067539173,-0.5566786114556175
FE+AR,8,59,0.6341172860987804,-0.22676468115410003,-0.8608819672528805
FE+AR,9,45,0.4077038610757278,0.2007662766466654,-0.2069375844290624
FE+AR,9,46,1.0235824365344046,0.24036637566386415,-0.7832160608705405
FE+AR,9,47,1.4057033408556276,0.2765243234351897,-1.129179017420438
FE+AR,9,48,0.9392832265090547,0.3095393213640102,-0.6297439051450445
FE+AR,9,49,0.8700604774787509,0.33968456343176995,-0.530375914046981
FE+AR,9,50,0.4790211516978243,0.3672094968357654,-0.11181165486205885
FE+AR,9,51,-0.3005598136120508,0.3923418861259699,0.6929016997380206
FE+AR,9,52,-0.38392141229950505,0.4152896979213182,0.7992111102208233
FE+AR,9,53,-1.920376495403108,0.43624282180118634,2.356619317204294
FE+AR,9,54,-1.1860909888264386,0.45537464161217583,1.6414656304386144
FE+AR,9,55,-0.09890771790589331,0.4728434701925217,0.571751188098415
FE+AR,9,56,0.15308330303994414,0.4887938593862471,0.335710556346303
FE+AR,9,57,0.7358062418862932,0.5033577961872273,-0.23244844569906586
FE+AR,9,58,1.0848283254344349,0.5166557949110693,-0.5681725305233656
FE+AR,9,59,1.1118172176107217,0.528797894432361,-0.5830193231783607
FE+AR,10,45,1.3743281064976507,0.8014208725716865,-0.5729072339259642
FE+AR,10,46,1.430729098345364,0.8410209715888852,-0.5897081267564788
FE+AR,10,47,1.6322342813057844,0.8771789193602106,-0.7550553619455738
FE+AR,10,48,1.6617003987682186,0.9101939172890312,-0.7515064814791874
FE+AR,10,49,1.12817441095935,0.9403391593567909,-0.18783525160255898
FE+AR,10,50,1.1727729108992015,0.9678640927607864,-0.2049088181384151
FE+AR,10,51,0.772075097066222,0.9929964820509909,0.22092138498476888
FE+AR,10,52,0.04653085288691827,1.0159442938463392,0.969413440959421
FE+AR,10,53,-0.9001651578643797,1.0368974177262074,1.937062575590587
FE+AR,10,54,-0.9757517821732331,1.056029237537197,2.0317810197104302
FE+AR,10,55,0.25661040651448447,1.0734980661175426,0.8168876596030581
FE+AR,10,56,0.3544872057637293,1.0894484553112682,0.7349612495475389
FE+AR,10,57,1.9109171496151245,1.1040123921122482,-0.8069047575028763
FE+AR,10,58,1.7776442500106011,1.1173103908360904,-0.6603338591745107
FE+AR,10,59,1.7710251267967823,1.129452490357382,-0.6415726364394003
FE+AR,11,45,1.1468500563546689,0.9734950930186488,-0.17335496333602007
FE+AR,11,46,1.2536352505656883,1.0130951920358475,-0.24054005852984073
FE+AR,11,47,1.903393140247488,1.049253139807173,-0.854140000440315
FE+AR,11,48,1.7505119104216638,1.0822681377359935,-0.6682437726856703
FE+AR,11,49,1.2707247470743468,1.1124133798037532,-0.15831136727059358
FE+AR,11,50,1.0852571429118458,1.1399383132077487,0.054681170295902914
FE+AR,11,51,0.6839304375407557,1.1650707024979532,0.4811402649571975
FE+AR,11,52,0.5402828682747409,1.1880185142933015,0.6477356460185606
FE+AR,11,53,-0.5716073767264517,1.2089716381731697,1.7805790148996214
FE+AR,11,54,0.01784584733999306,1.2281034579841592,1.2102576106441663
FE+AR,11,55,-0.09703792751200419,1.245572286564505,1.342610214076509
FE+AR,11,56,1.46987510885708,1.2615226757582305,-0.20835243309884954
FE+AR,11,57,1.6392058902453168,1.2760866125592105,-0.3631192776861063
FE+AR,11,58,1.4625566131752907,1.2893846112830527,-0.17317200189223803
FE+AR,11,59,2.335010095119736,1.3015267108043442,-1.0334833843153919
FE+AR,12,45,1.2516386949994438,0.9548372429757186,-0.2968014520237252
FE+AR,12,46,1.1144064544440226,0.9944373419929173,-0.11996911245110531
FE+AR,12,47,1.8437099214020047,1.0305952897642428,-0.813114631637762
FE+AR,12,48,1.995541730511498,1.0636102876930633,-0.9319314428184347
FE+AR,12,49,1.1900668953287075,1.093755529760823,-0.09631136556788444
FE+AR,12,50,1.058177705901346,1.1212804631648186,0.06310275726347259
FE+AR,12,51,0.4520152107711123,1.146412852455023,0.6943976416839107
FE+AR,12,52,-0.11925359755774259,1.1693606642503713,1.288614261808114
FE+AR,12,53,-0.9540082719768462,1.1903137881302395,2.144322060107086
FE+AR,12,54,-0.8006416349801672,1.209445607941229,2.0100872429213963
FE+AR,12,55,-0.12376727832576376,1.2269144365215747,1.3506817148473385
FE+AR,12,56,0.8102919413087657,1.2428648257153003,0.43257288440653463
FE+AR,12,57,1.8110142486423149,1.2574287625162803,-0.5535854861260345
FE+AR,12,58,2.3681301087770787,1.2707267612401225,-1.0974033475369562
FE+AR,12,59,2.277558032727437,1.282868860761414,-0.9946891719660231
FE+AR,13,45,1.03929498709945,0.41113242803001676,-0.6281625590694331
FE+AR,13,46,1.566389871863011,0.4507325270472155,-1.1156573448157954
FE+AR,13,47,0.9328338480286393,0.48689047481854103,-0.4459433732100983
FE+AR,13,48,1.2265189987788414,0.5199054727473615,-0.7066135260314799
FE+AR,13,49,1.6306998259332681,0.5500507148151212,-1.0806491111181469
FE+AR,13,50,0.964088529323923,0.5775756482191168,-0.3865128811048062
FE+AR,13,51,0.15049944129897924,0.6027080375093212,0.452208596210342
FE+AR,13,52,-0.78297580455801,0.6256558493046696,1.4086316538626795
FE+AR,13,53,-1.3106305006251886,0.6466089731845377,1.9572394738097263
FE+AR,13,54,-1.2089150823782924,0.6657407929955272,1.8746558753738196
FE+AR,13,55,-0.08642223109921332,0.6832096215758731,0.7696318526750864
FE+AR,13,56,0.3854656614249754,0.6991600107695984,0.31369434934462304
FE+AR,13,57,0.8551101126784284,0.7137239475705787,-0.14138616510784974
FE+AR,13,58,1.1558400352844371,0.7270219462944206,-0.4288180889900165
FE+AR,13,59,1.4026017233022647,0.7391640458157124,-0.6634376774865524
FE+AR,14,45,0.04096250394239218,-0.411433632546958,-0.4523961364893502
FE+AR,14,46,0.23231030773860728,-0.37183353352975923,-0.6041438412683665
FE+AR,14,47,0.5968494812074037,-0.3356755857584337,-0.9325250669658374
FE+AR,14,48,-0.028552152243854767,-0.30266058782961325,-0.2741084355857585
FE+AR,14,49,0.010938065635343303,-0.27251534576185343,-0.2834534113971967
FE+AR,14,50,0.20013714674221525,-0.24499041235785798,-0.44512755910007323
FE+AR,14,51,-0.2724533851061216,-0.2198580230676535,0.052595362038468096
FE+AR,14,52,-1.4014347829816687,-0.1969102112723052,1.2045245717093636
FE+AR,14,53,-1.9500872923840342,-0.17595708739243704,1.7741302049915972
FE+AR,14,54,-2.0181130856154073,-0.15682526758144757,1.8612878180339596
FE+AR,14,55,-1.2154226169585218,-0.13935643900110173,1.07606617795742
FE+AR,14,56,-0.26373425138232476,-0.1234060498073763,0.14032820157494846
FE+AR,14,57,0.2817888008859875,-0.10884211300639614,-0.39063091389238364
FE+AR,14,58,0.7786517013077705,-0.09554411428255412,-0.8741958155903247
FE+AR,14,59,0.7703075708144256,-0.08340201476126241,-0.853709585575688
FE+AR,15,45,-0.24284008632979415,-1.2912909119843616,-1.0484508256545675
FE+AR,15,46,-0.5645795116908509,-1.251690812967163,-0.687111301276312
FE+AR,15,47,-0.45195984583200305,-1.2155328651958375,-0.7635730193638344
FE+AR,15,48,-0.3713468239995285,-1.182517867267017,-0.8111710432674883
FE+AR,15,49,-0.7248700887448897,-1.1523726251992572,-0.42750253645436753
FE+AR,15,50,-0.40776728898966624,-1.1248476917952617,-0.7170804028055955
FE+AR,15,51,-1.102068836000618,-1.0997153025050572,0.002353533495560667
FE+AR,15,52,-2.224451457273017,-1.076767490709709,1.147683966563308
FE+AR,15,53,-2.8900370768118155,-1.0558143668298408,1.8342227099819748
FE+AR,15,54,-2.6611978294995566,-1.0366825470188512,1.6245152824807054
FE+AR,15,55,-2.0311664123874507,-1.0192137184385055,1.0119526939489452
FE+AR,15,56,-0.6092243657907077,-1.00326332924478,-0.3940389634540722
FE+AR,15,57,-0.7240331307048613,-0.9886993924437998,-0.2646662617389385
FE+AR,15,58,-0.1267322872932454,-0.9754013937199578,-0.8486691064267124
FE+AR,15,59,0.213443735811117,-0.9632592941986661,-1.1767030300097832
FE+AR,16,45,-1.0412388326971451,-1.3051545026667855,-0.26391566996964033
FE+AR,16,46,-1.2936182520860524,-1.2655544036495867,0.0280638484364657
FE+AR,16,47,-0.8750403564135789,-1.229396455878261,-0.35435609946468216
FE+AR,16,48,-0.6384767321161485,-1.1963814579494407,-0.5579047258332922
FE+AR,16,49,-1.117485707101074,-1.1662362158816808,-0.04875050878060683
FE+AR,16,50,-0.9585443604803012,-1.1387112824776855,-0.18016692199738427
FE+AR,16,51,-1.8508329609362784,-1.1135788931874808,0.7372540677487975
FE+AR,16,52,-2.0969742509571225,-1.0906310813921327,1.0063431695649898
FE+AR,16,53,-3.10994621414728,-1.0696779575122644,2.0402682566350157
FE+AR,16,54,-2.262768849327307,-1.050546137701275,1.212222711626032
FE+AR,16,55,-2.2923769748239122,-1.033077309120929,1.2592996657029831
FE+AR,16,56,-1.410898275359894,-1.0171269199272037,0.39377135543269026
FE+AR,16,57,-0.2599030401748758,-1.0025629831262235,-0.7426599429513476
FE+AR,16,58,-0.9365789823167276,-0.9892649844023815,-0.05268600208565388
FE+AR,16,59,-0.08821964079916612,-0.9771228848810898,-0.8889032440819237
FE+AR,17,45,-0.46799141714275916,-0.9959843746041197,-0.5279929574613605
FE+AR,17,46,0.06594511495076055,-0.956384275586921,-1.0223293905376816
FE+AR,17,47,-0.2612453097293947,-0.9202263278155953,-0.6589810180862006
FE+AR,17,48,-0.2786084284272344,-0.8872113298867749,-0.6086029014595404
FE+AR,17,49,-0.7770196359077658,-0.857066087819015,-0.08004645191124926
FE+AR,17,50,-0.3884346466021263,-0.8295411544150196,-0.44110650781289334
FE+AR,17,51,-1.1034417407272035,-0.8044087651248152,0.2990329756023883
FE+AR,17,52,-1.982958914230546,-0.7814609533294669,1.201497960901079
FE+AR,17,53,-2.7711047778079347,-0.7605078294495987,2.010596948358336
FE+AR,17,54,-3.1375231831910395,-0.7413760096386093,2.3961471735524302
FE+AR,17,55,-2.0943270093645228,-0.7239071810582633,1.3704198283062594
FE+AR,17,56,-0.7873680640111301,-0.707956791864538,0.07941127214659216
FE+AR,17,57,-0.09841737769813222,-0.6933928550635577,-0.5949754773654256
FE+AR,17,58,-0.4054688098887882,-0.6800948563397158,-0.2746260464509276
FE+AR,17,59,0.0019270501433520104,-0.667952756818424,-0.6698798069617761
FE+AR,18,45,0.4335719523852871,-0.5597700624992042,-0.9933420148844914
FE+AR,18,46,0.09666832113943016,-0.5201699634820055,-0.6168382846214356
FE+AR,18,47,0.5869723817409923,-0.48401201571068,-1.0709843974516722
FE+AR,18,48,-0.24793284398831633,-0.4509970177818594,-0.20306417379354308
FE+AR,18,49,0.12037418611319459,-0.4208517757140997,-0.5412259618272943
FE+AR,18,50,-0.21063461375123102,-0.3933268423101042,-0.18269222855887315
FE+AR,18,51,-1.0066860326049398,-0.3681944530198997,0.6384915795850401
FE+AR,18,52,-1.5553326149334241,-0.3452466412245514,1.2100859737088727
FE+AR,18,53,-2.5338131074935566,-0.32429351734468326,2.209519590148873
FE+AR,18,54,-2.0174932630308895,-0.3051616975336938,1.7123315654971956
FE+AR,18,55,-0.7636458734005879,-0.28769286895334795,0.4759530044472399
FE+AR,18,56,-0.09428352653148347,-0.2717424797596225,-0.17745895322813904
FE+AR,18,57,0.34666024268425355,-0.25717854295864234,-0.603838785642896
FE+AR,18,58,0.12638777229858117,-0.24388054423480032,-0.3702683165333815
FE+AR,18,59,0.7346517852953954,-0.23173844471350863,-0.966390230008904
FE+AR,19,45,0.23212105623064905,-0.21796235299586822,-0.45008340922651724
FE+AR,19,46,0.3663475879590218,-0.17836225397866948,-0.5447098419376912
FE+AR,19,47,0.21537663899729148,-0.14220430620734395,-0.35758094520463546
FE+AR,19,48,0.4160883644178619,-0.10918930827852344,-0.5252776726963854
FE+AR,19,49,0.8078933071820371,-0.07904406621076368,-0.8869373733928008
FE+AR,19,50,-0.10770129411127864,-0.0515191328067682,0.05618216130451044
FE+AR,19,51,-0.09818483907682041,-0.026386743516563727,0.07179809556025668
FE+AR,19,52,-0.9107709139786822,-0.003438931721215427,0.9073319822574667
FE+AR,19,53,-1.430478767347772,0.01751419215865274,1.4479929595064247
FE+AR,19,54,-1.5482560238643703,0.036646011969642206,1.5849020358340125
FE+AR,19,55,-1.1480862717936269,0.05411484054998805,1.202201112343615
FE+AR,19,56,-0.23230658884084412,0.07006522974371349,0.30237181858455764
FE+AR,19,57,0.6021500896642826,0.08462916654469364,-0.517520923119589
FE+AR,19,58,1.1195938733980444,0.09792716526853566,-1.0216667081295088
FE+AR,19,59,0.8645750841975325,0.11006926478982737,-0.7545058194077051
GP-CP,0,45,-0.16858043101951556,-0.42472739822763295,-0.25614696720811736
GP-CP,0,46,-0.5530087159108957,-0.3808351646642161,0.17217355124667966
GP-CP,0,47,-0.20068040823482722,-0.5094484229088732,-0.3087680146740459
GP-CP,0,48,0.012956202726786575,-0.6542843640502252,-0.6672405667770117
GP-CP,0,49,-0.6286913414394167,-0.7402944722625914,-0.11160313082317463
GP-CP,0,50,-0.4933542738240929,-0.7747582802744889,-0.281404006450396
GP-CP,0,51,-1.0340616977262422,-0.7848586500627236,0.24920304766351864
GP-CP,0,52,-1.0911131664003868,-0.7870972420268179,0.30401592437356895
GP-CP,0,53,-2.5071190697337045,-0.7873451620861487,1.7197739076475558
GP-CP,0,54,-2.2531078051227924,-0.7866307631090287,1.4664770420137638
GP-CP,0,55,-1.5955718059602735,-0.7834667932085945,0.812105012751679
GP-CP,0,56,-0.28118102244744064,-0.7731397411969035,-0.4919587187494629
GP-CP,0,57,0.2032542250985042,-0.7468351562262165,-0.9500893813247208
GP-CP,0,58,0.4939132379896486,-0.6950470730659877,-1.1889603110556362
GP-CP,0,59,0.5427773011103368,-0.6169672352137834,-1.1597445363241201
GP-CP,1,45,-0.14873391382213091,-0.35359304266670194,-0.20485912884457103
GP-CP,1,46,-0.03309344021482662,-0.3097008091032851,-0.2766073688884585
GP-CP,1,47,0.16951392769828005,-0.43831406734794215,-0.6078279950462222
GP-CP,1,48,0.36096876209870504,-0.5831500084892941,-0.9441187705879992
GP-CP,1,49,-0.46895036126056666,-0.6691601167016603,-0.20020975544109365
GP-CP,1,50,-0.5669432786831488,-0.7036239247135578,-0.13668064603040908
GP-CP,1,51,-0.9296775470461685,-0.7137242945017925,0.21595325254437592
GP-CP,1,52,-1.6865372047062819,-0.7159628864658869,0.970574318240395
GP-CP,1,53,-2.5855656327439736,-0.7162108065252177,1.8693548262187558
GP-CP,1,54,-2.4471204406693965,-0.7154964075480976,1.7316240331212989
GP-CP,1,55,-1.7005661998948596,-0.7123324376476634,0.9882337622471962
GP-CP,1,56,-0.03593644412401331,-0.7020053856359725,-0.6660689415119592
GP-CP,1,57,-0.14576469928888144,-0.6757008006652856,-0.5299361013764041
GP-CP,1,58,0.012606482893858073,-0.6239127175050566,-0.6365192003989146
GP-CP,1,59,0.4943419912661006,-0.5458328796528524,-1.040174870918953
GP-CP,2,45,-0.017114691965868137,-0.042578530685211224,-0.025463838719343088
GP-CP,2,46,0.3412530801676003,0.0013137028782056193,-0.3399393772893947
