model,period,mean,lo95,hi95,truth
FE+AR,45,-0.4233118978772859,-1.2517882422481623,0.40516444649359057,-0.02032984447444125
FE+AR,46,-0.38371179886008716,-1.5055892968765654,0.7381656991563912,0.1963699715959845
FE+AR,47,-0.34755385108876163,-1.6650089900919587,0.9699012879144353,0.32935750616098974
FE+AR,48,-0.3145388531599411,-1.7751666306762095,1.1460889243563273,0.3364824305022681
FE+AR,49,-0.28439361109218136,-1.8544375170468688,1.285650294862506,0.16286419220535983
FE+AR,50,-0.2568686776881859,-1.9126161627225724,1.3988788073462006,-0.11769704758642592
FE+AR,51,-0.2317362883979814,-1.9556819817025344,1.4922094049065715,-0.5949317099623811
FE+AR,52,-0.2087884766026331,-1.9875941855237202,1.570017232318454,-1.4130522849339946
FE+AR,53,-0.18783535272276494,-2.0111170894727093,1.6354463840271796,-2.1052173699843877
FE+AR,54,-0.16870353291177548,-2.028252425718822,1.690845359895271,-2.0084870187713078
FE+AR,55,-0.15123470433142963,-2.040487789565479,1.7380183809026197,-1.2193661007715142
FE+AR,56,-0.1352843151377042,-2.0489496746475817,1.7783810443721735,-0.3212786819080472
FE+AR,57,-0.12072037833672404,-2.0545029365458687,1.8130621798724205,0.3228845290592528
FE+AR,58,-0.10742237961288202,-2.0578182446551807,1.8429734854294169,0.6282909231457542
FE+AR,59,-0.09528028009159031,-2.0594194151625858,1.8688588549794052,0.7422820402297279
GP-CP,45,-0.07775132191226386,-0.5990807784725931,0.4435781346480654,-0.02032984447444125
GP-CP,46,-0.033859088348847016,-1.115440473857406,1.047722297159712,0.1963699715959845
GP-CP,47,-0.16247234659350407,-1.589296469485451,1.2643517762984429,0.32935750616098974
GP-CP,48,-0.307308287734856,-1.813647216203244,1.1990306407335318,0.3364824305022681
GP-CP,49,-0.3933183959472223,-1.8741818641981043,1.08754507230366,0.16286419220535983
GP-CP,50,-0.4277822039591198,-1.8843737649632408,1.0288093570450014,-0.11769704758642592
GP-CP,51,-0.4378825737473545,-1.8857599806506937,1.009994833155985,-0.5949317099623811
GP-CP,52,-0.44012116571144877,-1.8859985817425566,1.005756250319659,-1.4130522849339946
GP-CP,53,-0.4403690857707796,-1.8862425155104656,1.0055043439689064,-2.1052173699843877
GP-CP,54,-0.4396546867936596,-1.8872901703461054,1.0079807967587864,-2.0084870187713078
GP-CP,55,-0.4364907168932254,-1.8913539537509205,1.0183725199644695,-1.2193661007715142
GP-CP,56,-0.42616366488153445,-1.903542646501538,1.0512153167384688,-0.3212786819080472
GP-CP,57,-0.39985907991084746,-1.9301850366339648,1.1304668768122699,0.3228845290592528
GP-CP,58,-0.34807099675061853,-1.9690081000871218,1.2728661065858846,0.6282909231457542
GP-CP,59,-0.26999115889841435,-2.0009575970243123,1.4609752792274837,0.7422820402297279
GP-CP-Extended,45,-0.07734201281148102,-0.5930483997316676,0.43836437410870555,-0.02032984447444125
GP-CP-Extended,46,-0.03339010067373417,-1.1071032288116285,1.04032302746416,0.1963699715959845
GP-CP-Extended,47,-0.16249691954725418,-1.5797068630203723,1.2547130239258641,0.32935750616098974
GP-CP-Extended,48,-0.3078373858381783,-1.8034572805069269,1.1877825088305705,0.3364824305022681
GP-CP-Extended,49,-0.3938240653019851,-1.8640312180440675,1.0763830874400973,0.16286419220535983
GP-CP-Extended,50,-0.4280315894459694,-1.8744315264346487,1.0183683475427099,-0.11769704758642592
GP-CP-Extended,51,-0.43796443444035904,-1.875899148731297,0.999970279850579,-0.5949317099623811
GP-CP-Extended,52,-0.44014701671782475,-1.8761484285971828,0.9958543951615333,-1.4130522849339946
GP-CP-Extended,53,-0.44038881200312474,-1.876384314675086,0.9956066906688366,-2.1052173699843877
GP-CP-Extended,54,-0.4396954385751215,-1.877394498013361,0.998003620863118,-2.0084870187713078
GP-CP-Extended,55,-0.43659232306307383,-1.8813299312297365,1.0081452851035886,-1.2193661007715142
GP-CP-Extended,56,-0.4263743293122511,-1.893190093368364,1.040441434743862,-0.3212786819080472
GP-CP-Extended,57,-0.40018391236068007,-1.9192108915107564,1.1188430667893963,0.3228845290592528
GP-CP-Extended,58,-0.34843035655668875,-1.9571489301675067,1.260288217054129,0.6282909231457542
GP-CP-Extended,59,-0.27026887675269495,-1.9881042496262502,1.4475664961208605,0.7422820402297279
