category,model,time_idx,tau_t,tau_t_std,tau_t_lo95,tau_t_hi95,is_post,n_active_cohorts,truth
scenC_seed3,FE+AR,0,0.007060371408617172,0.02405877967664022,-0.04009483675759766,0.054215579574832,False,20,0.0
scenC_seed3,FE+AR,1,0.007060371408621991,0.024058779676630306,-0.04009483675757341,0.054215579574817395,False,20,0.0
scenC_seed3,FE+AR,2,0.007060371408621513,0.02405877967663033,-0.040094836757573936,0.054215579574816965,False,20,0.0
scenC_seed3,FE+AR,3,0.00706037140861754,0.024058779676630355,-0.040094836757577954,0.05421557957481303,False,20,0.0
scenC_seed3,FE+AR,4,0.007060371408618806,0.024058779676630334,-0.04009483675757664,0.05421557957481426,False,20,0.0
scenC_seed3,FE+AR,5,0.0070603714086180935,0.02405877967663034,-0.04009483675757737,0.05421557957481356,False,20,0.0
scenC_seed3,FE+AR,6,0.007060371408616687,0.024058779676630344,-0.040094836757578786,0.054215579574812156,False,20,0.0
scenC_seed3,FE+AR,7,0.007060371408616301,0.024058779676630306,-0.0400948367575791,0.054215579574811705,False,20,0.0
scenC_seed3,FE+AR,8,0.007060371408622887,0.024058779676630324,-0.04009483675757255,0.054215579574818325,False,20,0.0
scenC_seed3,FE+AR,9,0.007060371408616292,0.024058779676630327,-0.040094836757579154,0.05421557957481173,False,20,0.0
scenC_seed3,FE+AR,10,0.007060371408622548,0.02405877967663031,-0.04009483675757286,0.05421557957481796,False,20,0.0
scenC_seed3,FE+AR,11,0.007060371408620048,0.024058779676630334,-0.0400948367575754,0.0542155795748155,False,20,0.0
scenC_seed3,FE+AR,12,0.007060371408617106,0.02405877967663032,-0.04009483675757832,0.05421557957481254,False,20,0.0
scenC_seed3,FE+AR,13,0.007060371408616253,0.024058779676630306,-0.04009483675757915,0.054215579574811656,False,20,0.0
scenC_seed3,FE+AR,14,0.007060371408616964,0.02405877967663033,-0.04009483675757849,0.05421557957481241,False,20,0.0
scenC_seed3,FE+AR,15,0.007060371408618088,0.024058779676630296,-0.040094836757577294,0.05421557957481347,False,20,0.0
scenC_seed3,FE+AR,16,0.007060371408619479,0.02405877967663033,-0.04009483675757597,0.05421557957481493,False,20,0.0
scenC_seed3,FE+AR,17,0.007060371408617765,0.02405877967663032,-0.04009483675757766,0.0542155795748132,False,20,0.0
scenC_seed3,FE+AR,18,0.007060371408617733,0.024058779676630313,-0.04009483675757768,0.05421557957481315,False,20,0.0
scenC_seed3,FE+AR,19,0.0070603714086190945,0.024058779676630317,-0.04009483675757633,0.054215579574814515,False,20,0.0
scenC_seed3,FE+AR,20,0.007060371408617511,0.02405877967663032,-0.04009483675757792,0.05421557957481294,False,20,0.0
scenC_seed3,FE+AR,21,0.00706037140861813,0.02405877967663033,-0.04009483675757732,0.05421557957481358,False,20,0.0
scenC_seed3,FE+AR,22,0.007060371408619176,0.024058779676630317,-0.04009483675757625,0.0542155795748146,False,20,0.0
scenC_seed3,FE+AR,23,0.007060371408618959,0.024058779676630324,-0.040094836757576476,0.0542155795748144,False,20,0.0
scenC_seed3,FE+AR,24,0.00706037140862138,0.02405877967663034,-0.04009483675757408,0.05421557957481685,False,20,0.0
scenC_seed3,FE+AR,25,0.007060371408618521,0.024058779676630313,-0.04009483675757689,0.05421557957481394,False,20,0.0
scenC_seed3,FE+AR,26,0.007060371408617612,0.02405877967663032,-0.040094836757577815,0.054215579574813044,False,20,0.0
scenC_seed3,FE+AR,27,0.00706037140861907,0.024058779676630317,-0.04009483675757635,0.054215579574814494,False,20,0.0
scenC_seed3,FE+AR,28,0.007060371408617627,0.024058779676630334,-0.04009483675757782,0.05421557957481308,False,20,0.0
scenC_seed3,FE+AR,29,0.007060371408620589,0.024058779676630324,-0.040094836757574845,0.05421557957481603,False,20,0.0
