model,cohort,period,y_true,y_hat,resid
FE+AR,0,45,-0.23556433223662165,-0.058599092624297966,0.1769652396123237
FE+AR,0,46,-1.0811074227652895,0.05050873010401291,1.1316161528693023
FE+AR,0,47,-1.5294154814442686,0.13979599260197578,1.6692114740462445
FE+AR,0,48,-0.8250370703418237,0.2128633038637147,1.0379003742055384
FE+AR,0,49,-0.04671230719527503,0.2726571851593994,0.31936949235467443
FE+AR,0,50,0.948323784637064,0.3215888918099303,-0.6267348928271337
FE+AR,0,51,2.4698928564841314,0.36163164976192835,-2.108261206722203
FE+AR,0,52,1.5290765075196313,0.3944002281369666,-1.1346762793826648
FE+AR,0,53,0.9760563395490762,0.4212160566073292,-0.554840282941747
FE+AR,0,54,0.5700556094129408,0.4431605135295031,-0.12689509588343767
FE+AR,0,55,-0.4257711583071073,0.46111853373914813,0.8868896920462555
FE+AR,0,56,-0.1464018175023002,0.4758142945407818,0.622216112043082
FE+AR,0,57,0.42383282597228383,0.48784041896973407,0.06400759299745024
FE+AR,0,58,0.0930193239820438,0.4976818739806625,0.4046625499986187
FE+AR,0,59,-0.9365669134575134,0.5057355272838793,1.4423024407413927
FE+AR,1,45,0.24954435021676358,-0.20560626334111654,-0.4551506135578801
FE+AR,1,46,-1.400960896244012,-0.09649844061280566,1.3044624556312066
FE+AR,1,47,-2.56236705325791,-0.007211178114842787,2.5551558751430674
FE+AR,1,48,-3.222413970163637,0.06585613314689612,3.2882701033105333
FE+AR,1,49,-1.9642863983673475,0.12565001444258087,2.0899364128099283
FE+AR,1,50,-0.0025441336883138127,0.17458172109311174,0.17712585478142556
FE+AR,1,51,1.060524667806348,0.21462447904510978,-0.8459001887612383
FE+AR,1,52,1.2711384713712301,0.24739305742014805,-1.0237454139510822
FE+AR,1,53,0.8535420801660413,0.2742088858905106,-0.5793331942755306
FE+AR,1,54,0.4778345915507515,0.2961533428126845,-0.18168124873806696
FE+AR,1,55,1.30925355148265,0.31411136302232956,-0.9951421884603204
FE+AR,1,56,1.142809841757427,0.3288071238239632,-0.8140027179334639
FE+AR,1,57,1.043897875537708,0.3408332482529155,-0.7030646272847925
FE+AR,1,58,-0.6283799744842843,0.3506747032638439,0.9790546777481282
FE+AR,1,59,-1.6055776621860955,0.35872835656706076,1.9643060187531562
FE+AR,2,45,0.049052300921760245,-0.5845779949414552,-0.6336302958632155
FE+AR,2,46,-0.4600454253879918,-0.47547017221314436,-0.015424746825152547
FE+AR,2,47,-3.0740393702141064,-0.38618290971518143,2.6878564604989252
FE+AR,2,48,-3.9066385603593936,-0.31311559845344256,3.593522961905951
FE+AR,2,49,-3.0505054893098085,-0.2533217171577578,2.7971837721520507
FE+AR,2,50,-0.34012662176395625,-0.20439001050722694,0.1357366112567293
FE+AR,2,51,1.231730422606383,-0.16434725255522892,-1.396077675161612
FE+AR,2,52,1.0072257648460894,-0.13157867418019065,-1.1388044390262801
FE+AR,2,53,-0.33681529252052445,-0.10476284570982808,0.23205244681069637
FE+AR,2,54,-0.3177043355803324,-0.08281838878765416,0.23488594679267824
FE+AR,2,55,0.19148564473979496,-0.06486036857800909,-0.25634601331780404
FE+AR,2,56,1.0534618804228064,-0.050164607776375464,-1.103626488199182
FE+AR,2,57,0.9358538682884957,-0.038138483347423174,-0.9739923516359189
FE+AR,2,58,0.46872565720936343,-0.02829702833649475,-0.49702268554585816
FE+AR,2,59,-0.7666668956720458,-0.020243375033277916,0.7464235206387679
FE+AR,3,45,-0.2212078110543729,-0.6869851994502033,-0.4657773883958304
FE+AR,3,46,-0.4667367775568712,-0.5778773767218924,-0.11114059916502123
FE+AR,3,47,-1.566249171991949,-0.48859011422392956,1.0776590577680194
FE+AR,3,48,-3.4087170728933485,-0.4155228029621907,2.993194269931158
FE+AR,3,49,-2.6402184158520545,-0.35572892166650594,2.2844894941855487
FE+AR,3,50,-1.3071491611257144,-0.30679721501597507,1.0003519461097394
FE+AR,3,51,-0.1625715454878037,-0.266754457063977,-0.10418291157617329
FE+AR,3,52,0.6843619038837121,-0.23398587868893872,-0.9183477825726508
FE+AR,3,53,-0.9597873423584105,-0.20717005021857618,0.7526172921398343
FE+AR,3,54,-1.846600594698862,-0.18522559329640226,1.6613750014024598
FE+AR,3,55,-2.02738873076724,-0.1672675730867572,1.8601211576804826
FE+AR,3,56,-2.0238122376149486,-0.15257181228512356,1.871240425329825
FE+AR,3,57,-0.4958181298097861,-0.14054568785617128,0.35527244195361485
FE+AR,3,58,-0.45849108631361385,-0.13070423284524285,0.327786853468371
FE+AR,3,59,-1.032835128210723,-0.12265057954202602,0.910184548668697
FE+AR,4,45,0.34792481412858656,-0.3058652207926514,-0.653790034921238
FE+AR,4,46,-0.030038658806857813,-0.1967573980643405,-0.1667187392574827
FE+AR,4,47,-1.2000231798695964,-0.10747013556637763,1.0925530443032188
FE+AR,4,48,-2.6762061810537134,-0.03440282430463873,2.6418033567490746
FE+AR,4,49,-2.408792961264925,0.02539105699104601,2.434184018255971
FE+AR,4,50,-0.8399197208850941,0.07432276364157689,0.914242484526671
FE+AR,4,51,-0.11593331367572016,0.11436552159357492,0.23029883526929507
FE+AR,4,52,0.4380543933897281,0.1471340999686132,-0.2909202934211149
FE+AR,4,53,-0.18855880086781085,0.17394992843897575,0.36250872930678657
FE+AR,4,54,-1.2861551351165965,0.19589438536114967,1.4820495204777462
FE+AR,4,55,-3.120489569868503,0.21385240557079474,3.334341975439298
FE+AR,4,56,-3.538262283140078,0.22854816637242836,3.7668104495125063
FE+AR,4,57,-2.5529561302209105,0.24057429080138065,2.7935304210222913
FE+AR,4,58,-1.5651395993803898,0.2504157458123091,1.815555345192699
FE+AR,4,59,-0.6676546626436247,0.2584693991155259,0.9261240617591506
FE+AR,5,45,0.45742924530545953,-0.31081778555102113,-0.7682470308564806
FE+AR,5,46,-0.744131020972282,-0.20170996282271023,0.5424210581495718
FE+AR,5,47,-2.270410891853002,-0.11242270032474735,2.1579881915282546
FE+AR,5,48,-2.8396323932214886,-0.03935538906300845,2.80027700415848
FE+AR,5,49,-1.970689986910272,0.02043849223267629,1.9911284791429484
FE+AR,5,50,-1.5817131677496918,0.06937019888320717,1.651083366632899
FE+AR,5,51,0.3204156665862,0.1094129568352052,-0.21100270975099483
FE+AR,5,52,1.19767417500775,0.14218153521024346,-1.0554926397975066
FE+AR,5,53,1.0129256744840407,0.16899736368060603,-0.8439283108034347
FE+AR,5,54,-0.04243678520235303,0.19094182060277995,0.23337860580513298
FE+AR,5,55,-2.2054901495542176,0.20889984081242502,2.414389990366643
FE+AR,5,56,-2.8735344857112355,0.22359560161405864,3.097130087325294
FE+AR,5,57,-2.6486510501216234,0.23562172604301093,2.8842727761646345
FE+AR,5,58,-1.9320174482295094,0.24546318105393936,2.1774806292834485
FE+AR,5,59,-1.0956288185776302,0.2535168343571562,1.3491456529347863
FE+AR,6,45,-1.1137556059852813,-1.2335600190430123,-0.11980441305773093
FE+AR,6,46,-2.4276925219352408,-1.1244521963147016,1.3032403256205392
FE+AR,6,47,-4.117810290916434,-1.0351649338167386,3.082645357099695
FE+AR,6,48,-4.645190556717808,-0.9620976225549998,3.6830929341628087
FE+AR,6,49,-3.689676632902911,-0.902303741259315,2.787372891643596
FE+AR,6,50,-1.533905891457995,-0.8533720346087841,0.680533856849211
FE+AR,6,51,-0.3823822383822847,-0.8133292766567861,-0.4309470382745014
FE+AR,6,52,0.3027756259355125,-0.7805606982817478,-1.0833363242172602
FE+AR,6,53,1.1346147376851636,-0.7537448698113852,-1.888359607496549
FE+AR,6,54,0.3871094058572385,-0.7318004128892113,-1.1189098187464497
FE+AR,6,55,-1.3042071989975954,-0.7138423926795663,0.5903648063180291
FE+AR,6,56,-2.843871031915234,-0.6991466318779327,2.144724400037301
FE+AR,6,57,-2.6956793136342942,-0.6871205074489803,2.008558806185314
FE+AR,6,58,-2.359948093839219,-0.6772790524380519,1.6826690414011674
FE+AR,6,59,-1.5550612007262041,-0.6692253991348351,0.885835801591369
FE+AR,7,45,-2.63424463883722,-2.5788566348709443,0.05538800396627552
FE+AR,7,46,-3.9172663050576757,-2.4697488121426336,1.447517492915042
FE+AR,7,47,-4.59278785220665,-2.3804615496446706,2.212326302561979
