category,model,cohort_idx,time_idx,tau_ct,tau_ct_std,tau_ct_lo95,tau_ct_hi95,is_post,is_observed_ct,truth
scenB_seed1,FE+AR,0,0,0.23761646966415895,0.3365080782916902,-0.4219393637875538,0.8971723031158717,False,True,0.0
scenB_seed1,FE+AR,1,0,0.1783405056298688,0.3365080782916662,-0.4812153278217969,0.8378963390815345,False,True,0.0
scenB_seed1,FE+AR,2,0,0.21746640864210143,0.33650807829166607,-0.44208942480956404,0.8770222420937669,False,True,0.0
scenB_seed1,FE+AR,3,0,0.06609796226798581,0.33650807829166607,-0.5934578711836797,0.7256537957196513,False,True,0.0
scenB_seed1,FE+AR,4,0,-0.05369752718679344,0.3365080782916659,-0.7132533606384586,0.6058583062648717,False,True,0.0
scenB_seed1,FE+AR,5,0,-0.015988393454593908,0.33650807829166574,-0.6755442269062587,0.6435674399970709,False,True,0.0
scenB_seed1,FE+AR,6,0,0.05421734206485196,0.3365080782916657,-0.6053384913868127,0.7137731755165166,False,True,0.0
scenB_seed1,FE+AR,7,0,0.0868673026002682,0.33650807829166557,-0.5726885308513963,0.7464231360519327,False,True,0.0
scenB_seed1,FE+AR,8,0,0.12264755267727967,0.3365080782916654,-0.5369082807743845,0.7822033861289438,False,True,0.0
scenB_seed1,FE+AR,9,0,0.2667694166172332,0.33650807829166535,-0.39278641683443083,0.9263252500688972,False,True,0.0
scenB_seed1,FE+AR,10,0,0.40228620634637924,0.33650807829166524,-0.25726962710528456,1.061842039798043,False,True,0.0
scenB_seed1,FE+AR,11,0,0.2897206757665718,0.33650807829166507,-0.3698351576850918,0.9492765092182354,False,True,0.0
scenB_seed1,FE+AR,12,0,0.022310829845078928,0.33650807829166496,-0.6372450036065844,0.6818666632967423,False,True,0.0
scenB_seed1,FE+AR,13,0,-0.009663602432488538,0.3365080782916649,-0.6692194358841518,0.6498922310191747,False,True,0.0
scenB_seed1,FE+AR,14,0,0.11852961223517777,0.3365080782916648,-0.5410262212164852,0.7780854456868408,False,True,0.0
scenB_seed1,FE+AR,15,0,0.2448868416490937,0.3365080782916647,-0.4146689918025691,0.9044426751007565,False,True,0.0
scenB_seed1,FE+AR,16,0,0.29298744447870373,0.33650807829166457,-0.36656838897295885,0.9525432779303663,False,True,0.0
