model,period,mean,lo95,hi95,truth
FE+AR,45,-0.39015112692664267,-1.4122609360052454,0.63195868215196,-0.7865457124408038
FE+AR,46,-0.2810433041983318,-1.6017736614116456,1.039687053014982,-1.3093878806913137
FE+AR,47,-0.19175604170036892,-1.679321247888071,1.295809164487333,-2.0126088697294673
FE+AR,48,-0.11868873043863001,-1.708220013147566,1.4708425522703061,-2.4287428860138975
FE+AR,49,-0.05889484914294527,-1.713200772112262,1.5954110738263714,-1.9050703928317343
FE+AR,50,-0.009963142492414402,-1.7062650434256565,1.6863387584408276,-0.75191465884878
FE+AR,51,0.03007961545958364,-1.6937742549069632,1.7539334858261306,0.2944575686267583
FE+AR,52,0.06284819383462191,-1.6792130728962074,1.8049094605654512,0.9137339463805387
FE+AR,53,0.08966402230498446,-1.6644847168712857,1.8438127614812547,0.861596467067408
FE+AR,54,0.11160847922715839,-1.6505886434207677,1.8738056018750844,0.25289137675037787
FE+AR,55,0.12956649943680346,-1.637999975045219,1.897132973918826,-0.16136680065401474
FE+AR,56,0.14426226023843708,-1.6268908606928874,1.9154153811697616,-0.06695507071083603
FE+AR,57,0.15628838466738937,-1.6172625860325485,1.929839355367327,0.06389729886239101
FE+AR,58,0.1661298396783178,-1.6090251118839243,1.9412847912405597,-0.06399723178866223
FE+AR,59,0.17418349298153463,-1.6020448024718779,1.9504117884349472,-0.36342201442220756
GP-CP,45,-0.3788290835958348,-1.1016196054751086,0.34396143828343906,-0.7865457124408038
GP-CP,46,-0.4713857088531803,-1.6887555718824092,0.7459841541760486,-1.3093878806913137
GP-CP,47,-0.5457150600043372,-2.1338601492004803,1.0424300291918058,-2.0126088697294673
GP-CP,48,-0.580309222038931,-2.331890374304157,1.171271930226295,-2.4287428860138975
GP-CP,49,-0.5839816283977777,-2.342407001489465,1.17444374469391,-1.9050703928317343
GP-CP,50,-0.5749270200173002,-2.2777615618151117,1.1279075217805112,-0.75191465884878
GP-CP,51,-0.5651385024414454,-2.2147013237795585,1.084424318896668,0.2944575686267583
GP-CP,52,-0.5583094444219527,-2.178262921007084,1.0616440321631788,0.9137339463805387
GP-CP,53,-0.5534280525298332,-2.1669683806180435,1.0601122755583772,0.861596467067408
GP-CP,54,-0.5475977538806591,-2.176620608939384,1.0814251011780656,0.25289137675037787
GP-CP,55,-0.5367958102950185,-2.20876750571113,1.1351758851210925,-0.16136680065401474
GP-CP,56,-0.5158657249369283,-2.267907973064328,1.236176523190471,-0.06695507071083603
GP-CP,57,-0.4794314462006886,-2.352700617791815,1.3938377253904377,0.06389729886239101
GP-CP,58,-0.42457823426659513,-2.448749185101157,1.5995927165679669,-0.06399723178866223
GP-CP,59,-0.35413538607578454,-2.5326449424625186,1.8243741703109495,-0.36342201442220756
GP-CP-Extended,45,-0.612910582969635,-1.1319972119482036,-0.09382395399106647,-0.7865457124408038
GP-CP-Extended,46,-0.8066671983698555,-1.925391084289588,0.31205668754987714,-1.3093878806913137
GP-CP-Extended,47,-0.8006514947260596,-2.34437477373364,0.743071784281521,-2.0126088697294673
GP-CP-Extended,48,-0.6813419666954178,-2.3607248306126176,0.9980408972217819,-2.4287428860138975
GP-CP-Extended,49,-0.5666585520520561,-2.2258714849783825,1.0925543808742701,-1.9050703928317343
GP-CP-Extended,50,-0.500209516443382,-2.1194463151718432,1.119027282285079,-0.75191465884878
GP-CP-Extended,51,-0.47201310986995404,-2.0711406143574873,1.1271143946175792,0.2944575686267583
GP-CP-Extended,52,-0.46248550303939384,-2.0552746819672643,1.1303036758884768,0.9137339463805387
GP-CP-Extended,53,-0.4595576404376363,-2.0518803512426036,1.1327650703673309,0.861596467067408
GP-CP-Extended,54,-0.4577387935607891,-2.054255653635845,1.1387780665142668,0.25289137675037787
GP-CP-Extended,55,-0.4535259019202804,-2.064194066646949,1.157142262806388,-0.16136680065401474
GP-CP-Extended,56,-0.4419320269374891,-2.0889373421366875,1.205073288261709,-0.06695507071083603
GP-CP-Extended,57,-0.41529535388048405,-2.135712996964713,1.3051222892037446,0.06389729886239101
GP-CP-Extended,58,-0.36632423885978854,-2.19970228750545,1.4670538097858727,-0.06399723178866223
GP-CP-Extended,59,-0.2953453707029494,-2.2582256202913813,1.6675348788854827,-0.36342201442220756
