model,cohort,period,y_true,y_hat,resid
FE+AR,7,53,-1.0123051018531521,1.369696339962023,2.3820014418151754
FE+AR,7,54,-0.28600623084617594,1.3606325735033507,1.6466388043495266
FE+AR,7,55,0.19272584936111564,1.3525132430235756,1.1597873936624599
FE+AR,7,56,0.6615486597721398,1.3452399391779397,0.6836912794057999
FE+AR,7,57,0.3125713749556942,1.3387245067832718,1.0261531318275776
FE+AR,7,58,-0.03688060431849898,1.3328879763439505,1.3697685806624496
FE+AR,7,59,0.01129188963843153,1.3276596069118614,1.3163677172734298
FE+AR,8,45,0.11382876563327818,1.4042271706504643,1.2903984050171862
FE+AR,8,46,0.43255086202052184,1.382368859158239,0.9498179971377172
FE+AR,8,47,0.01282451948283489,1.3627881632583092,1.3499636437754743
FE+AR,8,48,-0.09170460741354453,1.345247757538412,1.4369523649519567
FE+AR,8,49,-0.14546330625528195,1.3295350456720423,1.4749983519273242
FE+AR,8,50,-0.6416927626921691,1.31545958367087,1.9571523463630391
FE+AR,8,51,-0.37993814558124117,1.3028507716318432,1.6827889172130843
FE+AR,8,52,-0.17699969694463594,1.2915557860020808,1.4685554829467167
FE+AR,8,53,-0.0949322307639277,1.2814377272998283,1.376369958063756
FE+AR,8,54,0.470743263671572,1.272373960841156,0.8016306971695839
FE+AR,8,55,0.09021079021260042,1.2642546303613809,1.1740438401487805
FE+AR,8,56,0.478591909219003,1.256981326515745,0.778389417296742
FE+AR,8,57,0.5052750261855576,1.2504658941210771,0.7451908679355195
FE+AR,8,58,0.46230837047266143,1.2446293636817558,0.7823209932090944
FE+AR,8,59,0.028712377049444904,1.2394009942496667,1.2106886172002218
FE+AR,9,45,0.2794450133628334,1.0648761080707811,0.7854310947079477
FE+AR,9,46,0.1662529826221692,1.0430177965785556,0.8767648139563864
FE+AR,9,47,-0.6364158037562424,1.023437100678626,1.6598529044348684
FE+AR,9,48,0.3610826692507223,1.0058966949587287,0.6448140257080064
FE+AR,9,49,-0.057008733699189074,0.990183983092359,1.047192716791548
FE+AR,9,50,0.9012754328828783,0.9761085210911868,0.07483308820830858
FE+AR,9,51,0.45399900646753033,0.96349970905216,0.5095007025846297
FE+AR,9,52,0.4673276889086,0.9522047234223975,0.4848770345137975
FE+AR,9,53,0.34664157756013014,0.942086664720145,0.5954450871600149
FE+AR,9,54,0.3534112912890294,0.9330228982614728,0.5796116069724434
FE+AR,9,55,0.9170731588239238,0.9249035677816976,0.00783040895777376
FE+AR,9,56,0.8411378059950639,0.9176302639360617,0.0764924579409978
FE+AR,9,57,0.68244162782466,0.9111148315413939,0.22867320371673394
FE+AR,9,58,1.3495073238281199,0.9052783011020725,-0.44422902272604736
FE+AR,9,59,0.9580046398871443,0.9000499316699834,-0.05795470821716098
FE+AR,10,45,0.6301493699856858,0.6579736286975675,0.027824258711881655
FE+AR,10,46,0.6009455692523091,0.6361153172053422,0.03516974795303307
FE+AR,10,47,0.16075229564007545,0.6165346213054124,0.45578232566533694
FE+AR,10,48,0.24678748328660585,0.5989942155855152,0.3522067322989094
FE+AR,10,49,-0.1592583342556267,0.5832815037191454,0.7425398379747721
FE+AR,10,50,-0.06409251085847667,0.5692060417179732,0.6332985525764498
FE+AR,10,51,0.028949282478621108,0.5565972296789464,0.5276479472003253
FE+AR,10,52,1.0996284245965242,0.5453022440491839,-0.5543261805473403
FE+AR,10,53,0.9050029643515147,0.5351841853469315,-0.36981877900458326
FE+AR,10,54,1.266142484776424,0.5261204188882591,-0.7400220658881649
FE+AR,10,55,0.947191235645277,0.518001088408484,-0.42919014723679294
FE+AR,10,56,1.5265285843793164,0.5107277845628482,-1.0158007998164682
FE+AR,10,57,1.1008040992601227,0.5042123521681804,-0.5965917470919423
FE+AR,10,58,1.266460940624606,0.49837582172885897,-0.7680851188957469
FE+AR,10,59,1.1879999752431656,0.4931474522967698,-0.6948525229463958
FE+AR,11,45,0.5357673202015332,0.07317860784617458,-0.4625887123553586
FE+AR,11,46,0.47728104721549325,0.051320296353949246,-0.425960750861544
FE+AR,11,47,0.2996700582544574,0.03173960045401952,-0.2679304578004379
FE+AR,11,48,-0.0588166061730335,0.014199194734122289,0.07301580090715579
