category,model,cohort_idx,time_idx,tau_ct,tau_ct_std,tau_ct_lo95,tau_ct_hi95,is_post,is_observed_ct,truth
scenC_seed0,FE+AR,0,0,0.010066085840066297,0.10840697580808349,-0.20241158674377735,0.22254375842390994,False,True,0.0
scenC_seed0,FE+AR,1,0,0.008152905478463257,0.10840697580807576,-0.20432476710536523,0.22063057806229175,False,True,0.0
scenC_seed0,FE+AR,2,0,0.02156211224269322,0.10840697580807575,-0.19091556034113524,0.23403978482652169,False,True,0.0
scenC_seed0,FE+AR,3,0,-0.010399589302986012,0.10840697580807569,-0.22287726188681437,0.20207808328084234,False,True,0.0
scenC_seed0,FE+AR,4,0,-0.02769007515247668,0.10840697580807565,-0.24016774773630495,0.1847875974313516,False,True,0.0
scenC_seed0,FE+AR,5,0,0.0054036753196111675,0.10840697580807562,-0.20707399726421705,0.21788134790343938,False,True,0.0
scenC_seed0,FE+AR,6,0,0.02698465536409711,0.1084069758080756,-0.18549301721973105,0.23946232794792527,False,True,0.0
scenC_seed0,FE+AR,7,0,-0.004716026914554972,0.10840697580807555,-0.21719369949838305,0.2077616456692731,False,True,0.0
scenC_seed0,FE+AR,8,0,0.03852626581318064,0.10840697580807553,-0.17395140677064738,0.25100393839700863,False,True,0.0
scenC_seed0,FE+AR,9,0,-0.005014873127607844,0.10840697580807548,-0.21749254571143578,0.2074627994562201,False,True,0.0
scenC_seed0,FE+AR,10,0,0.04448782867948653,0.10840697580807544,-0.16798984390434132,0.2569655012633144,False,True,0.0
scenC_seed0,FE+AR,11,0,-0.01657228408556921,0.1084069758080754,-0.22904995666939698,0.19590538849825856,False,True,0.0
scenC_seed0,FE+AR,12,0,0.004006964600355656,0.10840697580807539,-0.2084707079834721,0.2164846371841834,False,True,0.0
scenC_seed0,FE+AR,13,0,0.01926507927942389,0.10840697580807535,-0.1932125933044038,0.23174275186325158,False,True,0.0
scenC_seed0,FE+AR,14,0,0.04703049666919712,0.1084069758080753,-0.16544717591463048,0.2595081692530247,False,True,0.0
scenC_seed0,FE+AR,15,0,0.017268828517481682,0.10840697580807528,-0.19520884406634587,0.22974650110130923,False,True,0.0
scenC_seed0,FE+AR,16,0,0.021339939188431467,0.10840697580807523,-0.191137733395396,0.23381761177225893,False,True,0.0
scenC_seed0,FE+AR,17,0,0.06615581298592704,0.1084069758080752,-0.14632185959790037,0.2786334855697544,False,True,0.0
scenC_seed0,FE+AR,18,0,0.039924408469273254,0.10840697580807518,-0.1725532641145541,0.2524020810531006,False,True,0.0
scenC_seed0,FE+AR,19,0,-0.0023910906436273027,0.10840697580807514,-0.21486876322745457,0.21008658194019997,False,True,0.0
scenC_seed0,FE+AR,0,1,0.010066085840069183,0.10840697580803933,-0.2024115867436879,0.22254375842382626,False,True,0.0
scenC_seed0,FE+AR,1,1,0.008152905478466366,0.10840697580803162,-0.2043247671052756,0.22063057806220834,False,True,0.0
scenC_seed0,FE+AR,2,1,0.02156211224269633,0.10840697580803159,-0.1909155603410456,0.23403978482643825,False,True,0.0
scenC_seed0,FE+AR,3,1,-0.010399589302983125,0.10840697580803153,-0.22287726188672494,0.20207808328075869,False,True,0.0
scenC_seed0,FE+AR,4,1,-0.027690075152473792,0.1084069758080315,-0.24016774773621555,0.18478759743126796,False,True,0.0
scenC_seed0,FE+AR,5,1,0.005403675319614054,0.10840697580803148,-0.20707399726412765,0.21788134790335575,False,True,0.0
scenC_seed0,FE+AR,6,1,0.02698465536410022,0.10840697580803144,-0.1854930172196414,0.23946232794784184,False,True,0.0
scenC_seed0,FE+AR,7,1,-0.004716026914552085,0.10840697580803141,-0.21719369949829365,0.20776164566918948,False,True,0.0
scenC_seed0,FE+AR,8,1,0.038526265813183636,0.10840697580803137,-0.17395140677055784,0.25100393839692514,False,True,0.0
scenC_seed0,FE+AR,9,1,-0.005014873127604846,0.10840697580803133,-0.21749254571134624,0.20746279945613655,False,True,0.0
scenC_seed0,FE+AR,10,1,0.04448782867948953,0.10840697580803128,-0.16798984390425178,0.2569655012632308,False,True,0.0
scenC_seed0,FE+AR,11,1,-0.016572284085566213,0.10840697580803127,-0.2290499566693075,0.19590538849817507,False,True,0.0
scenC_seed0,FE+AR,12,1,0.004006964600358653,0.10840697580803123,-0.20847070798338255,0.21648463718409985,False,True,0.0
scenC_seed0,FE+AR,13,1,0.01926507927942689,0.1084069758080312,-0.19321259330431426,0.23174275186316803,False,True,0.0
scenC_seed0,FE+AR,14,1,0.04703049666920012,0.10840697580803116,-0.16544717591454094,0.2595081692529412,False,True,0.0
scenC_seed0,FE+AR,15,1,0.01726882851748468,0.10840697580803112,-0.1952088440662563,0.22974650110122566,False,True,0.0
scenC_seed0,FE+AR,16,1,0.021339939188434465,0.10840697580803109,-0.19113773339530646,0.2338176117721754,False,True,0.0
scenC_seed0,FE+AR,17,1,0.06615581298593004,0.10840697580803106,-0.14632185959781083,0.27863348556967094,False,True,0.0
scenC_seed0,FE+AR,18,1,0.03992440846927614,0.10840697580803102,-0.17255326411446464,0.2524020810530169,False,True,0.0
scenC_seed0,FE+AR,19,1,-0.002391090643624305,0.10840697580803098,-0.214868763227365,0.2100865819401164,False,True,0.0
scenC_seed0,FE+AR,0,2,0.010066085840067074,0.10840697580803943,-0.2024115867436902,0.22254375842382434,False,True,0.0
scenC_seed0,FE+AR,1,2,0.008152905478464256,0.10840697580803171,-0.2043247671052779,0.2206305780622064,False,True,0.0
