model,cohort,period,y_true,y_hat,resid
FE+AR,0,45,-4.138952172995528,0.8171903252467513,4.956142498242279
FE+AR,0,46,-4.742934010962137,0.8702336263696239,5.6131676373317605
FE+AR,0,47,-4.928907171043268,0.9148016248793962,5.843708795922664
FE+AR,0,48,-4.8776748659904845,0.9522485116515049,5.82992337764199
FE+AR,0,49,-4.897187555995142,0.983712103821022,5.880899659816164
FE+AR,0,50,-5.169558689690176,1.010148417158211,6.1797071068483875
FE+AR,0,51,-5.215319363628222,1.0323607144412634,6.247680078069485
FE+AR,0,52,-4.712716876985892,1.0510239124559666,5.763740789441859
FE+AR,0,53,-5.56636905929277,1.066705089224737,6.633074148517506
FE+AR,0,54,-5.5060594616527885,1.0798807145736027,6.585940176226391
FE+AR,0,55,-5.936706182561482,1.0909511275849142,7.027657310146397
FE+AR,0,56,-6.685714854313051,1.1002527008306628,7.785967555143714
FE+AR,0,57,-7.198804233053502,1.1080680609945177,8.30687229404802
FE+AR,0,58,-7.171262546245846,1.1146346764344046,8.285897222680251
FE+AR,0,59,-7.522867469022566,1.1201520726172174,8.643019541639784
FE+AR,1,45,-3.8745580690675574,0.4668136169695968,4.341371686037154
FE+AR,1,46,-4.39834240800849,0.5198569180924694,4.918199326100959
FE+AR,1,47,-4.181912314318001,0.5644249166022417,4.7463372309202425
FE+AR,1,48,-4.338824315997384,0.6018718033743504,4.940696119371734
FE+AR,1,49,-4.5146520776365,0.6333353955438675,5.147987473180367
FE+AR,1,50,-4.519135304508729,0.6597717088810565,5.178907013389785
FE+AR,1,51,-4.2856755770496004,0.6819840061641089,4.96765958321371
FE+AR,1,52,-4.602989633868874,0.7006472041788121,5.3036368380476855
FE+AR,1,53,-5.65775923503616,0.7163283809475824,6.3740876159837425
FE+AR,1,54,-5.9263809098528215,0.7295040062964482,6.65588491614927
FE+AR,1,55,-5.546999823726447,0.7405744193077597,6.287574243034206
FE+AR,1,56,-6.451540996353021,0.7498759925535082,7.201416988906529
FE+AR,1,57,-6.817889477077176,0.7576913527173632,7.575580829794539
FE+AR,1,58,-6.97314570632367,0.7642579681572501,7.7374036744809205
FE+AR,1,59,-6.749033748663439,0.7697753643400629,7.518809113003502
FE+AR,2,45,-3.9957416812775297,0.18926863553158574,4.185010316809115
FE+AR,2,46,-3.8833270781053253,0.24231193665445833,4.125639014759783
FE+AR,2,47,-4.097446482767436,0.2868799351642307,4.384326417931667
FE+AR,2,48,-3.7735718404074086,0.3243268219363393,4.097898662343748
FE+AR,2,49,-3.9858505902247767,0.3557904141058565,4.341641004330633
FE+AR,2,50,-3.997169797549542,0.3822267274430454,4.379396524992587
FE+AR,2,51,-4.051358790316056,0.40443902472609783,4.455797815042153
FE+AR,2,52,-4.2382339322588605,0.42310222274080106,4.6613361549996615
FE+AR,2,53,-4.183060283878506,0.4387833995095714,4.621843683388077
FE+AR,2,54,-5.088017465953961,0.4519590248584371,5.539976490812398
FE+AR,2,55,-5.844058983034872,0.4630294378697486,6.30708842090462
FE+AR,2,56,-6.4769150308227,0.4723310111154972,6.949246041938197
FE+AR,2,57,-6.389620006570984,0.48014637127935217,6.869766377850336
FE+AR,2,58,-6.341630577468147,0.486712986719239,6.828343564187387
FE+AR,2,59,-5.9956787185538385,0.4922303829020518,6.48790910145589
FE+AR,3,45,-3.7788523488255437,0.02488722335734983,3.8037395721828933
FE+AR,3,46,-3.758049036530155,0.07793052448022242,3.8359795610103777
FE+AR,3,47,-3.859195417920729,0.12249852298999478,3.9816939409107235
FE+AR,3,48,-3.1611270216431686,0.15994540976210345,3.321072431405272
FE+AR,3,49,-3.9437144925118313,0.19140900193162058,4.135123494443452
FE+AR,3,50,-4.063366748885482,0.21784531526880951,4.281212064154292
FE+AR,3,51,-3.6607295147409222,0.24005761255186192,3.900787127292784
FE+AR,3,52,-3.56722620553059,0.25872081056656515,3.8259470160971554
FE+AR,3,53,-4.428631055941392,0.2744019873353355,4.7030330432767276
FE+AR,3,54,-3.889176843095577,0.2875776126842012,4.176754455779778
FE+AR,3,55,-4.293231476392291,0.29864802569551274,4.591879502087804
FE+AR,3,56,-5.73602918972322,0.3079495989412613,6.0439787886644805
FE+AR,3,57,-5.07140347164704,0.31576495910511626,5.387168430752156
FE+AR,3,58,-5.8569955280223285,0.3223315745450031,6.179327102567331
