model,effect_type,index,mean,lo95,hi95,truth
FE+AR,beta,5,-0.0695083986897211,-0.19809343435992322,0.059076636980481004,-0.05824544752968641
FE+AR,beta,6,0.45496873123363796,0.3263836955634358,0.5835537669038401,0.4058850022943938
FE+AR,beta,7,0.39393604703880575,0.2653510113686039,0.5225210827090077,0.29991454583295907
FE+AR,beta,8,0.16010622202692593,0.031521186356723935,0.2886912576971279,0.1835617120956486
FE+AR,beta,9,0.2652087990117618,0.13662376334155965,0.39379383468196394,0.23951567984123107
FE+AR,beta,10,0.2874338971244195,0.1588488614542177,0.4160189327946213,0.16257954647496714
FE+AR,beta,11,0.08513247037716397,-0.043452565293038134,0.21371750604736606,0.05235820474745101
FE+AR,beta,12,0.19465554489037984,0.06607050922017765,0.323240580560582,0.16373442444710123
FE+AR,beta,13,0.3859961068486855,0.2574110711784837,0.5145811425188873,0.36672192293031
FE+AR,beta,14,0.49972325568534787,0.3711382200151456,0.6283082913555501,0.447424177539937
FE+AR,beta,15,0.5469640880260098,0.418379052355808,0.6755491236962117,0.5078051874288234
FE+AR,beta,16,0.9613354500670823,0.8327504143968802,1.0899204857372844,0.805561068054601
FE+AR,beta,17,1.2483640928813022,1.1197790572111002,1.3769491285515043,1.1497599709818715
FE+AR,beta,18,1.0926361080318656,0.9640510723616638,1.2212211437020675,1.0455673966634684
FE+AR,beta,19,0.5025078281455925,0.3739227924753906,0.6310928638157943,0.41447562807008875
FE+AR,beta,20,-0.23293535130112786,-0.3615203869713299,-0.10435031563092584,-0.25532507528980974
FE+AR,beta,21,-0.514730641755544,-0.643315677425746,-0.3861456060853419,-0.4630256246042894
FE+AR,beta,22,-0.2460006902518057,-0.3745857259220076,-0.1174156545816038,-0.2773729080703362
FE+AR,beta,23,-0.17629811877942447,-0.30488315444962644,-0.04771308310922248,-0.24708477983942911
FE+AR,beta,24,-0.7825664788927555,-0.9111515145629577,-0.6539814432225534,-0.6079395161126269
FE+AR,beta,25,-1.0415492672068913,-1.1701343028770932,-0.9129642315366894,-0.9495802145617578
FE+AR,beta,26,-0.9017171179030621,-1.0303021535732642,-0.77313208223286,-0.8726114721728289
FE+AR,beta,27,-0.4438436342554041,-0.572428669925606,-0.31525859858520217,-0.5430103907063359
FE+AR,beta,28,-0.28182055394799244,-0.4104055896181946,-0.15323551827779028,-0.25569367739315463
FE+AR,beta,29,-0.06518455655521586,-0.1937695922254179,0.06340047911498618,0.12623344032613548
FE+AR,beta,30,0.8211818219233715,0.6925967862531694,0.9497668575935736,0.8177308048909224
FE+AR,beta,31,1.5265597541084064,1.3979747184382043,1.6551447897786085,1.4846234739619224
FE+AR,beta,32,1.53105360425638,1.402468568586178,1.6596386399265821,1.5245350937012174
FE+AR,beta,33,0.8664144144387625,0.7378293787685605,0.9949994501089646,0.8170931013264304
FE+AR,beta,34,-0.10435507788685679,-0.2329401135570589,0.024229957783345316,-0.03862125988298437
FE+AR,beta,35,-0.39340536128896586,-0.5219903969591677,-0.264820325618764,-0.37584230297215093
FE+AR,beta,36,-0.2517544272159264,-0.3803394628861284,-0.12316939154572434,-0.30284105843558606
FE+AR,beta,37,-0.4267887080316178,-0.5553737437018199,-0.29820367236141565,-0.3582278433621324
FE+AR,beta,38,-0.550261608673555,-0.6788466443437569,-0.4216765730033531,-0.46321183498675245
FE+AR,beta,39,-0.3066489012131118,-0.4352339368833137,-0.17806386554290984,-0.280908506327187
FE+AR,beta,40,-0.08825245537574193,-0.21683749104594396,0.040332580294460116,-0.08823218576942105
FE+AR,beta,41,-0.34850971971575273,-0.4770947553859547,-0.2199246840455508,-0.37208241660929586
FE+AR,beta,42,-0.9542924767090497,-1.0828775123792518,-0.8257074410388476,-0.9398162709452151
FE+AR,beta,43,-1.2796360225212198,-1.4082210581914218,-1.1510509868510177,-1.2426055834702883
FE+AR,beta,44,-1.364895029308716,-1.4934800649789182,-1.236309993638514,-1.2791336496564774
FE+AR,beta,45,-1.314249243480777,-1.4428342791509792,-1.185664207810575,-1.2836386799974253
FE+AR,beta,46,-1.037316010921352,-1.165901046591554,-0.9087309752511499,-1.102696514074689
FE+AR,beta,47,-0.5019743242036153,-0.6305593598738173,-0.37338928853341335,-0.4691553471757304
FE+AR,beta,48,0.4143498949409422,0.2857648592707402,0.5429349306111442,0.39449897791210015
FE+AR,beta,49,0.9506812107006181,0.8220961750304161,1.07926624637082,0.977848372689508
FE+AR,beta,50,1.0591946185738965,0.9306095829036946,1.1877796542440986,1.1696161600777184
FE+AR,beta,51,1.1069048835443211,0.9783198478741192,1.2354899192145232,1.1577239316235435
FE+AR,beta,52,1.0093646624236947,0.8807796267534926,1.1379496980938968,1.0018601993046725
FE+AR,beta,53,0.644121569354273,0.5155365336840709,0.7727066050244751,0.6075552800697802
FE+AR,beta,54,0.08229003494445743,-0.046295000725744564,0.21087507061465943,0.07463110709173792
FE+AR,beta,55,-0.33705257742215305,-0.4656376130923551,-0.20846754175195104,-0.1928969055598675
FE+AR,beta,56,-0.01505385007712981,-0.14363888574733183,0.11353118559307221,-0.05576598268345112
FE+AR,beta,57,0.16873911497637956,0.04015407930617751,0.2973241506465816,0.21976511478549926
FE+AR,beta,58,0.5707522353053174,0.44216719963511536,0.6993372709755195,0.5795112765743384
FE+AR,beta,59,0.9359151512109688,0.8073301155407667,1.0645001868811708,0.9853032594727462
GP-CP,alpha,0,-1.07537075599637,-1.1472500714523692,-1.003491440540371,-1.0688826676894463
GP-CP,alpha,1,-1.2087714105531613,-1.2753725578755346,-1.142170263230788,-1.1829402823087718
GP-CP,alpha,2,-0.7803456024659474,-0.841020445974328,-0.7196707589575668,-0.6805200658138584
GP-CP,alpha,3,-0.13629530115474703,-0.19524230620288546,-0.0773482961066086,-0.09730944903801025
GP-CP,alpha,4,0.20858534747840485,0.14834786813538686,0.26882282682142283,0.18917906350663788
GP-CP,alpha,5,0.06895311628385725,0.00691310096746664,0.13099313160024786,0.023800877931363207
GP-CP,alpha,6,-0.21301155012353779,-0.2719829979414141,-0.15404010230566145,-0.2620141773741471
GP-CP,alpha,7,-0.08103180694368634,-0.1422446474057943,-0.01981896648157838,-0.08809258831029088
GP-CP,alpha,8,0.33692400899880204,0.27422934907614643,0.39961866892145764,0.35602506250465904
GP-CP,alpha,9,0.355443799923723,0.29692283867444064,0.41396476117300535,0.3552157790545979
GP-CP,alpha,10,-0.14427703474677678,-0.20458528959439282,-0.08396877989916074,-0.1645718969037982
GP-CP,alpha,11,-0.6407240901246127,-0.6995867376134557,-0.5818614426357698,-0.6765529150870653
GP-CP,alpha,12,-0.6738283020620831,-0.7322443854997812,-0.615412218624385,-0.7027737700847669
GP-CP,alpha,13,-0.17362067097706407,-0.2328308281368415,-0.11441051381728665,-0.14892553414071763
GP-CP,alpha,14,0.5550489831137094,0.4967319347641667,0.6133660314632522,0.5722838492876288
GP-CP,alpha,15,1.0753259152330994,1.015762470875604,1.134889359590595,1.0431546764170965
GP-CP,alpha,16,1.2148084046410554,1.154409135697622,1.2752076735844888,1.1954580554167809
GP-CP,alpha,17,1.0595066966854172,0.9994075158911784,1.119605877479656,1.0717119348623294
GP-CP,alpha,18,0.5475263467605315,0.48077868153703024,0.6142740119840326,0.5627525434050689
GP-CP,alpha,19,-0.2948460939706167,-0.3669718274220723,-0.22272036051916105,-0.2969984956352889
GP-CP,beta,0,-0.2724959430625138,-0.39687395941728704,-0.14811792670774054,-0.33187331362407924
GP-CP,beta,1,-0.8374338566464514,-0.947819517448771,-0.7270481958441318,-0.908039046370511
GP-CP,beta,2,-1.3718774055865541,-1.4735779110509257,-1.2701769001221825,-1.3182806016647373
GP-CP,beta,3,-1.4185625197785805,-1.5196049062301136,-1.3175201333270474,-1.3678098684007336
GP-CP,beta,4,-0.8434289568251402,-0.9440817382809661,-0.7427761753693143,-0.8818257829621512
GP-CP,beta,5,-0.03431804584659659,-0.13487332082940445,0.06623722913621127,-0.05824544752968641
GP-CP,beta,6,0.43183039335384144,0.331072992585697,0.5325877941219859,0.4058850022943938
GP-CP,beta,7,0.3729624549287279,0.27261573362263025,0.4733091762348256,0.29991454583295907
GP-CP,beta,8,0.2064880921604904,0.10462185484792416,0.30835432947305663,0.1835617120956486
GP-CP,beta,9,0.24804796001278137,0.14764785537808223,0.3484480646474805,0.23951567984123107
GP-CP,beta,10,0.25325264733771957,0.1517091029603014,0.35479619171513777,0.16257954647496714
GP-CP,beta,11,0.12933162090835998,0.027956939603876907,0.23070630221284305,0.05235820474745101
GP-CP,beta,12,0.1803365842277262,0.07982385269988805,0.2808493157555643,0.16373442444710123
GP-CP,beta,13,0.38494566709856337,0.28322472866850057,0.4866666055286262,0.36672192293031
GP-CP,beta,14,0.4768723452843716,0.376636543358291,0.5771081472104522,0.447424177539937
GP-CP,beta,15,0.5894672323473684,0.48830042482033836,0.6906340398743984,0.5078051874288234
GP-CP,beta,16,0.9328481457424861,0.8322315804413355,1.0334647110436366,0.805561068054601
GP-CP,beta,17,1.24140913929441,1.1411320739331812,1.3416862046556388,1.1497599709818715
GP-CP,beta,18,1.1095803469733139,1.0086528704560997,1.210507823490528,1.0455673966634684
GP-CP,beta,19,0.4840205385134594,0.3834230333403573,0.5846180436865615,0.41447562807008875
GP-CP,beta,20,-0.23933191802981488,-0.3397116657831603,-0.13895217027646944,-0.25532507528980974
GP-CP,beta,21,-0.4833527627863018,-0.584905886021067,-0.3817996395515366,-0.4630256246042894
GP-CP,beta,22,-0.24427830273565856,-0.34454871228367057,-0.14400789318764656,-0.2773729080703362
GP-CP,beta,23,-0.2309746661083233,-0.33236916230026897,-0.1295801699163776,-0.24708477983942911
GP-CP,beta,24,-0.7205365308194076,-0.82086916486751,-0.6202038967713052,-0.6079395161126269
GP-CP,beta,25,-1.0788819839180368,-1.1799008513019582,-0.9778631165341153,-0.9495802145617578
GP-CP,beta,26,-0.8608805412668548,-0.9611374163084911,-0.7606236662252184,-0.8726114721728289
GP-CP,beta,27,-0.4714384656037639,-0.572580086350926,-0.3702968448566017,-0.5430103907063359
GP-CP,beta,28,-0.3030796186857718,-0.4033916891357022,-0.2027675482358414,-0.25569367739315463
GP-CP,beta,29,0.0005043678177909516,-0.1004659431805478,0.1014746788161297,0.12623344032613548
GP-CP,beta,30,0.771563745936626,0.6708580059167181,0.872269485956534,0.8177308048909224
GP-CP,beta,31,1.5253578381538173,1.4250593818143988,1.6256562944932358,1.4846234739619224
GP-CP,beta,32,1.5600864288612333,1.4595071288057466,1.66066572891672,1.5245350937012174
GP-CP,beta,33,0.8070583646943792,0.7059456359571334,0.9081710934316249,0.8170931013264304
GP-CP,beta,34,-0.06357570805602375,-0.16425911217409095,0.03710769606204346,-0.03862125988298437
GP-CP,beta,35,-0.37005956469925294,-0.47104594049748444,-0.26907318890102144,-0.37584230297215093
GP-CP,beta,36,-0.30200214491001337,-0.40401884871255955,-0.1999854411074672,-0.30284105843558606
GP-CP,beta,37,-0.40834077693896453,-0.5086239197861464,-0.30805763409178266,-0.3582278433621324
GP-CP,beta,38,-0.5324211788292516,-0.6341847187213595,-0.4306576389371436,-0.46321183498675245
GP-CP,beta,39,-0.3139541717062776,-0.4142213948258322,-0.213686948586723,-0.280908506327187
GP-CP,beta,40,-0.09371156700293173,-0.19467899142647593,0.00725585742061248,-0.08823218576942105
GP-CP,beta,41,-0.361138946218563,-0.4614207772699845,-0.26085711516714155,-0.37208241660929586
GP-CP,beta,42,-0.9259044939817518,-1.0263248065081825,-0.8254841814553211,-0.9398162709452151
GP-CP,beta,43,-1.2926886838201919,-1.39297116282665,-1.1924062048137338,-1.2426055834702883
GP-CP,beta,44,-1.3614652027428082,-1.4617031163633032,-1.2612272891223133,-1.2791336496564774
GP-CP,beta,45,-1.3004452914207327,-1.4007207416782483,-1.2001698411632171,-1.2836386799974253
GP-CP,beta,46,-1.0649653483247872,-1.16523557884378,-0.9646951178057942,-1.102696514074689
GP-CP,beta,47,-0.45289398384362967,-0.5534224286023137,-0.3523655390849456,-0.4691553471757304
GP-CP,beta,48,0.3812630753494026,0.28094304407104936,0.4815831066277559,0.39449897791210015
GP-CP,beta,49,0.9410253646877097,0.8405328437998618,1.0415178855755576,0.977848372689508
GP-CP,beta,50,1.0818091239745757,0.9814287245305017,1.18218952341865,1.1696161600777184
GP-CP,beta,51,1.0878652240919962,0.9873956905665664,1.188334757617426,1.1577239316235435
GP-CP,beta,52,1.0180584532363879,0.9176989959491273,1.1184179105236485,1.0018601993046725
GP-CP,beta,53,0.6393628687773278,0.538625903445157,0.7400998341094986,0.6075552800697802
GP-CP,beta,54,0.048959090300199765,-0.05167720140188846,0.149595382002288,0.07463110709173792
GP-CP,beta,55,-0.2534881773122613,-0.35447577773230615,-0.15250057689221647,-0.1928969055598675
GP-CP,beta,56,-0.10147857256069809,-0.20340514058982886,0.0004479954684326881,-0.05576598268345112
GP-CP,beta,57,0.215199820978187,0.11352978034470816,0.3168698616116658,0.21976511478549926
GP-CP,beta,58,0.5671983902981852,0.4565853841636852,0.6778113964326852,0.5795112765743384
GP-CP,beta,59,0.9227000047264725,0.7981235437303134,1.0472764657226317,0.9853032594727462
GP-CP-Extended,alpha,0,-1.0741364915589486,-1.1361516877343383,-1.012121295383559,-1.0688826676894463
GP-CP-Extended,alpha,1,-1.2120108813306634,-1.270435100717466,-1.1535866619438608,-1.1829402823087718
GP-CP-Extended,alpha,2,-0.7785168235510429,-0.8319576987780316,-0.7250759483240542,-0.6805200658138584
GP-CP-Extended,alpha,3,-0.13595439270557913,-0.18762990583470898,-0.08427887957644928,-0.09730944903801025
GP-CP-Extended,alpha,4,0.205710795899066,0.15183800559960356,0.2595835861985284,0.18917906350663788
GP-CP-Extended,alpha,5,0.07439439793988434,0.01890449835359579,0.1298842975261729,0.023800877931363207
GP-CP-Extended,alpha,6,-0.21536674782589127,-0.26677560594440974,-0.1639578897073728,-0.2620141773741471
GP-CP-Extended,alpha,7,-0.08592237711887624,-0.1401312524914795,-0.031713501746272965,-0.08809258831029088
GP-CP-Extended,alpha,8,0.34301718429346,0.28689074422913274,0.3991436243577873,0.35602506250465904
GP-CP-Extended,alpha,9,0.3554570842102416,0.3040608869808029,0.40685328143968025,0.3552157790545979
GP-CP-Extended,alpha,10,-0.1475446553720542,-0.2001214071578428,-0.09496790358626558,-0.1645718969037982
GP-CP-Extended,alpha,11,-0.639096346560858,-0.6907107489326287,-0.5874819441890873,-0.6765529150870653
GP-CP-Extended,alpha,12,-0.6732515439606424,-0.7242564463588106,-0.6222466415624741,-0.7027737700847669
GP-CP-Extended,alpha,13,-0.175746395608468,-0.2275716006963865,-0.12392119052054949,-0.14892553414071763
GP-CP-Extended,alpha,14,0.5554012543164235,0.5042531745973858,0.6065493340354612,0.5722838492876288
GP-CP-Extended,alpha,15,1.0787578741503299,1.026240716552495,1.1312750317481648,1.0431546764170965
GP-CP-Extended,alpha,16,1.2117932634316864,1.158722060374318,1.2648644664890547,1.1954580554167809
GP-CP-Extended,alpha,17,1.0591406745167946,1.0063031644123543,1.1119781846212349,1.0717119348623294
GP-CP-Extended,alpha,18,0.5515588500075383,0.49319393857584404,0.6099237614392327,0.5627525434050689
GP-CP-Extended,alpha,19,-0.2976847231724023,-0.3599074551794467,-0.23546199116535788,-0.2969984956352889
GP-CP-Extended,beta,0,-0.2725006889224716,-0.37993457460276114,-0.16506680324218206,-0.33187331362407924
GP-CP-Extended,beta,1,-0.8357977488854889,-0.9325224484596506,-0.7390730493113271,-0.908039046370511
GP-CP-Extended,beta,2,-1.3746966215030616,-1.4639052161385142,-1.285488026867609,-1.3182806016647373
GP-CP-Extended,beta,3,-1.4198670283129635,-1.5079205521001096,-1.3318135045258175,-1.3678098684007336
GP-CP-Extended,beta,4,-0.8430718156943723,-0.9310012839312365,-0.7551423474575081,-0.8818257829621512
GP-CP-Extended,beta,5,-0.03666912456078229,-0.12473024010565834,0.05139199098409375,-0.05824544752968641
GP-CP-Extended,beta,6,0.43608228766683754,0.3478608511333299,0.5243037242003452,0.4058850022943938
GP-CP-Extended,beta,7,0.37522022830602997,0.28741520744771615,0.4630252491643438,0.29991454583295907
GP-CP-Extended,beta,8,0.19898083153122878,0.10854202770642798,0.28941963535602955,0.1835617120956486
GP-CP-Extended,beta,9,0.25054843576618135,0.16284239552693391,0.3382544760054288,0.23951567984123107
GP-CP-Extended,beta,10,0.25980358635468204,0.1701502523654193,0.34945692034394477,0.16257954647496714
GP-CP-Extended,beta,11,0.12332888490751273,0.03394444610145375,0.2127133237135717,0.05235820474745101
GP-CP-Extended,beta,12,0.17750245152463642,0.08969439555282738,0.26531050749644547,0.16373442444710123
GP-CP-Extended,beta,13,0.39165836398727505,0.3018773404105633,0.4814393875639868,0.36672192293031
GP-CP-Extended,beta,14,0.4764907114219621,0.38907693244307107,0.5639044904008531,0.447424177539937
GP-CP-Extended,beta,15,0.5841906001349203,0.495255736743516,0.6731254635263246,0.5078051874288234
GP-CP-Extended,beta,16,0.9363781111320205,0.8482624128031964,1.0244938094608447,0.805561068054601
GP-CP-Extended,beta,17,1.2438264457895307,1.1562669919613906,1.3313858996176708,1.1497599709818715
GP-CP-Extended,beta,18,1.1065744578779144,1.0180630394655164,1.1950858762903125,1.0455673966634684
GP-CP-Extended,beta,19,0.48793199889429917,0.3997768770963478,0.5760871206922505,0.41447562807008875
GP-CP-Extended,beta,20,-0.23849560641586548,-0.32609555284116964,-0.15089565999056131,-0.25532507528980974
GP-CP-Extended,beta,21,-0.4908381932466931,-0.5808820794625813,-0.4007943070308049,-0.4630256246042894
GP-CP-Extended,beta,22,-0.24197445496295625,-0.3296284483653827,-0.1543204615605298,-0.2773729080703362
GP-CP-Extended,beta,23,-0.22499645817245398,-0.314123219189932,-0.13586969715497593,-0.24708477983942911
GP-CP-Extended,beta,24,-0.7234702325567364,-0.8112535106029408,-0.6356869545105319,-0.6079395161126269
GP-CP-Extended,beta,25,-1.08337214792808,-1.1718756616344632,-0.9948686342216968,-0.9495802145617578
GP-CP-Extended,beta,26,-0.8615643554312139,-0.9490706998627345,-0.7740580109996933,-0.8726114721728289
GP-CP-Extended,beta,27,-0.46601960322367053,-0.5548688220696345,-0.3771703843777065,-0.5430103907063359
GP-CP-Extended,beta,28,-0.3038414474794334,-0.3913607088995582,-0.21632218605930864,-0.25569367739315463
GP-CP-Extended,beta,29,-0.0060303519268422034,-0.09551158225808126,0.08345087840439686,0.12623344032613548
GP-CP-Extended,beta,30,0.7758418184661771,0.6871916813272982,0.8644919556050559,0.8177308048909224
GP-CP-Extended,beta,31,1.5268423680089525,1.4393545996816695,1.6143301363362355,1.4846234739619224
GP-CP-Extended,beta,32,1.5590676611128977,1.4708713934402071,1.6472639287855884,1.5245350937012174
GP-CP-Extended,beta,33,0.8131633044275706,0.7234902377605431,0.902836371094598,0.8170931013264304
GP-CP-Extended,beta,34,-0.06850953169633085,-0.15690282037022635,0.019883756977564657,-0.03862125988298437
GP-CP-Extended,beta,35,-0.37554250059344774,-0.4644609333820827,-0.28662406780481275,-0.37584230297215093
GP-CP-Extended,beta,36,-0.29386459356998723,-0.38473590609249725,-0.20299328104747721,-0.30284105843558606
GP-CP-Extended,beta,37,-0.4077340579098282,-0.4952086168347948,-0.3202594989848616,-0.3582278433621324
GP-CP-Extended,beta,38,-0.5396767578627564,-0.6295625713302191,-0.44979094439529366,-0.46321183498675245
GP-CP-Extended,beta,39,-0.3129546536926947,-0.4004798811904023,-0.22542942619498713,-0.280908506327187
GP-CP-Extended,beta,40,-0.08901409879754231,-0.1774808819094827,-0.0005473156856019429,-0.08823218576942105
GP-CP-Extended,beta,41,-0.3621032326556919,-0.44959421322869214,-0.27461225208269163,-0.37208241660929586
GP-CP-Extended,beta,42,-0.9287774230552618,-1.0165124634812308,-0.8410423826292928,-0.9398162709452151
GP-CP-Extended,beta,43,-1.292735538924516,-1.380224767683404,-1.205246310165628,-1.2426055834702883
GP-CP-Extended,beta,44,-1.3619162135951952,-1.4493493595981035,-1.274483067592287,-1.2791336496564774
GP-CP-Extended,beta,45,-1.2996900252402803,-1.3871414854467097,-1.212238565033851,-1.2836386799974253
GP-CP-Extended,beta,46,-1.0658032697449171,-1.1533008596487793,-0.978305679841055,-1.102696514074689
GP-CP-Extended,beta,47,-0.4569020172082199,-0.5450564709064756,-0.3687475635099642,-0.4691553471757304
GP-CP-Extended,beta,48,0.38396006476867606,0.2962627731852665,0.4716573563520856,0.39449897791210015
GP-CP-Extended,beta,49,0.9443644982719848,0.8565282565422081,1.0322007400017614,0.977848372689508
GP-CP-Extended,beta,50,1.0799070289867085,0.99222339000861,1.167590667964807,1.1696161600777184
GP-CP-Extended,beta,51,1.0866535140419298,0.9989940146140021,1.1743130134698574,1.1577239316235435
GP-CP-Extended,beta,52,1.019253448788774,0.9316275522788495,1.1068793452986987,1.0018601993046725
GP-CP-Extended,beta,53,0.6438886486231727,0.5555722884542756,0.7322050087920698,0.6075552800697802
GP-CP-Extended,beta,54,0.04635989446860678,-0.04153198980756942,0.13425177874478297,0.07463110709173792
GP-CP-Extended,beta,55,-0.25872820949169034,-0.3476404914857646,-0.1698159274976161,-0.1928969055598675
GP-CP-Extended,beta,56,-0.09551345657643771,-0.18546798205858733,-0.00555893109428808,-0.05576598268345112
GP-CP-Extended,beta,57,0.21499728986599123,0.12590541856655213,0.30408916116543033,0.21976511478549926
GP-CP-Extended,beta,58,0.5623902480390375,0.46520585881077764,0.6595746372672973,0.5795112765743384
GP-CP-Extended,beta,59,0.9274642766723695,0.8195511947181001,1.0353773586266388,0.9853032594727462
