category,model,cohort_idx,time_idx,tau_ct,tau_ct_std,tau_ct_lo95,tau_ct_hi95,is_post,is_observed_ct,truth
scenD_seed0,FE+AR,0,0,-1.5821227455633264,0.7594503801358601,-3.0706454906296123,-0.09360000049704076,False,True,0.0
scenD_seed0,FE+AR,1,0,-1.4164371015666712,0.7594503801358103,-2.9049598466328597,0.07208564349951696,False,True,0.0
scenD_seed0,FE+AR,2,0,-1.235429070444195,0.75945038013581,-2.7239518155103823,0.2530936746219925,False,True,0.0
scenD_seed0,FE+AR,3,0,-1.099791947631631,0.7594503801358098,-2.5883146926978178,0.3887307974345562,False,True,0.0
scenD_seed0,FE+AR,4,0,-0.9494836091228686,0.7594503801358096,-2.438006354189055,0.5390391359433181,False,True,0.0
scenD_seed0,FE+AR,5,0,-0.7487910342925075,0.7594503801358093,-2.2373137793586935,0.7397317107736787,False,True,0.0
scenD_seed0,FE+AR,6,0,-0.5596112298897584,0.759450380135809,-2.048133974955944,0.9289115151764271,False,True,0.0
scenD_seed0,FE+AR,7,0,-0.42371308781018624,0.7594503801358089,-1.9122358328763716,1.064809657255999,False,True,0.0
scenD_seed0,FE+AR,8,0,-0.2128719707242036,0.7594503801358086,-1.7013947157903884,1.2756507743419814,False,True,0.0
scenD_seed0,FE+AR,9,0,-0.08881428530674684,0.7594503801358083,-1.5773370303729313,1.3997084597594376,False,True,0.0
scenD_seed0,FE+AR,10,0,0.12828724085861465,0.7594503801358082,-1.3602355042075696,1.6168099859247989,False,True,0.0
scenD_seed0,FE+AR,11,0,0.23482595245182208,0.7594503801358079,-1.2536967926143614,1.7233486975180057,False,True,0.0
scenD_seed0,FE+AR,12,0,0.42300402549597393,0.7594503801358077,-1.0655187195702092,1.911526770562157,False,True,0.0
scenD_seed0,FE+AR,13,0,0.6058609645332879,0.7594503801358075,-0.8826617805328948,2.0943837095994704,False,True,0.0
scenD_seed0,FE+AR,14,0,0.8012252062813263,0.7594503801358072,-0.6872975387848559,2.2897479513475085,False,True,0.0
scenD_seed0,FE+AR,15,0,0.9390623624878611,0.7594503801358069,-0.5494603825783204,2.4275851075540427,False,True,0.0
scenD_seed0,FE+AR,16,0,1.1107322975170653,0.7594503801358067,-0.37779044754911584,2.5992550425832466,False,True,0.0
scenD_seed0,FE+AR,17,0,1.3231469956728068,0.7594503801358065,-0.16537574939337385,2.8116697407389877,False,True,0.0
scenD_seed0,FE+AR,18,0,1.4645144155144059,0.7594503801358063,-0.024008329551774565,2.9530371605805863,False,True,0.0
scenD_seed0,FE+AR,19,0,1.5897977407597519,0.759450380135806,0.10127499569357212,3.0783204858259317,False,True,0.0
scenD_seed0,FE+AR,0,1,-1.5821227455633178,0.7594503801354799,-3.0706454906288583,-0.09360000049777706,False,True,0.0
scenD_seed0,FE+AR,1,1,-1.4164371015666626,0.7594503801354304,-2.9049598466321065,0.0720856434987811,False,True,0.0
scenD_seed0,FE+AR,2,1,-1.2354290704441864,0.7594503801354301,-2.723951815509629,0.25309367462125665,False,True,0.0
scenD_seed0,FE+AR,3,1,-1.0997919476316225,0.7594503801354299,-2.588314692697065,0.3887307974338201,False,True,0.0
scenD_seed0,FE+AR,4,1,-0.94948360912286,0.7594503801354295,-2.438006354188302,0.5390391359425819,False,True,0.0
scenD_seed0,FE+AR,5,1,-0.748791034292499,0.7594503801354294,-2.2373137793579407,0.7397317107729426,False,True,0.0
scenD_seed0,FE+AR,6,1,-0.5596112298897499,0.7594503801354291,-2.048133974955191,0.9289115151756911,False,True,0.0
scenD_seed0,FE+AR,7,1,-0.4237130878101777,0.7594503801354289,-1.9122358328756182,1.064809657255263,False,True,0.0
scenD_seed0,FE+AR,8,1,-0.21287197072419506,0.7594503801354286,-1.7013947157896352,1.275650774341245,False,True,0.0
scenD_seed0,FE+AR,9,1,-0.0888142853067383,0.7594503801354283,-1.5773370303721777,1.3997084597587013,False,True,0.0
scenD_seed0,FE+AR,10,1,0.1282872408586232,0.7594503801354282,-1.3602355042068162,1.6168099859240623,False,True,0.0
scenD_seed0,FE+AR,11,1,0.23482595245183063,0.7594503801354279,-1.253696792613608,1.7233486975172692,False,True,0.0
scenD_seed0,FE+AR,12,1,0.4230040254959825,0.7594503801354276,-1.0655187195694555,1.9115267705614207,False,True,0.0
scenD_seed0,FE+AR,13,1,0.6058609645332964,0.7594503801354274,-0.8826617805321413,2.094383709598734,False,True,0.0
scenD_seed0,FE+AR,14,1,0.8012252062813349,0.7594503801354272,-0.6872975387841024,2.2897479513467722,False,True,0.0
scenD_seed0,FE+AR,15,1,0.9390623624878696,0.7594503801354271,-0.5494603825775675,2.4275851075533064,False,True,0.0
scenD_seed0,FE+AR,16,1,1.1107322975170737,0.7594503801354268,-0.37779044754836266,2.5992550425825103,False,True,0.0
scenD_seed0,FE+AR,17,1,1.3231469956728155,0.7594503801354265,-0.16537574939262045,2.8116697407382514,False,True,0.0
scenD_seed0,FE+AR,18,1,1.4645144155144147,0.7594503801354263,-0.024008329551020724,2.95303716057985,False,True,0.0
scenD_seed0,FE+AR,19,1,1.5897977407597605,0.759450380135426,0.10127499569432574,3.0783204858251954,False,True,0.0
scenD_seed0,FE+AR,0,2,-1.5821227455633153,0.7594503801354806,-3.0706454906288574,-0.09360000049777328,False,True,0.0
scenD_seed0,FE+AR,1,2,-1.4164371015666601,0.759450380135431,-2.9049598466321047,0.07208564349878466,False,True,0.0
scenD_seed0,FE+AR,2,2,-1.235429070444184,0.7594503801354306,-2.7239518155096283,0.2530936746212602,False,True,0.0
scenD_seed0,FE+AR,3,2,-1.09979194763162,0.7594503801354304,-2.5883146926970637,0.38873079743382366,False,True,0.0
scenD_seed0,FE+AR,4,2,-0.9494836091228576,0.7594503801354301,-2.4380063541883006,0.5390391359425855,False,True,0.0
scenD_seed0,FE+AR,5,2,-0.7487910342924965,0.7594503801354299,-2.237313779357939,0.7397317107729461,False,True,0.0
scenD_seed0,FE+AR,6,2,-0.5596112298897473,0.7594503801354296,-2.0481339749551895,0.9289115151756948,False,True,0.0
scenD_seed0,FE+AR,7,2,-0.4237130878101752,0.7594503801354294,-1.9122358328756168,1.0648096572552666,False,True,0.0
scenD_seed0,FE+AR,8,2,-0.21287197072419262,0.7594503801354293,-1.701394715789634,1.2756507743412488,False,True,0.0
