model,metric,value
FE+AR,Bias,0.45368840155006374
FE+AR,MAE,3.413711011842665
FE+AR,RMSE,3.993490802722459
GP-CP,Bias,0.042042488259155374
GP-CP,MAE,3.3956842325201984
GP-CP,RMSE,3.955511312968468
GP-CP-Extended,Bias,-0.010494993889727126
GP-CP-Extended,MAE,0.3887265646596585
GP-CP-Extended,RMSE,0.48861479695976634
