category,model,time_idx,tau_t,tau_t_std,tau_t_lo95,tau_t_hi95,is_post,n_active_cohorts,truth
scenD_seed0,FE+AR,0,0.015169555961041026,0.16981826755217286,-0.3176742484412178,0.34801336036329983,False,20,0.0
scenD_seed0,FE+AR,1,0.01516955596104963,0.1698182675520879,-0.31767424844104264,0.3480133603631419,False,20,0.0
scenD_seed0,FE+AR,2,0.01516955596105205,0.16981826755208804,-0.3176742484410405,0.3480133603631446,False,20,0.0
scenD_seed0,FE+AR,3,0.015169555961046832,0.16981826755208834,-0.3176742484410463,0.34801336036314,False,20,0.0
scenD_seed0,FE+AR,4,0.015169555961035286,0.16981826755208818,-0.3176742484410575,0.34801336036312813,False,20,0.0
scenD_seed0,FE+AR,5,0.015169555961034387,0.1698182675520882,-0.3176742484410585,0.34801336036312724,False,20,0.0
scenD_seed0,FE+AR,6,0.015169555961038406,0.16981826755208823,-0.3176742484410545,0.34801336036313135,False,20,0.0
scenD_seed0,FE+AR,7,0.015169555961044334,0.16981826755208795,-0.317674248441048,0.34801336036313674,False,20,0.0
scenD_seed0,FE+AR,8,0.015169555961049496,0.16981826755208806,-0.3176742484410431,0.3480133603631421,False,20,0.0
scenD_seed0,FE+AR,9,0.015169555961041959,0.16981826755208815,-0.3176742484410508,0.34801336036313474,False,20,0.0
scenD_seed0,FE+AR,10,0.015169555961041725,0.16981826755208798,-0.3176742484410507,0.3480133603631342,False,20,0.0
scenD_seed0,FE+AR,11,0.015169555961042802,0.1698182675520882,-0.3176742484410501,0.3480133603631357,False,20,0.0
scenD_seed0,FE+AR,12,0.015169555961040882,0.169818267552088,-0.31767424844105163,0.34801336036313335,False,20,0.0
scenD_seed0,FE+AR,13,0.01516955596103987,0.169818267552088,-0.31767424844105263,0.34801336036313235,False,20,0.0
scenD_seed0,FE+AR,14,0.015169555961044157,0.16981826755208818,-0.3176742484410487,0.34801336036313696,False,20,0.0
scenD_seed0,FE+AR,15,0.015169555961042813,0.1698182675520879,-0.31767424844104947,0.34801336036313507,False,20,0.0
scenD_seed0,FE+AR,16,0.015169555961044235,0.16981826755208815,-0.3176742484410485,0.348013360363137,False,20,0.0
scenD_seed0,FE+AR,17,0.015169555961042424,0.16981826755208795,-0.31767424844104997,0.3480133603631348,False,20,0.0
scenD_seed0,FE+AR,18,0.015169555961042192,0.1698182675520879,-0.3176742484410501,0.34801336036313446,False,20,0.0
scenD_seed0,FE+AR,19,0.015169555961042658,0.169818267552088,-0.31767424844104986,0.3480133603631351,False,20,0.0
scenD_seed0,FE+AR,20,0.015169555961044056,0.16981826755208804,-0.31767424844104847,0.3480133603631366,False,20,0.0
scenD_seed0,FE+AR,21,0.01516955596104289,0.1698182675520881,-0.31767424844104974,0.34801336036313557,False,20,0.0
scenD_seed0,FE+AR,22,0.015169555961043458,0.169818267552088,-0.317674248441049,0.34801336036313596,False,20,0.0
scenD_seed0,FE+AR,23,0.015169555961044778,0.16981826755208812,-0.3176742484410479,0.3480133603631375,False,20,0.0
scenD_seed0,FE+AR,24,0.015169555961044212,0.16981826755208818,-0.31767424844104863,0.348013360363137,False,20,0.0
scenD_seed0,FE+AR,25,0.015169555961042603,0.16981826755208798,-0.31767424844104986,0.348013360363135,False,20,0.0
scenD_seed0,FE+AR,26,0.015169555961040183,0.1698182675520881,-0.31767424844105246,0.34801336036313285,False,20,0.0
scenD_seed0,FE+AR,27,0.015169555961043501,0.16981826755208795,-0.31767424844104886,0.3480133603631359,False,20,0.0
scenD_seed0,FE+AR,28,0.015169555961041314,0.16981826755208812,-0.3176742484410514,0.348013360363134,False,20,0.0
scenD_seed0,FE+AR,29,0.0151695559610442,0.1698182675520881,-0.31767424844104847,0.34801336036313685,False,20,0.0
scenD_seed0,FE+AR,30,0.0151695559610455,0.16981826755208812,-0.3176742484410472,0.34801336036313824,False,20,0.0
scenD_seed0,FE+AR,31,0.015169555961043657,0.16981826755208812,-0.3176742484410491,0.34801336036313635,False,20,0.0
scenD_seed0,FE+AR,32,0.015169555961042603,0.16981826755208812,-0.31767424844105013,0.3480133603631353,False,20,0.0
scenD_seed0,FE+AR,33,0.015169555961043057,0.16981826755208812,-0.31767424844104963,0.3480133603631358,False,20,0.0
scenD_seed0,FE+AR,34,0.01516955596104328,0.16981826755208815,-0.31767424844104947,0.34801336036313607,False,20,0.0
scenD_seed0,FE+AR,35,0.015169555961044301,0.16981826755208804,-0.31767424844104825,0.34801336036313685,False,20,0.0
scenD_seed0,FE+AR,36,0.015169555961043057,0.16981826755208812,-0.31767424844104963,0.3480133603631358,False,20,0.0
scenD_seed0,FE+AR,37,0.015169555961043357,0.16981826755208823,-0.3176742484410496,0.3480133603631363,False,20,0.0
scenD_seed0,FE+AR,38,0.015169555961044866,0.1698182675520881,-0.3176742484410478,0.3480133603631375,False,20,0.0
scenD_seed0,FE+AR,39,0.015169555961043446,0.1698182675520881,-0.3176742484410492,0.3480133603631361,False,20,0.0
scenD_seed0,FE+AR,40,0.015169555961043125,0.16981826755208812,-0.3176742484410496,0.34801336036313585,False,20,0.0
scenD_seed0,FE+AR,41,0.015169555961045045,0.16981826755208812,-0.3176742484410477,0.34801336036313774,False,20,0.0
scenD_seed0,FE+AR,42,0.015169555961042802,0.16981826755208815,-0.31767424844104997,0.34801336036313557,False,20,0.0
scenD_seed0,FE+AR,43,0.01516955596104439,0.16981826755208818,-0.3176742484410484,0.34801336036313724,False,20,0.0
scenD_seed0,FE+AR,44,0.015169555961043735,0.1698182675520882,-0.31767424844104913,0.3480133603631366,False,20,0.0
scenD_seed0,FE+AR,45,0.028299884511454355,0.15047588640201362,-0.2666328528364923,0.32323262185940105,True,20,0.0
scenD_seed0,FE+AR,46,-0.27127546008457487,0.15434241018726944,-0.573786584051623,0.03123566388247323,True,20,0.0
scenD_seed0,FE+AR,47,-0.5889608800759355,0.15737891475180318,-0.8974235529894697,-0.28049820716240126,True,20,0.0
scenD_seed0,FE+AR,48,-0.7753286569158414,0.15977580422462706,-1.0884892331961105,-0.46216808063557235,True,20,0.0
scenD_seed0,FE+AR,49,-0.9036655774772397,0.16167505941803684,-1.220548693936592,-0.5867824610178876,True,20,0.0
scenD_seed0,FE+AR,50,-0.9156968133970101,0.16318437885327466,-1.2355381959494285,-0.5958554308445918,True,20,0.0
scenD_seed0,FE+AR,51,-0.82406981122059,0.16438650514188674,-1.146267361298688,-0.501872261142492,True,20,0.0
scenD_seed0,FE+AR,52,-0.7639229999405275,0.16534562493396676,-1.0880004248111024,-0.43984557506995264,True,20,0.0
scenD_seed0,FE+AR,53,-0.6471995265356735,0.16611190048903715,-0.9727788514941863,-0.32162020157716065,True,20,0.0
scenD_seed0,FE+AR,54,-0.42621882325684535,0.16672475929962235,-0.7529993514841051,-0.09943829502958551,True,20,0.0
scenD_seed0,FE+AR,55,-0.46403047142241577,0.1672153301778803,-0.7917725185710611,-0.13628842427377041,True,20,0.0
scenD_seed0,FE+AR,56,-0.2914969241420703,0.16760827628148606,-0.620009145653783,0.037015297369642375,True,20,0.0
scenD_seed0,FE+AR,57,-0.15275532492210692,0.16792319214124335,-0.48188478151894387,0.17637413167473004,True,20,0.0
scenD_seed0,FE+AR,58,-0.03165369865123532,0.16817567940168482,-0.36127803027853755,0.29797063297606696,True,20,0.0
scenD_seed0,FE+AR,59,0.17309481525678044,0.16837818203754834,-0.1569264215368143,0.5031160520503752,True,20,0.0
scenD_seed0,GP-CP,0,0.10130762253787232,0.08404230828855058,-0.06341530170768683,0.26603054678343147,False,20,0.0
scenD_seed0,GP-CP,1,0.09264158115818324,0.07675470152479938,-0.05779763383042352,0.24308079614679,False,20,0.0
scenD_seed0,GP-CP,2,0.07765673691909887,0.07288400760109809,-0.06519591797905337,0.2205093918172511,False,20,0.0
scenD_seed0,GP-CP,3,0.0583678576123151,0.07098707946802595,-0.08076681814501575,0.19750253336964596,False,20,0.0
scenD_seed0,GP-CP,4,0.03647880204978697,0.06997367943872815,-0.10066960965012019,0.17362721374969414,False,20,0.0
scenD_seed0,GP-CP,5,0.012889902273433018,0.06953820664424992,-0.12340498274929683,0.14918478729616286,False,20,0.0
scenD_seed0,GP-CP,6,-0.011844850923722583,0.06975399648064119,-0.14856268402577932,0.12487298217833415,False,20,0.0
scenD_seed0,GP-CP,7,-0.03645689205952172,0.07062932062610067,-0.17489036048667903,0.1019765763676356,False,20,0.0
scenD_seed0,GP-CP,8,-0.058380143715769196,0.07200625750137114,-0.19951240841845663,0.08275212098691825,False,20,0.0
scenD_seed0,GP-CP,9,-0.07323556919897514,0.07347201708467663,-0.21724072268494132,0.07076958428699104,False,20,0.0
scenD_seed0,GP-CP,10,-0.07593194263931913,0.07415927307519579,-0.22128411786670288,0.06942023258806462,False,20,0.0
scenD_seed0,GP-CP,11,-0.06261932766857033,0.07312462417007148,-0.20594359104191046,0.08070493570476979,False,20,0.0
scenD_seed0,GP-CP,12,-0.033664475574202754,0.07074535986625761,-0.17232538091206767,0.10499642976366218,False,20,0.0
scenD_seed0,GP-CP,13,0.00492650941202849,0.0692458967303541,-0.13079544817946553,0.14064846700352251,False,20,0.0
scenD_seed0,GP-CP,14,0.04334934058612899,0.07003697676240175,-0.09392313386817844,0.18062181504043642,False,20,0.0
scenD_seed0,GP-CP,15,0.07279350469155549,0.07185159317688021,-0.06803561793512972,0.2136226273182407,False,20,0.0
scenD_seed0,GP-CP,16,0.08859167368872753,0.0729852113779074,-0.05445934061197097,0.23164268798942603,False,20,0.0
scenD_seed0,GP-CP,17,0.09040772255971122,0.07293030247796513,-0.052535670297100434,0.23335111541652287,False,20,0.0
scenD_seed0,GP-CP,18,0.08060234232094601,0.07211775386823253,-0.06074845526078976,0.22195313990268178,False,20,0.0
scenD_seed0,GP-CP,19,0.06304545541406258,0.07105238519865598,-0.07621721957530313,0.20230813040342827,False,20,0.0
scenD_seed0,GP-CP,20,0.04165906858350665,0.06997742600180736,-0.09549668638003575,0.17881482354704906,False,20,0.0
scenD_seed0,GP-CP,21,0.01914855479777978,0.06926443502295798,-0.11660973784721786,0.1549068474427774,False,20,0.0
scenD_seed0,GP-CP,22,-0.00366222535779408,0.06937457553303636,-0.13963639340254536,0.13231194268695717,False,20,0.0
scenD_seed0,GP-CP,23,-0.026758024310908325,0.07033035451198946,-0.16460551915440766,0.11108947053259102,False,20,0.0
scenD_seed0,GP-CP,24,-0.049387888606187924,0.07167585601377306,-0.18987256639318312,0.09109678918080727,False,20,0.0
scenD_seed0,GP-CP,25,-0.06895084819681559,0.07301176395287926,-0.2120539055444589,0.07415220915082775,False,20,0.0
scenD_seed0,GP-CP,26,-0.0806233356989661,0.07406393482358582,-0.2257886479531943,0.06454197655526211,False,20,0.0
scenD_seed0,GP-CP,27,-0.07920698163509272,0.07417108141870757,-0.22458230121575956,0.0661683379455741,False,20,0.0
scenD_seed0,GP-CP,28,-0.0618986119243677,0.0726829800435024,-0.2043572528096324,0.08056002896089702,False,20,0.0
scenD_seed0,GP-CP,29,-0.03051895290785709,0.07036667377130895,-0.16843763349962262,0.10739972768390846,False,20,0.0
scenD_seed0,GP-CP,30,0.008730472322908212,0.06919901049610477,-0.12689958824945713,0.14436053289527356,False,20,0.0
scenD_seed0,GP-CP,31,0.047399467072885934,0.07012510691500144,-0.0900457424805169,0.18484467662628878,False,20,0.0
scenD_seed0,GP-CP,32,0.07762968875175832,0.0719688124602734,-0.06342918367037753,0.21868856117389418,False,20,0.0
scenD_seed0,GP-CP,33,0.09468258729155188,0.07317235249950686,-0.04873522360748156,0.23810039819058532,False,20,0.0
scenD_seed0,GP-CP,34,0.0980655537511151,0.07335318490711609,-0.04570668866683243,0.24183779616906265,False,20,0.0
scenD_seed0,GP-CP,35,0.09069161475952553,0.07283108523992518,-0.05205731231072783,0.23344054182977889,False,20,0.0
scenD_seed0,GP-CP,36,0.07659709866531766,0.07178364315906985,-0.06409884192645923,0.21729303925709456,False,20,0.0
scenD_seed0,GP-CP,37,0.058701077392375844,0.07047284181008268,-0.0794256925553862,0.1968278473401379,False,20,0.0
scenD_seed0,GP-CP,38,0.03795031812468743,0.06955354183439519,-0.09837462387072712,0.174275260120102,False,20,0.0
scenD_seed0,GP-CP,39,0.014256726577085089,0.06948815320952395,-0.12194005371358187,0.15045350686775205,False,20,0.0
scenD_seed0,GP-CP,40,-0.011414260529492116,0.07022397515692971,-0.14905325183707435,0.1262247307780901,False,20,0.0
scenD_seed0,GP-CP,41,-0.03634924065904723,0.07167000532136637,-0.17682245108892533,0.10412396977083085,False,20,0.0
scenD_seed0,GP-CP,42,-0.056838796652932254,0.0736683200301154,-0.20122870391195846,0.08755111060609394,False,20,0.0
scenD_seed0,GP-CP,43,-0.07102121846445325,0.07585501960181268,-0.2196970568840061,0.07765461995509959,False,20,0.0
scenD_seed0,GP-CP,44,-0.08179184449402986,0.07825000034706837,-0.23516184517428385,0.07157815618622414,False,20,0.0
scenD_seed0,GP-CP,45,-0.09696278760767718,0.08125945163418152,-0.25623131281067296,0.0623057375953186,True,20,0.0
scenD_seed0,GP-CP,46,-0.12375311983982909,0.08455802195171938,-0.2894868428651991,0.04198060318554089,True,20,0.0
scenD_seed0,GP-CP,47,-0.16084897057518308,0.08723778508513083,-0.3318350293420395,0.01013708819167336,True,20,0.0
scenD_seed0,GP-CP,48,-0.19755261345700675,0.088772955146294,-0.371547605543743,-0.02355762137027051,True,20,0.0
scenD_seed0,GP-CP,49,-0.22021253180588998,0.08907210434903015,-0.3947938563299891,-0.0456312072817909,True,20,0.0
scenD_seed0,GP-CP,50,-0.21903803015341747,0.08836872257817166,-0.3922407264066339,-0.04583533390020103,True,20,0.0
scenD_seed0,GP-CP,51,-0.1912250809637684,0.08717502811494489,-0.3620881360690604,-0.020362025858476407,True,20,0.0
scenD_seed0,GP-CP,52,-0.1401831074449294,0.08610263900316575,-0.30894427989113427,0.028578065001275466,True,20,0.0
scenD_seed0,GP-CP,53,-0.07282390579629079,0.08567961119782398,-0.2407559437440258,0.09510813215144422,True,20,0.0
scenD_seed0,GP-CP,54,0.002896161641508632,0.0862601700580495,-0.1661737716722684,0.17196609495528567,True,20,0.0
scenD_seed0,GP-CP,55,0.07958657169715046,0.08802696834176318,-0.09294628625270539,0.2521194296470063,True,20,0.0
scenD_seed0,GP-CP,56,0.15061050289188063,0.09100005469396849,-0.027749604308297593,0.32897061009205886,True,20,0.0
scenD_seed0,GP-CP,57,0.20856918091982396,0.09510542683745303,0.022162544318416022,0.3949758175212319,True,20,0.0
scenD_seed0,GP-CP,58,0.24575222114852652,0.10031199947238559,0.049140702182650764,0.44236374011440227,True,20,0.0
scenD_seed0,GP-CP,59,0.25716966124877283,0.10655718248623683,0.04831758357574864,0.466021738921797,True,20,0.0
scenD_seed0,GP-CP-Extended,0,-0.00016118344516383165,0.03606581403870183,-0.07085017896101942,0.07052781207069175,False,20,0.0
scenD_seed0,GP-CP-Extended,1,-0.003910878073195919,0.029436276889755253,-0.061605980777116216,0.053784224630724374,False,20,0.0
scenD_seed0,GP-CP-Extended,2,-0.0036416459933547697,0.02775444267652788,-0.05804035363934942,0.05075706165263987,False,20,0.0
scenD_seed0,GP-CP-Extended,3,-0.0013827652419742486,0.02646847788381885,-0.053260981894259186,0.05049545141031069,False,20,0.0
scenD_seed0,GP-CP-Extended,4,-0.0010166150738151734,0.02545744203131381,-0.05091320145519024,0.04887997130755989,False,20,0.0
scenD_seed0,GP-CP-Extended,5,-0.00335767122879192,0.025192928898431544,-0.05273581186971775,0.046020469412133905,False,20,0.0
scenD_seed0,GP-CP-Extended,6,-0.005017990208727646,0.024891827220037722,-0.05380597156000158,0.04376999114254629,False,20,0.0
scenD_seed0,GP-CP-Extended,7,-0.002975126533705483,0.024349530463723654,-0.050700206242603844,0.044749953175192876,False,20,0.0
scenD_seed0,GP-CP-Extended,8,0.0007620923290693943,0.024025090168684735,-0.046327084401552684,0.047851269059691476,False,20,0.0
scenD_seed0,GP-CP-Extended,9,0.0009051792655593693,0.023814702929092296,-0.04577163847546153,0.04758199700658027,False,20,0.0
scenD_seed0,GP-CP-Extended,10,-0.003936585674174026,0.023909804209429193,-0.05079980192465525,0.04292663057630719,False,20,0.0
scenD_seed0,GP-CP-Extended,11,-0.008032466194630033,0.024623998858491883,-0.05629550395727412,0.04023057156801406,False,20,0.0
scenD_seed0,GP-CP-Extended,12,-0.005500291177492076,0.024207267388496538,-0.052946535258945285,0.04194595290396114,False,20,0.0
