model,cohort,period,y_true,y_hat,resid
FE+AR,0,45,-0.12186819186890442,-0.5367166446577489,-0.4148484527888445
FE+AR,0,46,0.9294731904070628,-0.4929152530541212,-1.422388443461184
FE+AR,0,47,1.0781233202835874,-0.45248344143010377,-1.5306067617136911
FE+AR,0,48,0.9718989684709746,-0.4151619926963921,-1.3870609611673665
FE+AR,0,49,0.9507947306948556,-0.3807116309729104,-1.331506361667766
FE+AR,0,50,1.0894676224153086,-0.34891148753939194,-1.4383791099547005
FE+AR,0,51,0.047142874933569556,-0.319557684798242,-0.36670055973181154
FE+AR,0,52,0.3697098528851154,-0.2924620291711627,-0.6621718820562781
FE+AR,0,53,0.6054845141290006,-0.2674508045494185,-0.8729353186784191
FE+AR,0,54,0.9206768933882986,-0.2443636585622898,-1.1650405519505884
FE+AR,0,55,2.726448732395514,-0.22305257452334193,-2.949501306918856
FE+AR,0,56,2.359145273151473,-0.20338092246343387,-2.5625261956149066
FE+AR,0,57,2.100668934635891,-0.18522258316643436,-2.2858915178023254
FE+AR,0,58,0.6541127566884352,-0.1684611395916492,-0.8225738962800844
FE+AR,0,59,-0.11492438253541344,-0.15298913049899332,-0.03806474796357988
FE+AR,1,45,-0.8008396528396733,-1.30631580843612,-0.5054761555964467
FE+AR,1,46,-0.6126902981282057,-1.2625144168324922,-0.6498241187042865
FE+AR,1,47,-0.4080155050655011,-1.2220826052084748,-0.8140671001429737
FE+AR,1,48,0.064777077440867,-1.184761156474763,-1.24953823391563
FE+AR,1,49,0.17955164956627018,-1.1503107947512814,-1.3298624443175515
FE+AR,1,50,-0.17938474924939363,-1.118510651317763,-0.9391259020683693
FE+AR,1,51,-0.23199940758305929,-1.089156848576613,-0.8571574409935537
FE+AR,1,52,-0.8433523494847416,-1.0620611929495336,-0.21870884346479202
FE+AR,1,53,-0.7929993516371437,-1.0370499683277896,-0.24405061669064587
FE+AR,1,54,0.8983037241567187,-1.0139628223406607,-1.9122665464973794
FE+AR,1,55,1.6745269996189465,-0.9926517383017129,-2.6671787379206595
FE+AR,1,56,1.574744016601603,-0.9729800862418049,-2.5477241028434077
FE+AR,1,57,0.9864744865901754,-0.9548217469448054,-1.9412962335349808
FE+AR,1,58,0.3379773890741393,-0.9380603033700202,-1.2760376924441594
FE+AR,1,59,-1.1222830278171092,-0.9225882942773643,0.19969473353974487
FE+AR,2,45,-1.8587365932718656,-1.9356243966818736,-0.076887803410008
FE+AR,2,46,-0.939879173598833,-1.8918230050782459,-0.9519438314794129
FE+AR,2,47,-1.0078500091581533,-1.8513911934542284,-0.8435411842960752
FE+AR,2,48,-0.7079715446789413,-1.8140697447205167,-1.1060982000415756
FE+AR,2,49,-0.16554686000230617,-1.779619382997035,-1.6140725229947288
FE+AR,2,50,-0.412467488147791,-1.7478192395635166,-1.3353517514157256
FE+AR,2,51,-1.235219690866235,-1.7184654368223666,-0.4832457459561317
FE+AR,2,52,-1.4852390362665848,-1.6913697811952875,-0.20613074492870265
FE+AR,2,53,-0.4825460273029198,-1.666358556573543,-1.1838125292706232
FE+AR,2,54,0.04861262542281499,-1.6432714105864146,-1.6918840360092295
FE+AR,2,55,1.5581844105419063,-1.6219603265474665,-3.180144737089373
FE+AR,2,56,0.9051506422568659,-1.6022886744875584,-2.507439316744424
FE+AR,2,57,0.24740680909419646,-1.584130335190559,-1.8315371442847554
FE+AR,2,58,-0.9409409922181678,-1.5673688916157738,-0.6264278993976059
FE+AR,2,59,-1.6242135155854585,-1.5518968825231179,0.0723166330623406
