model,effect_type,index,mean,lo95,hi95,truth
FE+AR,beta,16,-0.3537308342262526,-0.48735646800579474,-0.2201052004467105,-0.4080321625697635
FE+AR,beta,17,-0.09816918753629097,-0.23179482131583293,0.03545644624325098,-0.12039441159765471
FE+AR,beta,18,0.14376835480236752,0.010142721022825735,0.27739398858190933,0.1578328824252025
FE+AR,beta,19,0.20636780937314567,0.07274217559360383,0.33999344315268754,0.18951203441733988
FE+AR,beta,20,-0.18029703949663856,-0.3139226732761806,-0.04667140571709652,-0.15824766487211328
FE+AR,beta,21,-1.0155791073378277,-1.1492047411173698,-0.8819534735582857,-0.9133739658604171
FE+AR,beta,22,-1.5500391687082216,-1.6836648024877634,-1.4164135349286797,-1.576850841011435
FE+AR,beta,23,-1.6011703907877712,-1.7347960245673133,-1.4675447570082292,-1.6441969796850069
FE+AR,beta,24,-1.4927910702409983,-1.6264167040205406,-1.359165436461456,-1.4819813335874716
FE+AR,beta,25,-1.557362773830694,-1.6909884076102362,-1.423737140051152,-1.5926212546915317
FE+AR,beta,26,-1.657493186512832,-1.791118820292374,-1.5238675527332899,-1.5947541389560285
FE+AR,beta,27,-1.1773640068100137,-1.3109896405895556,-1.043738373030472,-1.160080782139167
FE+AR,beta,28,-0.7812633540170062,-0.9148889877965484,-0.647637720237464,-0.7362165533501953
FE+AR,beta,29,-0.534840106725757,-0.668465740505299,-0.40121447294621493,-0.5447659798580828
FE+AR,beta,30,-0.24891339156974754,-0.38253902534928963,-0.11528775779020548,-0.31962439345025295
FE+AR,beta,31,-0.13614509722899024,-0.26977073100853227,-0.0025194634494482004,0.012052941087273616
FE+AR,beta,32,0.21043577403845748,0.07681014025891528,0.34406140781799965,0.22878147493175505
FE+AR,beta,33,0.01643843003003645,-0.1171872037495057,0.1500640638095786,0.047580646248054304
FE+AR,beta,34,-0.5750507266465185,-0.7086763604260606,-0.4414250928669763,-0.5093701128176211
FE+AR,beta,35,-0.9762891227684035,-1.1099147565479455,-0.8426634889888616,-1.03085051766747
FE+AR,beta,36,-1.1885292821945117,-1.3221549159740538,-1.0549036484149696,-1.2529639424897057
FE+AR,beta,37,-1.3019120279760994,-1.4355376617556417,-1.168286394196557,-1.2141125585085977
FE+AR,beta,38,-0.908894827534258,-1.0425204613138,-0.775269193754716,-0.9205206112027301
FE+AR,beta,39,-0.3936519734757721,-0.527277607255314,-0.2600263396962301,-0.40169020003837347
FE+AR,beta,40,0.00840511059725979,-0.12522052318228227,0.14203074437680185,0.05263014042449221
FE+AR,beta,41,-0.008942338126581378,-0.14256797190612336,0.1246832956529606,0.045002152790365124
FE+AR,beta,42,-0.5777203362901925,-0.7113459700697347,-0.44409470251065036,-0.521890204934568
FE+AR,beta,43,-1.1551243304345973,-1.2887499642141393,-1.0214986966550552,-1.1780635191670301
FE+AR,beta,44,-1.302356104239859,-1.435981738019401,-1.168730470460317,-1.3342242083935223
FE+AR,beta,45,-0.9430183725898199,-1.0766440063693619,-0.8093927388102778,-0.8971118813271997
FE+AR,beta,46,-0.20570289588394072,-0.3393285296634828,-0.0720772621043986,-0.3232947769905115
FE+AR,beta,47,0.02155501765305537,-0.11207061612648664,0.15518065143259738,-0.06483988178767025
FE+AR,beta,48,-0.02102984880716563,-0.1546554825867077,0.11259578497237643,-0.009602994195727133
FE+AR,beta,49,0.12678514595177717,-0.006840487827764863,0.2604107797313192,0.10444842801696186
FE+AR,beta,50,0.136336893958696,0.002711260179153935,0.26996252773823803,0.08750837469845962
FE+AR,beta,51,-0.2698272456985692,-0.40345287947811126,-0.13620161191902713,-0.2889970135340805
FE+AR,beta,52,-0.5570432612987293,-0.6906688950782713,-0.42341762751918716,-0.5585254644049193
FE+AR,beta,53,-0.1701598706278956,-0.3037855044074377,-0.03653423684835347,-0.12890498459145205
FE+AR,beta,54,0.7961919719509748,0.6625663381714327,0.9298176057305169,0.7472710377781598
FE+AR,beta,55,1.443137320061545,1.3095116862820029,1.576762953841087,1.4248528949775632
FE+AR,beta,56,1.58333540628067,1.4497097725011279,1.716961040060212,1.6039191395134105
FE+AR,beta,57,1.1467593481041982,1.0131337143246562,1.2803849818837403,1.1296000329559885
FE+AR,beta,58,0.15329289018624873,0.019667256406706662,0.28691852396579076,0.0764223652296771
FE+AR,beta,59,-0.9445983510906267,-1.078223984870169,-0.8109727173110846,-0.9599478014386763
GP-CP,alpha,0,0.7002551427231056,0.6257807492372504,0.7747295362089609,0.7506194338717014
GP-CP,alpha,1,-0.0982989204091716,-0.1670509438165708,-0.029546897001772404,-0.08353193798815747
GP-CP,alpha,2,-0.7284080063399626,-0.7911479284977327,-0.6656680841821925,-0.69879936164847
GP-CP,alpha,3,-0.5039342777060128,-0.5655143664530704,-0.44235418895895534,-0.4841352260580879
GP-CP,alpha,4,0.3558770511658,0.2948222523506663,0.4169318499809337,0.3501869862993485
GP-CP,alpha,5,0.8890890322267192,0.8274337219251344,0.950744342528304,0.8495964494549632
GP-CP,alpha,6,0.6488510363962842,0.5880451846028385,0.7096568881897298,0.601482143419834
GP-CP,alpha,7,0.15919119610276,0.09687273477556045,0.22150965742995954,0.16815551246563584
GP-CP,alpha,8,-0.1307787906841663,-0.19166562110529306,-0.06989196026303955,-0.08940859136763626
GP-CP,alpha,9,-0.4757046511066847,-0.5381969363700088,-0.4132123658433606,-0.48383747028227786
GP-CP,alpha,10,-0.9438185017279165,-1.0054006867460057,-0.8822363167098272,-0.9802606612034984
GP-CP,alpha,11,-1.0351477082076666,-1.0967061543208145,-0.9735892620945186,-1.0566382083668686
GP-CP,alpha,12,-0.6547592296810639,-0.7172060075504119,-0.592312451811716,-0.6830349506481355
GP-CP,alpha,13,-0.2999016311173224,-0.36071587175847203,-0.23908739047617275,-0.3236038933861176
GP-CP,alpha,14,-0.1196258638710459,-0.18180042547975717,-0.057451302262334636,-0.11559563982345622
GP-CP,alpha,15,0.15451955423812871,0.09308792581867666,0.2159511826575808,0.15583230763769498
GP-CP,alpha,16,0.5178677213545352,0.45657184943354795,0.5791635932755225,0.5338103269868295
GP-CP,alpha,17,0.7138777667819912,0.6508912646584131,0.7768642689055694,0.7463800051787388
GP-CP,alpha,18,0.5986044150161802,0.5300956452692656,0.6671131847630949,0.5944765703589276
GP-CP,alpha,19,0.25224466484550984,0.17805229831759173,0.32643703137342794,0.24830620509903192
GP-CP,beta,0,0.9329307297971821,0.8040163581410881,1.061845101453276,0.8702225892698766
GP-CP,beta,1,1.1451203364586697,1.0330499411596432,1.2571907317576962,1.0645335605875625
GP-CP,beta,2,0.8206595045614771,0.7190801959927291,0.922238813130225,0.8611464078987708
GP-CP,beta,3,0.013109165371765957,-0.08769832147213508,0.11391665221566699,0.036404483620197436
GP-CP,beta,4,-0.6280526821374173,-0.7281213191657862,-0.5279840451090484,-0.6925626864460831
GP-CP,beta,5,-0.4922316388771686,-0.5915823372188342,-0.392880940535503,-0.5268374557670489
GP-CP,beta,6,0.3536912860108624,0.2542822168276144,0.4531003551941104,0.4154753312681795
GP-CP,beta,7,1.3614373719991022,1.2622695791907532,1.4606051648074512,1.3997050886617388
GP-CP,beta,8,2.148713338186303,2.0494708791330076,2.247955797239598,2.091578794558426
GP-CP,beta,9,2.7050082482357847,2.605834219410871,2.8041822770606983,2.6844991801637272
GP-CP,beta,10,3.035437332966946,2.9362288609612825,3.1346458049726094,3.138906049560524
GP-CP,beta,11,2.9484777697253897,2.8494445205256342,3.047511018925145,2.9994325126618517
GP-CP,beta,12,2.310712822189081,2.2114295994804523,2.4099960448977096,2.229992580626561
GP-CP,beta,13,1.286424428639283,1.1872174899021508,1.3856313673764151,1.2754354306946203
GP-CP,beta,14,0.2763883954286098,0.1773552169900155,0.37542157386720415,0.37276175940163236
GP-CP,beta,15,-0.31697738937661146,-0.41660788846394414,-0.21734689028927878,-0.2820570371362613
GP-CP,beta,16,-0.3768102055321838,-0.4761026370265598,-0.2775177740378078,-0.4080321625697635
GP-CP,beta,17,-0.11592244240653268,-0.2154354583166766,-0.016409426496388768,-0.12039441159765471
GP-CP,beta,18,0.1725625214465998,0.07243112965816598,0.27269391323503367,0.1578328824252025
GP-CP,beta,19,0.21255220217145823,0.1134046015828907,0.31169980276002573,0.18951203441733988
GP-CP,beta,20,-0.22381348613965824,-0.3247773251368435,-0.12284964714247298,-0.15824766487211328
GP-CP,beta,21,-0.9906992483876775,-1.0897009313344994,-0.8916975654408557,-0.9133739658604171
GP-CP,beta,22,-1.5386995595613107,-1.6399708335860275,-1.4374282855365939,-1.576850841011435
GP-CP,beta,23,-1.5958672367499955,-1.6949044950667336,-1.4968299784332575,-1.6441969796850069
GP-CP,beta,24,-1.5095125052032525,-1.6106878565052447,-1.4083371539012604,-1.4819813335874716
GP-CP,beta,25,-1.5833187877385912,-1.6823987220753773,-1.4842388534018052,-1.5926212546915317
GP-CP,beta,26,-1.5789627468709029,-1.6794047427842762,-1.4785207509575296,-1.5947541389560285
GP-CP,beta,27,-1.2372788935053411,-1.3363575477714937,-1.1382002392391886,-1.160080782139167
GP-CP,beta,28,-0.7756015632662321,-0.8755332139381627,-0.6756699125943014,-0.7362165533501953
GP-CP,beta,29,-0.49655465557424483,-0.5955541773359053,-0.3975551338125843,-0.5447659798580828
GP-CP,beta,30,-0.3197040203564052,-0.419478355749754,-0.21992968496305645,-0.31962439345025295
GP-CP,beta,31,-0.048218019118914573,-0.14741552429224997,0.050979486054420806,0.012052941087273616
GP-CP,beta,32,0.16091083128570194,0.06085961037993938,0.2609620521914645,0.22878147493175505
GP-CP,beta,33,-0.013773891511278252,-0.1129449574745069,0.0853971744519504,0.047580646248054304
GP-CP,beta,34,-0.5155374141683748,-0.6159703476860198,-0.4151044806507299,-0.5093701128176211
GP-CP,beta,35,-0.9858761178910673,-1.0848717255026399,-0.8868805102794949,-1.03085051766747
GP-CP,beta,36,-1.2371237617781798,-1.3373353338634513,-1.1369121896929084,-1.2529639424897057
GP-CP,beta,37,-1.241340698503595,-1.3405009941543786,-1.1421804028528115,-1.2141125585085977
GP-CP,beta,38,-0.933874335350835,-1.0333396411376148,-0.8344090295640553,-0.9205206112027301
GP-CP,beta,39,-0.39534885032004863,-0.4947229213535833,-0.29597477928651394,-0.40169020003837347
GP-CP,beta,40,0.020729173778365917,-0.07833225293178205,0.11979060048851388,0.05263014042449221
GP-CP,beta,41,-0.030901869989372693,-0.13041592394963886,0.06861218397089347,0.045002152790365124
GP-CP,beta,42,-0.5564495930662539,-0.655505905598486,-0.4573932805340217,-0.521890204934568
GP-CP,beta,43,-1.163870934942009,-1.2637189703653577,-1.0640228995186605,-1.1780635191670301
GP-CP,beta,44,-1.3234057698131112,-1.4230656889951665,-1.223745850631056,-1.3342242083935223
GP-CP,beta,45,-0.8733008717508663,-0.9733387068608961,-0.7732630366408366,-0.8971118813271997
GP-CP,beta,46,-0.263930898102703,-0.3649419842766375,-0.16291981192876848,-0.3232947769905115
GP-CP,beta,47,0.0038029340976934722,-0.09606923804574222,0.10367510624112916,-0.06483988178767025
GP-CP,beta,48,0.03128632334137449,-0.07112094515608362,0.13369359183883261,-0.009602994195727133
GP-CP,beta,49,0.12287465018705893,0.023480292370242573,0.22226900800387528,0.10444842801696186
GP-CP,beta,50,0.09967218370299982,-0.003328446766721435,0.2026728141727211,0.08750837469845962
GP-CP,beta,51,-0.2644566131867452,-0.3635666987788288,-0.16534652759466156,-0.2889970135340805
GP-CP,beta,52,-0.5378727640732106,-0.6404569669901596,-0.4352885611562615,-0.5585254644049193
GP-CP,beta,53,-0.14640022422564755,-0.24560545659955235,-0.04719499185174274,-0.12890498459145205
GP-CP,beta,54,0.7433886429830401,0.6417636774139572,0.8450136085521229,0.7472710377781598
GP-CP,beta,55,1.4624188545617163,1.3624979926160483,1.5623397165073842,1.4248528949775632
GP-CP,beta,56,1.6016581009268391,1.4999267829869085,1.7033894188667698,1.6039191395134105
GP-CP,beta,57,1.120352637645316,1.018658870092628,1.2220464051980038,1.1296000329559885
GP-CP,beta,58,0.15058945283827366,0.038574356927258094,0.26260454874928923,0.0764223652296771
GP-CP,beta,59,-0.9292195490611492,-1.058423356168173,-0.8000157419541253,-0.9599478014386763
GP-CP-Extended,alpha,0,0.7013558226153667,0.6414931798555161,0.7612184653752172,0.7506194338717014
GP-CP-Extended,alpha,1,-0.09772078150878877,-0.15366915035786277,-0.04177241265971477,-0.08353193798815747
GP-CP-Extended,alpha,2,-0.7292203015036303,-0.7808033178854216,-0.677637285121839,-0.69879936164847
GP-CP-Extended,alpha,3,-0.5064932395429558,-0.5566443364361168,-0.4563421426497947,-0.4841352260580879
GP-CP-Extended,alpha,4,0.35640597796070533,0.30658522781533254,0.4062267281060781,0.3501869862993485
GP-CP-Extended,alpha,5,0.8924739613893594,0.8424110418297928,0.9425368809489261,0.8495964494549632
GP-CP-Extended,alpha,6,0.6492349646154398,0.5995509913080971,0.6989189379227826,0.601482143419834
GP-CP-Extended,alpha,7,0.15482611022118525,0.10440178595835904,0.20525043448401148,0.16815551246563584
GP-CP-Extended,alpha,8,-0.12965594517369644,-0.1792579847399915,-0.08005390560740139,-0.08940859136763626
GP-CP-Extended,alpha,9,-0.47121026709545266,-0.5217971444534721,-0.4206233897374332,-0.48383747028227786
GP-CP-Extended,alpha,10,-0.9472576203187402,-0.9972995347358332,-0.8972157059016471,-0.9802606612034984
GP-CP-Extended,alpha,11,-1.0388966791341212,-1.0890388207198947,-0.9887545375483477,-1.0566382083668686
GP-CP-Extended,alpha,12,-0.6506214170109421,-0.7011703081676594,-0.6000725258542249,-0.6830349506481355
GP-CP-Extended,alpha,13,-0.29895140361664185,-0.3485901698062275,-0.24931263742705623,-0.3236038933861176
GP-CP-Extended,alpha,14,-0.12371279091907322,-0.1743555274758437,-0.07307005436230272,-0.11559563982345622
GP-CP-Extended,alpha,15,0.15638990496630306,0.1061701223338655,0.20660968759874063,0.15583230763769498
GP-CP-Extended,alpha,16,0.5191008373101116,0.46910018454711533,0.5691014900731078,0.5338103269868295
GP-CP-Extended,alpha,17,0.7119114724765905,0.6601473706692349,0.7636755742839461,0.7463800051787388
GP-CP-Extended,alpha,18,0.6010117766882181,0.5449892796252174,0.6570342737512189,0.5944765703589276
GP-CP-Extended,alpha,19,0.2510296175807649,0.19135089624056556,0.3107083389209643,0.24830620509903192
GP-CP-Extended,beta,0,0.9335620566222508,0.8296204476286753,1.0375036656158263,0.8702225892698766
GP-CP-Extended,beta,1,1.1412180368834477,1.048632731042125,1.2338033427247703,1.0645335605875625
GP-CP-Extended,beta,2,0.8281961565403819,0.7441271089301281,0.9122652041506357,0.8611464078987708
GP-CP-Extended,beta,3,0.013997739351194083,-0.0683279236804138,0.09632340238280196,0.036404483620197436
GP-CP-Extended,beta,4,-0.6344900703545512,-0.7167761994314205,-0.5522039412776819,-0.6925626864460831
GP-CP-Extended,beta,5,-0.49395784168992485,-0.5753094754628255,-0.4126062079170242,-0.5268374557670489
GP-CP-Extended,beta,6,0.3568114921996791,0.2754077784091157,0.43821520599024255,0.4154753312681795
GP-CP-Extended,beta,7,1.3647140821571606,1.2834422970268806,1.4459858672874406,1.3997050886617388
GP-CP-Extended,beta,8,2.1468467133475375,2.065639666073621,2.228053760621454,2.091578794558426
GP-CP-Extended,beta,9,2.7024395979236493,2.620992368062624,2.7838868277846744,2.6844991801637272
GP-CP-Extended,beta,10,3.040012045566912,2.95854381583132,3.121480275302504,3.138906049560524
GP-CP-Extended,beta,11,2.9502717047507234,2.8691229772606364,3.0314204322408105,2.9994325126618517
GP-CP-Extended,beta,12,2.307962331926029,2.2262489481811336,2.3896757156709247,2.229992580626561
GP-CP-Extended,beta,13,1.290323973943987,1.208888379176536,1.371759568711438,1.2754354306946203
GP-CP-Extended,beta,14,0.2768760175339452,0.19569657453836634,0.3580554605295241,0.37276175940163236
GP-CP-Extended,beta,15,-0.3237988302079067,-0.40612381280905646,-0.2414738476067569,-0.2820570371362613
GP-CP-Extended,beta,16,-0.3735453472452005,-0.4548709975659684,-0.2922196969244326,-0.4080321625697635
GP-CP-Extended,beta,17,-0.11051283477581708,-0.1924495841805633,-0.028576085371070883,-0.12039441159765471
GP-CP-Extended,beta,18,0.1652327027152284,0.08278283594392341,0.24768256948653342,0.1578328824252025
GP-CP-Extended,beta,19,0.21060499886058742,0.12938200961068905,0.2918279881104858,0.18951203441733988
GP-CP-Extended,beta,20,-0.21339728554316006,-0.2968125414575541,-0.12998202962876604,-0.15824766487211328
GP-CP-Extended,beta,21,-0.9912960997451152,-1.0723432693807802,-0.9102489301094503,-0.9133739658604171
GP-CP-Extended,beta,22,-1.5504597736196508,-1.6341924248191049,-1.4667271224201968,-1.576850841011435
GP-CP-Extended,beta,23,-1.5944967173639089,-1.6756190456684297,-1.513374389059388,-1.6441969796850069
GP-CP-Extended,beta,24,-1.4993374173581437,-1.5826225354412728,-1.4160522992750146,-1.4819813335874716
GP-CP-Extended,beta,25,-1.5863352951183571,-1.6676518148034212,-1.505018775433293,-1.5926212546915317
GP-CP-Extended,beta,26,-1.5874823050170572,-1.669901207547412,-1.5050634024867025,-1.5947541389560285
GP-CP-Extended,beta,27,-1.2355780477385272,-1.3168903417791131,-1.1542657536979413,-1.160080782139167
GP-CP-Extended,beta,28,-0.770487037901579,-0.8522062311404824,-0.6887678446626756,-0.7362165533501953
GP-CP-Extended,beta,29,-0.49568126020598124,-0.5767243082486262,-0.4146382121633363,-0.5447659798580828
GP-CP-Extended,beta,30,-0.3243772626264019,-0.4060339922012053,-0.24272053305159846,-0.31962439345025295
GP-CP-Extended,beta,31,-0.05216828893642966,-0.13377897316778142,0.02944239529492211,0.012052941087273616
GP-CP-Extended,beta,32,0.16805517957914085,0.08601003830299955,0.2501003208552821,0.22878147493175505
GP-CP-Extended,beta,33,-0.00971418836345192,-0.09129395223234757,0.07186557550544373,0.047580646248054304
GP-CP-Extended,beta,34,-0.5244984176521021,-0.607538554505723,-0.4414582807984813,-0.5093701128176211
GP-CP-Extended,beta,35,-0.9864640744889128,-1.0675097086433787,-0.905418440334447,-1.03085051766747
GP-CP-Extended,beta,36,-1.2295358933364615,-1.3121521157395333,-1.1469196709333898,-1.2529639424897057
GP-CP-Extended,beta,37,-1.245015012938193,-1.326439696383304,-1.1635903294930818,-1.2141125585085977
GP-CP-Extended,beta,38,-0.9394161527980336,-1.021026143134734,-0.857806162461333,-0.9205206112027301
GP-CP-Extended,beta,39,-0.3911377029558243,-0.4726642181985172,-0.30961118771313134,-0.40169020003837347
GP-CP-Extended,beta,40,0.02326451789820283,-0.05787223966468033,0.10440127546108599,0.05263014042449221
GP-CP-Extended,beta,41,-0.03489194051938216,-0.11643908352044927,0.04665520248168495,0.045002152790365124
GP-CP-Extended,beta,42,-0.5553584881766781,-0.6364442168254438,-0.4742727595279123,-0.521890204934568
GP-CP-Extended,beta,43,-1.1586245561329283,-1.2405825426303398,-1.0766665696355167,-1.1780635191670301
GP-CP-Extended,beta,44,-1.3295836828616712,-1.411282546518002,-1.2478848192053404,-1.3342242083935223
GP-CP-Extended,beta,45,-0.8809999040937233,-0.9635350083756041,-0.7984647998118425,-0.8971118813271997
GP-CP-Extended,beta,46,-0.2536090215018405,-0.3367654149110604,-0.17045262809262063,-0.3232947769905115
GP-CP-Extended,beta,47,0.010899946754814538,-0.07133135770589194,0.09313125121552102,-0.06483988178767025
GP-CP-Extended,beta,48,0.0178947270326687,-0.06696289195286301,0.10275234601820041,-0.009602994195727133
GP-CP-Extended,beta,49,0.11847821270214023,0.03702358743881287,0.1999328379654676,0.10444842801696186
GP-CP-Extended,beta,50,0.11443432905630915,0.02893375346275623,0.19993490464986208,0.08750837469845962
GP-CP-Extended,beta,51,-0.2624310530156224,-0.3435605039723059,-0.18130160205893892,-0.2889970135340805
GP-CP-Extended,beta,52,-0.5520360945022343,-0.6370465320618144,-0.4670256569426543,-0.5585254644049193
GP-CP-Extended,beta,53,-0.1467800020451504,-0.2280456153228856,-0.06551438876741521,-0.12890498459145205
GP-CP-Extended,beta,54,0.7547556681804656,0.6709391801150417,0.8385721562458894,0.7472710377781598
GP-CP-Extended,beta,55,1.4603891730957914,1.3782805902371325,1.5424977559544504,1.4248528949775632
GP-CP-Extended,beta,56,1.5946979282885718,1.5114591734012361,1.6779366831759075,1.6039191395134105
GP-CP-Extended,beta,57,1.1265280633720323,1.0424368620634799,1.2106192646805847,1.1296000329559885
GP-CP-Extended,beta,58,0.15448857730700963,0.061850487118197725,0.24712666749582152,0.0764223652296771
GP-CP-Extended,beta,59,-0.9354580727599306,-1.0399238573063845,-0.8309922882134769,-0.9599478014386763
