model,cohort,period,y_true,y_hat,resid
FE+AR,0,45,-0.6817505392891064,-0.02271624384662796,0.6590342954424785
FE+AR,0,46,-1.0533547374093226,0.09036633699923274,1.1437210744085553
FE+AR,0,47,-0.7769411117180015,0.1834519520321808,0.9603930637501823
FE+AR,0,48,-1.9756718064755492,0.26007676605082347,2.2357485725263726
FE+AR,0,49,-1.2461897327957991,0.3231516259130416,1.5693413587088407
FE+AR,0,50,0.11576606653301746,0.3750726386762243,0.25930657214320685
FE+AR,0,51,0.5344996195943139,0.41781219564461597,-0.11668742394969794
FE+AR,0,52,1.2905819335903348,0.4529939001731086,-0.8375880334172262
FE+AR,0,53,1.2097331760271257,0.48195424560779687,-0.7277789304193288
FE+AR,0,54,0.5225266410157112,0.5057933864037533,-0.01673325461195796
FE+AR,0,55,0.20023198657226599,0.5254169311287662,0.3251849445565002
FE+AR,0,56,0.16538846570283788,0.5415703449984431,0.37618187929560526
FE+AR,0,57,0.511405214522866,0.5548672688366973,0.04346205431383132
FE+AR,0,58,0.2568374217156152,0.5658128302509464,0.30897540853533123
FE+AR,0,59,-0.3881973964782292,0.5748228325740725,0.9630202290523018
FE+AR,1,45,-0.5127273624786806,-0.21148409923984066,0.3012432632388399
FE+AR,1,46,-1.3644987503719488,-0.09840151839397995,1.2660972319779689
FE+AR,1,47,-2.381979941640526,-0.0053159033610319095,2.376664038279494
FE+AR,1,48,-2.479733650019061,0.07130891065761077,2.551042560676672
FE+AR,1,49,-1.5729743652745958,0.13438377051982886,1.7073581357944247
FE+AR,1,50,-0.19235280010129824,0.18630478328301164,0.3786575833843099
FE+AR,1,51,0.08717693343208921,0.22904434025140324,0.14186740681931403
FE+AR,1,52,0.9922730566207235,0.2642260447798959,-0.7280470118408275
FE+AR,1,53,1.1572036684304183,0.2931863902145842,-0.8640172782158342
FE+AR,1,54,1.1442810485353596,0.31702553101054054,-0.8272555175248191
FE+AR,1,55,0.5531817138148805,0.33664907573555347,-0.216532638079327
FE+AR,1,56,0.09155912337979139,0.3528024896052304,0.26124336622543903
FE+AR,1,57,-0.011283595267302965,0.3660994134434846,0.37738300871078756
FE+AR,1,58,0.3507609287385837,0.3770449748577338,0.026284046119150084
